LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
5.825000,1427416.000,28083,3,GY,1,100,1.221
5.864500,1427455.500,28101,4,GY,1,100,2.686
5.904000,1427495.000,28101,4,GY,1,100,1.312
5.943500,1427534.500,28101,4,GY,1,100,-0.031
5.983000,1427574.000,28101,4,GY,1,100,1.129
6.022500,1427613.500,28118,2,GY,1,100,1.801
6.062000,1427653.000,28118,2,GY,1,100,1.831
6.101000,1427692.000,28134,3,GY,1,100,1.526
6.140000,1427731.000,28134,3,GY,1,100,0.824
6.179000,1427770.000,28134,3,GY,1,100,1.526
6.217667,1427808.667,28150,3,GY,1,100,2.136
6.256333,1427847.333,28150,3,GY,1,100,1.099
6.295000,1427886.000,28150,3,GY,1,100,0.153
6.334000,1427925.000,28168,2,GY,1,100,1.343
6.373000,1427964.000,28168,2,GY,1,100,1.495
6.412000,1428003.000,28186,3,GY,1,100,0.244
6.451000,1428042.000,28186,3,GY,1,100,1.556
6.490000,1428081.000,28186,3,GY,1,100,0.824
6.530000,1428121.000,28202,2,GY,1,100,-0.183
6.570000,1428161.000,28202,2,GY,1,100,1.587
6.609333,1428200.333,28219,3,GY,1,100,0.519
6.648667,1428239.667,28219,3,GY,1,100,1.099
6.688000,1428279.000,28219,3,GY,1,100,1.862
6.727000,1428318.000,28236,2,GY,1,100,-0.275
6.766000,1428357.000,28236,2,GY,1,100,0.275
6.804667,1428395.667,28252,3,GY,1,100,1.160
6.843333,1428434.333,28252,3,GY,1,100,0.549
6.882000,1428473.000,28252,3,GY,1,100,-0.641
6.920667,1428511.667,28270,3,GY,1,100,0.854
6.959333,1428550.333,28270,3,GY,1,100,0.610
6.998000,1428589.000,28270,3,GY,1,100,-0.031
7.037000,1428628.000,28285,2,GY,1,100,0.854
7.076000,1428667.000,28285,2,GY,1,100,1.221
7.111000,1428702.000,28302,3,GY,1,100,0.763
7.146000,1428737.000,28302,3,GY,1,100,1.129
7.181000,1428772.000,28302,3,GY,1,100,0.641
7.220000,1428811.000,28318,3,GY,1,100,0.702
7.259000,1428850.000,28318,3,GY,1,100,0.732
7.298000,1428889.000,28318,3,GY,1,100,-0.092
7.337000,1428928.000,28338,2,GY,1,100,-0.275
7.376000,1428967.000,28338,2,GY,1,100,0.641
7.415000,1429006.000,28353,3,GY,1,100,1.221
7.454000,1429045.000,28353,3,GY,1,100,-0.275
7.493000,1429084.000,28353,3,GY,1,100,-0.702
7.532000,1429123.000,28370,3,GY,1,100,1.282
7.571000,1429162.000,28370,3,GY,1,100,0.458
7.610000,1429201.000,28370,3,GY,1,100,0.122
7.648500,1429239.500,28387,2,GY,1,100,1.770
7.687000,1429278.000,28387,2,GY,1,100,1.251
7.725667,1429316.667,28404,3,GY,1,100,0.214
7.764333,1429355.333,28404,3,GY,1,100,0.488
7.803000,1429394.000,28404,3,GY,1,100,0.427
7.842000,1429433.000,28420,2,GY,1,100,0.946
7.881000,1429472.000,28420,2,GY,1,100,0.641
7.920000,1429511.000,28437,3,GY,1,100,-1.221
7.959000,1429550.000,28437,3,GY,1,100,0.214
7.998000,1429589.000,28437,3,GY,1,100,0.671
8.037000,1429628.000,28453,3,GY,1,100,-0.061
8.076000,1429667.000,28453,3,GY,1,100,-0.397
8.115000,1429706.000,28453,3,GY,1,100,0.977
8.154000,1429745.000,28470,2,GY,1,100,0.336
8.193000,1429784.000,28470,2,GY,1,100,-0.854
8.231333,1429822.333,28487,3,GY,1,100,0.427
8.269667,1429860.667,28487,3,GY,1,100,0.336
8.308000,1429899.000,28487,3,GY,1,100,-0.549
8.347000,1429938.000,28505,2,GY,1,100,0.580
8.386000,1429977.000,28505,2,GY,1,100,0.854
8.425000,1430016.000,28521,3,GY,1,100,0.488
8.464000,1430055.000,28521,3,GY,1,100,0.275
8.503000,1430094.000,28521,3,GY,1,100,0.000
8.542000,1430133.000,28539,3,GY,1,100,0.397
8.581000,1430172.000,28539,3,GY,1,100,1.404
8.620000,1430211.000,28539,3,GY,1,100,0.397
8.659000,1430250.000,28555,2,GY,1,100,-0.366
8.698000,1430289.000,28555,2,GY,1,100,0.183
8.737667,1430328.667,28572,3,GY,1,100,0.397
8.777333,1430368.333,28572,3,GY,1,100,0.244
8.817000,1430408.000,28572,3,GY,1,100,0.214
8.856500,1430447.500,28587,2,GY,1,100,0.824
8.896000,1430487.000,28587,2,GY,1,100,0.671
8.930667,1430521.667,28605,3,GY,1,100,0.702
8.965333,1430556.333,28605,3,GY,1,100,1.099
9.000000,1430591.000,28605,3,GY,1,100,1.495
9.038667,1430629.667,28621,3,GY,1,100,1.648
9.077333,1430668.333,28621,3,GY,1,100,1.312
9.116000,1430707.000,28621,3,GY,1,100,1.526
9.155000,1430746.000,28638,2,GY,1,100,2.258
9.194000,1430785.000,28638,2,GY,1,100,1.953
9.233667,1430824.667,28655,3,GY,1,100,0.366
9.273333,1430864.333,28655,3,GY,1,100,1.587
9.313000,1430904.000,28655,3,GY,1,100,2.716
9.352000,1430943.000,28673,3,GY,1,100,0.732
9.391000,1430982.000,28673,3,GY,1,100,1.160
9.430000,1431021.000,28673,3,GY,1,100,1.740
9.469000,1431060.000,28689,2,GY,1,100,0.061
9.508000,1431099.000,28689,2,GY,1,100,0.641
9.547000,1431138.000,28707,3,GY,1,100,1.709
9.586000,1431177.000,28707,3,GY,1,100,1.495
9.625000,1431216.000,28707,3,GY,1,100,1.495
9.663667,1431254.667,28723,3,GY,1,100,1.068
9.702333,1431293.333,28723,3,GY,1,100,0.275
9.741000,1431332.000,28723,3,GY,1,100,1.740
9.781000,1431372.000,28739,2,GY,1,100,1.068
9.821000,1431412.000,28739,2,GY,1,100,0.336
9.860333,1431451.333,28756,3,GY,1,100,1.770
9.899667,1431490.667,28756,3,GY,1,100,1.038
9.939000,1431530.000,28756,3,GY,1,100,1.129
9.978000,1431569.000,28773,2,GY,1,100,0.854
10.017000,1431608.000,28773,2,GY,1,100,1.709
10.056000,1431647.000,28789,3,GY,1,100,1.404
10.095000,1431686.000,28789,3,GY,1,100,0.549
10.134000,1431725.000,28789,3,GY,1,100,0.671
10.173000,1431764.000,28807,3,GY,1,100,0.916
10.212000,1431803.000,28807,3,GY,1,100,2.594
10.251000,1431842.000,28807,3,GY,1,100,2.533
10.290000,1431881.000,28824,2,GY,1,100,-0.854
10.329000,1431920.000,28824,2,GY,1,100,1.221
10.368000,1431959.000,28841,3,GY,1,100,2.563
10.407000,1431998.000,28841,3,GY,1,100,0.977
10.446000,1432037.000,28841,3,GY,1,100,0.488
10.484500,1432075.500,28857,2,GY,1,100,-1.221
10.523000,1432114.000,28857,2,GY,1,100,-1.251
10.561667,1432152.667,28875,3,GY,1,100,1.282
10.600333,1432191.333,28875,3,GY,1,100,2.258
10.639000,1432230.000,28875,3,GY,1,100,0.122
10.673667,1432264.667,28890,3,GY,1,100,0.000
10.708333,1432299.333,28890,3,GY,1,100,1.404
10.743000,1432334.000,28890,3,GY,1,100,2.502
10.782500,1432373.500,28907,2,GY,1,100,-0.153
10.822000,1432413.000,28907,2,GY,1,100,-1.709
10.861667,1432452.667,28924,3,GY,1,100,3.052
10.901333,1432492.333,28924,3,GY,1,100,3.784
10.941000,1432532.000,28924,3,GY,1,100,2.319
10.980000,1432571.000,28942,4,GY,1,100,0.885
11.019000,1432610.000,28942,4,GY,1,100,1.556
11.058000,1432649.000,28942,4,GY,1,100,5.188
11.097000,1432688.000,28942,4,GY,1,100,6.348
11.135500,1432726.500,28958,2,GY,1,100,8.636
11.174000,1432765.000,28958,2,GY,1,100,10.193
11.213000,1432804.000,28978,3,GY,1,100,6.866
11.252000,1432843.000,28978,3,GY,1,100,1.831
11.291000,1432882.000,28978,3,GY,1,100,1.099
11.330333,1432921.333,28993,3,GY,1,100,2.167
11.369667,1432960.667,28993,3,GY,1,100,2.045
11.409000,1433000.000,28993,3,GY,1,100,1.373
11.449000,1433040.000,29010,2,GY,1,100,5.127
11.489000,1433080.000,29010,2,GY,1,100,11.108
11.528000,1433119.000,29027,3,GY,1,100,17.487
11.567000,1433158.000,29027,3,GY,1,100,30.182
11.606000,1433197.000,29027,3,GY,1,100,50.201
11.645000,1433236.000,29044,2,GY,1,100,52.216
11.684000,1433275.000,29044,2,GY,1,100,46.814
11.723000,1433314.000,29060,3,GY,1,100,47.119
11.762000,1433353.000,29060,3,GY,1,100,50.446
11.801000,1433392.000,29060,3,GY,1,100,51.239
11.840000,1433431.000,29077,3,GY,1,100,48.767
11.879000,1433470.000,29077,3,GY,1,100,46.722
11.918000,1433509.000,29077,3,GY,1,100,50.232
11.956000,1433547.000,29093,2,GY,1,100,55.817
11.994000,1433585.000,29093,2,GY,1,100,51.392
12.034000,1433625.000,29110,3,GY,1,100,36.072
12.074000,1433665.000,29110,3,GY,1,100,28.931
12.114000,1433705.000,29110,3,GY,1,100,28.503
12.153000,1433744.000,29127,2,GY,1,100,28.320
12.192000,1433783.000,29127,2,GY,1,100,29.602
12.231000,1433822.000,29145,3,GY,1,100,36.682
12.270000,1433861.000,29145,3,GY,1,100,41.870
12.309000,1433900.000,29145,3,GY,1,100,39.917
12.343667,1433934.667,29161,3,GY,1,100,35.614
12.378333,1433969.333,29161,3,GY,1,100,33.386
12.413000,1434004.000,29161,3,GY,1,100,29.541
12.452000,1434043.000,29178,2,GY,1,100,27.496
12.491000,1434082.000,29178,2,GY,1,100,34.515
12.529333,1434120.333,29197,3,GY,1,100,41.443
12.567667,1434158.667,29197,3,GY,1,100,39.429
12.606000,1434197.000,29197,3,GY,1,100,35.400
12.645000,1434236.000,29214,3,GY,1,100,31.860
12.684000,1434275.000,29214,3,GY,1,100,30.670
12.723000,1434314.000,29214,3,GY,1,100,36.560
12.762000,1434353.000,29229,2,GY,1,100,51.788
12.801000,1434392.000,29229,2,GY,1,100,60.425
12.840000,1434431.000,29247,3,GY,1,100,49.255
12.879000,1434470.000,29247,3,GY,1,100,42.023
12.918000,1434509.000,29247,3,GY,1,100,44.373
12.957000,1434548.000,29263,2,GY,1,100,44.983
12.996000,1434587.000,29263,2,GY,1,100,36.224
13.036000,1434627.000,29280,3,GY,1,100,22.003
13.076000,1434667.000,29280,3,GY,1,100,12.939
13.116000,1434707.000,29280,3,GY,1,100,10.040
13.155000,1434746.000,29296,3,GY,1,100,9.949
13.194000,1434785.000,29296,3,GY,1,100,8.087
13.233000,1434824.000,29296,3,GY,1,100,9.247
13.272000,1434863.000,29315,2,GY,1,100,17.029
13.311000,1434902.000,29315,2,GY,1,100,11.871
13.349333,1434940.333,29331,3,GY,1,100,-8.667
13.387667,1434978.667,29331,3,GY,1,100,-28.290
13.426000,1435017.000,29331,3,GY,1,100,-49.988
13.465000,1435056.000,29349,2,GY,1,100,-58.929
13.504000,1435095.000,29349,2,GY,1,100,-75.714
13.543000,1435134.000,29365,3,GY,1,100,-87.250
13.582000,1435173.000,29365,3,GY,1,100,-88.348
13.621000,1435212.000,29365,3,GY,1,100,-87.524
13.661000,1435252.000,29381,2,GY,1,100,-93.170
13.701000,1435292.000,29381,2,GY,1,100,-105.835
13.740333,1435331.333,29400,3,GY,1,100,-114.380
13.779667,1435370.667,29400,3,GY,1,100,-115.234
13.819000,1435410.000,29400,3,GY,1,100,-111.664
13.858000,1435449.000,29417,3,GY,1,100,-106.079
13.897000,1435488.000,29417,3,GY,1,100,-101.135
13.936000,1435527.000,29417,3,GY,1,100,-90.057
13.974500,1435565.500,29433,2,GY,1,100,-77.240
14.013000,1435604.000,29433,2,GY,1,100,-63.263
14.051667,1435642.667,29449,3,GY,1,100,-46.417
14.090333,1435681.333,29449,3,GY,1,100,-36.163
14.129000,1435720.000,29449,3,GY,1,100,-37.445
14.163333,1435754.333,29468,3,GY,1,100,-38.971
14.197667,1435788.667,29468,3,GY,1,100,-39.612
14.232000,1435823.000,29468,3,GY,1,100,-45.807
14.271000,1435862.000,29485,2,GY,1,100,-56.763
14.310000,1435901.000,29485,2,GY,1,100,-52.734
14.349000,1435940.000,29501,3,GY,1,100,-41.962
14.388000,1435979.000,29501,3,GY,1,100,-37.628
14.427000,1436018.000,29501,3,GY,1,100,-35.004
14.466000,1436057.000,29519,3,GY,1,100,-25.787
14.505000,1436096.000,29519,3,GY,1,100,-11.139
14.544000,1436135.000,29519,3,GY,1,100,-3.998
14.583000,1436174.000,29534,2,GY,1,100,0.000
14.622000,1436213.000,29534,2,GY,1,100,13.458
14.661000,1436252.000,29551,3,GY,1,100,22.827
14.700000,1436291.000,29551,3,GY,1,100,18.433
14.739000,1436330.000,29551,3,GY,1,100,-1.740
14.777000,1436368.000,29570,2,GY,1,100,-16.846
14.815000,1436406.000,29570,2,GY,1,100,-23.926
14.854000,1436445.000,29587,3,GY,1,100,-33.386
14.893000,1436484.000,29587,3,GY,1,100,-33.051
14.932000,1436523.000,29587,3,GY,1,100,-31.311
14.971000,1436562.000,29602,3,GY,1,100,-36.041
15.010000,1436601.000,29602,3,GY,1,100,-39.490
15.049000,1436640.000,29602,3,GY,1,100,-37.567
15.088000,1436679.000,29620,2,GY,1,100,-34.943
15.127000,1436718.000,29620,2,GY,1,100,-31.494
15.166000,1436757.000,29638,3,GY,1,100,-28.320
15.205000,1436796.000,29638,3,GY,1,100,-17.059
15.244000,1436835.000,29638,3,GY,1,100,-8.942
15.283000,1436874.000,29655,2,GY,1,100,-12.024
15.322000,1436913.000,29655,2,GY,1,100,-17.242
15.360333,1436951.333,29672,3,GY,1,100,-13.794
15.398667,1436989.667,29672,3,GY,1,100,-10.681
15.437000,1437028.000,29672,3,GY,1,100,-9.827
15.476000,1437067.000,29688,3,GY,1,100,-4.456
15.515000,1437106.000,29688,3,GY,1,100,8.057
15.554000,1437145.000,29688,3,GY,1,100,3.815
15.592500,1437183.500,29706,2,GY,1,100,2.014
15.631000,1437222.000,29706,2,GY,1,100,5.524
15.669667,1437260.667,29723,3,GY,1,100,4.913
15.708333,1437299.333,29723,3,GY,1,100,8.667
15.747000,1437338.000,29723,3,GY,1,100,7.080
15.781667,1437372.667,29740,3,GY,1,100,-1.526
15.816333,1437407.333,29740,3,GY,1,100,-7.050
15.851000,1437442.000,29740,3,GY,1,100,-8.514
15.890000,1437481.000,29756,2,GY,1,100,-4.944
15.929000,1437520.000,29756,2,GY,1,100,0.244
15.968000,1437559.000,29772,3,GY,1,100,0.458
16.007000,1437598.000,29772,3,GY,1,100,-5.951
16.046000,1437637.000,29772,3,GY,1,100,-8.636
16.085000,1437676.000,29791,4,GY,1,100,-3.418
16.124000,1437715.000,29791,4,GY,1,100,9.644
16.163000,1437754.000,29791,4,GY,1,100,13.000
16.202000,1437793.000,29791,4,GY,1,100,-2.075
16.241000,1437832.000,29809,2,GY,1,100,4.913
16.280000,1437871.000,29809,2,GY,1,100,11.047
16.319667,1437910.667,29826,3,GY,1,100,-12.177
16.359333,1437950.333,29826,3,GY,1,100,-11.444
16.399000,1437990.000,29826,3,GY,1,100,20.599
16.438000,1438029.000,29843,3,GY,1,100,16.937
16.477000,1438068.000,29843,3,GY,1,100,-2.533
16.516000,1438107.000,29843,3,GY,1,100,4.578
16.555000,1438146.000,29860,2,GY,1,100,16.083
16.594000,1438185.000,29860,2,GY,1,100,22.034
16.633000,1438224.000,29875,3,GY,1,100,28.809
16.672000,1438263.000,29875,3,GY,1,100,29.480
16.711000,1438302.000,29875,3,GY,1,100,25.848
16.750000,1438341.000,29893,2,GY,1,100,39.795
16.789000,1438380.000,29893,2,GY,1,100,57.190
16.827667,1438418.667,29911,3,GY,1,100,53.650
16.866333,1438457.333,29911,3,GY,1,100,40.741
16.905000,1438496.000,29911,3,GY,1,100,36.591
16.944667,1438535.667,29928,3,GY,1,100,40.710
16.984333,1438575.333,29928,3,GY,1,100,37.659
17.024000,1438615.000,29928,3,GY,1,100,38.300
17.062500,1438653.500,29944,2,GY,1,100,36.530
17.101000,1438692.000,29944,2,GY,1,100,38.483
17.140000,1438731.000,29963,3,GY,1,100,47.729
17.179000,1438770.000,29963,3,GY,1,100,72.754
17.218000,1438809.000,29963,3,GY,1,100,98.236
17.257000,1438848.000,29979,2,GY,1,100,100.769
17.296000,1438887.000,29979,2,GY,1,100,91.766
17.335000,1438926.000,29997,3,GY,1,100,75.439
17.374000,1438965.000,29997,3,GY,1,100,58.380
17.413000,1439004.000,29997,3,GY,1,100,56.305
17.452000,1439043.000,30013,2,GY,1,100,51.636
17.491000,1439082.000,30013,2,GY,1,100,42.542
17.525333,1439116.333,30029,3,GY,1,100,26.489
17.559667,1439150.667,30029,3,GY,1,100,12.787
17.594000,1439185.000,30029,3,GY,1,100,19.440
17.632667,1439223.667,30046,3,GY,1,100,32.166
17.671333,1439262.333,30046,3,GY,1,100,38.605
17.710000,1439301.000,30046,3,GY,1,100,50.385
17.749000,1439340.000,30063,3,GY,1,100,49.622
17.788000,1439379.000,30063,3,GY,1,100,49.591
17.827000,1439418.000,30063,3,GY,1,100,50.812
17.866500,1439457.500,30081,2,GY,1,100,50.385
17.906000,1439497.000,30081,2,GY,1,100,52.399
17.945667,1439536.667,30097,3,GY,1,100,52.856
17.985333,1439576.333,30097,3,GY,1,100,50.629
18.025000,1439616.000,30097,3,GY,1,100,49.744
18.064000,1439655.000,30116,2,GY,1,100,47.943
18.103000,1439694.000,30116,2,GY,1,100,53.558
18.142000,1439733.000,30133,3,GY,1,100,57.617
18.181000,1439772.000,30133,3,GY,1,100,61.249
18.220000,1439811.000,30133,3,GY,1,100,78.033
18.258333,1439849.333,30149,3,GY,1,100,95.520
18.296667,1439887.667,30149,3,GY,1,100,49.530
18.335000,1439926.000,30149,3,GY,1,100,16.876
18.374000,1439965.000,30167,2,GY,1,100,42.633
18.413000,1440004.000,30167,2,GY,1,100,57.007
18.451667,1440042.667,30182,3,GY,1,100,45.715
18.490333,1440081.333,30182,3,GY,1,100,33.997
18.529000,1440120.000,30182,3,GY,1,100,26.154
18.569000,1440160.000,30199,2,GY,1,100,17.639
18.609000,1440200.000,30199,2,GY,1,100,3.632
18.648000,1440239.000,30216,3,GY,1,100,-6.561
18.687000,1440278.000,30216,3,GY,1,100,-17.822
18.726000,1440317.000,30216,3,GY,1,100,-16.357
18.765000,1440356.000,30233,2,GY,1,100,-2.960
18.804000,1440395.000,30233,2,GY,1,100,-12.177
18.843000,1440434.000,30248,3,GY,1,100,-37.476
18.882000,1440473.000,30248,3,GY,1,100,-54.291
18.921000,1440512.000,30248,3,GY,1,100,-56.274
18.960000,1440551.000,30266,3,GY,1,100,-45.441
18.999000,1440590.000,30266,3,GY,1,100,-43.610
19.038000,1440629.000,30266,3,GY,1,100,-42.450
19.077000,1440668.000,30284,2,GY,1,100,-27.893
19.116000,1440707.000,30284,2,GY,1,100,-20.050
19.156000,1440747.000,30301,3,GY,1,100,-21.118
19.196000,1440787.000,30301,3,GY,1,100,-14.984
19.236000,1440827.000,30301,3,GY,1,100,14.832
19.270667,1440861.667,30317,3,GY,1,100,33.112
