LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1700426664.543890,51914.500,5071,2,AY,1,100,0.924
1700426664.584237,51953.000,5071,2,AY,1,100,0.941
1700426664.625108,51992.000,5087,3,AY,1,100,0.949
1700426664.665979,52031.000,5087,3,AY,1,100,0.950
1700426664.706851,52070.000,5087,3,AY,1,100,0.962
1700426664.746674,52108.000,5104,2,AY,1,100,0.939
1700426664.786497,52146.000,5104,2,AY,1,100,0.932
1700426664.827019,52184.667,5121,3,AY,1,100,0.936
1700426664.867541,52223.333,5121,3,AY,1,100,0.941
1700426664.908062,52262.000,5121,3,AY,1,100,0.928
1700426664.949283,52301.333,5137,3,AY,1,100,0.927
1700426664.990504,52340.667,5137,3,AY,1,100,0.923
1700426665.031724,52380.000,5137,3,AY,1,100,0.931
1700426665.073294,52419.667,5156,3,AY,1,100,0.935
1700426665.114864,52459.333,5156,3,AY,1,100,0.933
1700426665.156434,52499.000,5156,3,AY,1,100,0.936
1700426665.197305,52538.000,5174,3,AY,1,100,0.934
1700426665.238176,52577.000,5174,3,AY,1,100,0.920
1700426665.279047,52616.000,5174,3,AY,1,100,0.918
1700426665.319918,52655.000,5190,2,AY,1,100,0.930
1700426665.360789,52694.000,5190,2,AY,1,100,0.933
1700426665.400962,52732.333,5207,3,AY,1,100,0.934
1700426665.441134,52770.667,5207,3,AY,1,100,0.935
1700426665.481307,52809.000,5207,3,AY,1,100,0.938
1700426665.517637,52843.667,5224,3,AY,1,100,0.947
1700426665.553967,52878.333,5224,3,AY,1,100,0.943
1700426665.590297,52913.000,5224,3,AY,1,100,0.931
1700426665.631168,52952.000,5240,2,AY,1,100,0.924
1700426665.672039,52991.000,5240,2,AY,1,100,0.922
1700426665.712910,53030.000,5258,3,AY,1,100,0.897
1700426665.753782,53069.000,5258,3,AY,1,100,0.909
1700426665.794653,53108.000,5258,3,AY,1,100,0.973
1700426665.835524,53147.000,5273,3,AY,1,100,0.981
1700426665.876395,53186.000,5273,3,AY,1,100,0.954
1700426665.917266,53225.000,5273,3,AY,1,100,0.917
1700426665.957788,53263.667,5290,3,AY,1,100,0.914
1700426665.998310,53302.333,5290,3,AY,1,100,0.901
1700426666.038832,53341.000,5290,3,AY,1,100,0.910
1700426666.080227,53380.500,5306,2,AY,1,100,0.932
1700426666.121622,53420.000,5306,2,AY,1,100,0.979
1700426666.162144,53458.667,5326,3,AY,1,100,0.970
1700426666.202666,53497.333,5326,3,AY,1,100,0.972
1700426666.243188,53536.000,5326,3,AY,1,100,0.959
1700426666.283710,53574.667,5342,3,AY,1,100,0.937
1700426666.324231,53613.333,5342,3,AY,1,100,0.929
1700426666.364753,53652.000,5342,3,AY,1,100,0.910
1700426666.405624,53691.000,5358,2,AY,1,100,1.012
1700426666.446496,53730.000,5358,2,AY,1,100,1.028
1700426666.487367,53769.000,5375,3,AY,1,100,0.953
1700426666.528238,53808.000,5375,3,AY,1,100,0.881
1700426666.569109,53847.000,5375,3,AY,1,100,0.812
1700426666.609980,53886.000,5392,2,AY,1,100,0.892
1700426666.650851,53925.000,5392,2,AY,1,100,0.879
1700426666.691723,53964.000,5408,3,AY,1,100,0.849
1700426666.732594,54003.000,5408,3,AY,1,100,0.840
1700426666.773465,54042.000,5408,3,AY,1,100,0.812
1700426666.813637,54080.333,5425,3,AY,1,100,0.797
1700426666.853810,54118.667,5425,3,AY,1,100,0.833
1700426666.893983,54157.000,5425,3,AY,1,100,0.833
1700426666.934854,54196.000,5441,2,AY,1,100,0.833
1700426666.975725,54235.000,5441,2,AY,1,100,0.823
1700426667.016596,54274.000,5458,3,AY,1,100,0.802
1700426667.057467,54313.000,5458,3,AY,1,100,0.775
1700426667.098339,54352.000,5458,3,AY,1,100,0.791
1700426667.139210,54391.000,5475,2,AY,1,100,0.809
1700426667.180081,54430.000,5475,2,AY,1,100,0.734
1700426667.220952,54469.000,5494,3,AY,1,100,0.804
1700426667.261823,54508.000,5494,3,AY,1,100,1.107
1700426667.302694,54547.000,5494,3,AY,1,100,0.989
1700426667.338675,54581.333,5509,3,AY,1,100,0.953
1700426667.374656,54615.667,5509,3,AY,1,100,1.035
1700426667.410636,54650.000,5509,3,AY,1,100,0.952
1700426667.451158,54688.667,5527,3,AY,1,100,0.908
1700426667.491680,54727.333,5527,3,AY,1,100,0.940
1700426667.532202,54766.000,5527,3,AY,1,100,0.960
1700426667.572549,54804.500,5543,2,AY,1,100,0.978
1700426667.612896,54843.000,5543,2,AY,1,100,0.962
1700426667.653418,54881.667,5560,3,AY,1,100,1.018
1700426667.693940,54920.333,5560,3,AY,1,100,1.024
1700426667.734462,54959.000,5560,3,AY,1,100,1.007
1700426667.776381,54999.000,5577,2,AY,1,100,0.901
1700426667.818300,55039.000,5577,2,AY,1,100,0.969
1700426667.859870,55078.667,5595,3,AY,1,100,0.999
1700426667.901440,55118.333,5595,3,AY,1,100,0.980
1700426667.943010,55158.000,5595,3,AY,1,100,1.007
1700426667.983881,55197.000,5611,2,AY,1,100,0.997
1700426668.024752,55236.000,5611,2,AY,1,100,0.935
1700426668.065623,55275.000,5628,3,AY,1,100,0.836
1700426668.106494,55314.000,5628,3,AY,1,100,0.837
1700426668.147365,55353.000,5628,3,AY,1,100,0.935
1700426668.188237,55392.000,5647,3,AY,1,100,0.886
1700426668.229108,55431.000,5647,3,AY,1,100,0.773
1700426668.269979,55470.000,5647,3,AY,1,100,0.804
1700426668.310326,55508.500,5663,2,AY,1,100,0.890
1700426668.350673,55547.000,5663,2,AY,1,100,0.909
1700426668.391894,55586.333,5679,3,AY,1,100,0.851
1700426668.433114,55625.667,5679,3,AY,1,100,0.800
1700426668.474335,55665.000,5679,3,AY,1,100,0.828
1700426668.515730,55704.500,5697,2,AY,1,100,0.868
1700426668.557125,55744.000,5697,2,AY,1,100,0.876
1700426668.597996,55783.000,5713,3,AY,1,100,0.894
1700426668.638868,55822.000,5713,3,AY,1,100,0.870
1700426668.679739,55861.000,5713,3,AY,1,100,0.858
1700426668.720610,55900.000,5729,3,AY,1,100,0.845
1700426668.761481,55939.000,5729,3,AY,1,100,0.825
1700426668.802352,55978.000,5729,3,AY,1,100,0.780
1700426668.843223,56017.000,5746,2,AY,1,100,0.765
1700426668.884095,56056.000,5746,2,AY,1,100,0.733
1700426668.924617,56094.667,5763,3,AY,1,100,0.719
1700426668.965138,56133.333,5763,3,AY,1,100,0.728
1700426669.005660,56172.000,5763,3,AY,1,100,0.744
1700426669.041641,56206.333,5779,3,AY,1,100,0.802
1700426669.077621,56240.667,5779,3,AY,1,100,0.855
1700426669.113602,56275.000,5779,3,AY,1,100,0.868
1700426669.154473,56314.000,5797,2,AY,1,100,0.736
1700426669.195344,56353.000,5797,2,AY,1,100,0.725
1700426669.235517,56391.333,5814,3,AY,1,100,0.793
1700426669.275689,56429.667,5814,3,AY,1,100,0.793
1700426669.315862,56468.000,5814,3,AY,1,100,0.973
1700426669.356733,56507.000,5831,3,AY,1,100,1.063
1700426669.397604,56546.000,5831,3,AY,1,100,0.874
1700426669.438476,56585.000,5831,3,AY,1,100,0.950
1700426669.480395,56625.000,5847,2,AY,1,100,1.028
1700426669.522314,56665.000,5847,2,AY,1,100,0.985
1700426669.563884,56704.667,5865,3,AY,1,100,0.941
1700426669.605453,56744.333,5865,3,AY,1,100,0.967
1700426669.647023,56784.000,5865,3,AY,1,100,1.001
1700426669.687895,56823.000,5880,2,AY,1,100,1.059
1700426669.728766,56862.000,5880,2,AY,1,100,1.100
1700426669.769288,56900.667,5897,3,AY,1,100,1.104
1700426669.809809,56939.333,5897,3,AY,1,100,1.098
1700426669.850331,56978.000,5897,3,AY,1,100,1.185
1700426669.890154,57016.000,5914,2,AY,1,100,1.008
1700426669.929978,57054.000,5914,2,AY,1,100,0.883
1700426669.970849,57093.000,5931,3,AY,1,100,0.715
1700426670.011720,57132.000,5931,3,AY,1,100,0.757
1700426670.052591,57171.000,5931,3,AY,1,100,0.803
1700426670.094161,57210.667,5947,3,AY,1,100,0.822
1700426670.135731,57250.333,5947,3,AY,1,100,0.858
1700426670.177301,57290.000,5947,3,AY,1,100,0.830
1700426670.218696,57329.500,5964,2,AY,1,100,0.844
1700426670.260091,57369.000,5964,2,AY,1,100,0.789
1700426670.300962,57408.000,5982,3,AY,1,100,0.790
1700426670.341833,57447.000,5982,3,AY,1,100,0.778
1700426670.382704,57486.000,5982,3,AY,1,100,0.742
1700426670.423052,57524.500,6000,4,AY,1,100,0.768
1700426670.463399,57563.000,6000,4,AY,1,100,0.847
1700426670.503746,57601.500,6000,4,AY,1,100,0.985
1700426670.544093,57640.000,6000,4,AY,1,100,1.033
1700426670.584965,57679.000,6019,2,AY,1,100,0.973
1700426670.625836,57718.000,6019,2,AY,1,100,1.137
1700426670.666008,57756.333,6036,3,AY,1,100,1.181
1700426670.706181,57794.667,6036,3,AY,1,100,0.956
1700426670.746353,57833.000,6036,3,AY,1,100,1.083
1700426670.783382,57868.333,6052,3,AY,1,100,1.199
1700426670.820410,57903.667,6052,3,AY,1,100,1.147
1700426670.857439,57939.000,6052,3,AY,1,100,0.967
1700426670.898310,57978.000,6069,2,AY,1,100,0.858
1700426670.939181,58017.000,6069,2,AY,1,100,0.825
1700426670.980052,58056.000,6085,3,AY,1,100,0.746
1700426671.020924,58095.000,6085,3,AY,1,100,0.728
1700426671.061795,58134.000,6085,3,AY,1,100,0.719
1700426671.102666,58173.000,6102,2,AY,1,100,0.838
1700426671.143537,58212.000,6102,2,AY,1,100,0.986
1700426671.184408,58251.000,6119,3,AY,1,100,1.062
1700426671.225280,58290.000,6119,3,AY,1,100,1.119
1700426671.266151,58329.000,6119,3,AY,1,100,1.348
1700426671.306323,58367.333,6138,3,AY,1,100,1.030
1700426671.346496,58405.667,6138,3,AY,1,100,0.739
1700426671.386668,58444.000,6138,3,AY,1,100,0.817
1700426671.427540,58483.000,6153,2,AY,1,100,0.855
1700426671.468411,58522.000,6153,2,AY,1,100,0.864
1700426671.509282,58561.000,6171,3,AY,1,100,0.828
1700426671.550153,58600.000,6171,3,AY,1,100,0.777
1700426671.591024,58639.000,6171,3,AY,1,100,0.817
1700426671.631896,58678.000,6187,2,AY,1,100,0.784
1700426671.672767,58717.000,6187,2,AY,1,100,0.717
1700426671.713638,58756.000,6204,3,AY,1,100,0.740
1700426671.754509,58795.000,6204,3,AY,1,100,0.889
1700426671.795380,58834.000,6204,3,AY,1,100,1.005
1700426671.836251,58873.000,6219,3,AY,1,100,1.173
1700426671.877122,58912.000,6219,3,AY,1,100,1.341
1700426671.917994,58951.000,6219,3,AY,1,100,1.177
1700426671.957817,58989.000,6237,2,AY,1,100,0.847
1700426671.997640,59027.000,6237,2,AY,1,100,0.850
1700426672.038511,59066.000,6253,3,AY,1,100,1.033
1700426672.079382,59105.000,6253,3,AY,1,100,1.025
1700426672.120254,59144.000,6253,3,AY,1,100,0.942
1700426672.160426,59182.333,6270,3,AY,1,100,0.876
1700426672.200599,59220.667,6270,3,AY,1,100,0.835
1700426672.240771,59259.000,6270,3,AY,1,100,0.821
1700426672.281642,59298.000,6287,2,AY,1,100,0.852
1700426672.322514,59337.000,6287,2,AY,1,100,0.902
1700426672.363385,59376.000,6305,3,AY,1,100,0.973
1700426672.404256,59415.000,6305,3,AY,1,100,1.098
1700426672.445127,59454.000,6305,3,AY,1,100,1.036
1700426672.487046,59494.000,6321,2,AY,1,100,0.957
1700426672.528965,59534.000,6321,2,AY,1,100,0.803
1700426672.570186,59573.333,6339,3,AY,1,100,0.733
1700426672.611406,59612.667,6339,3,AY,1,100,0.802
1700426672.652627,59652.000,6339,3,AY,1,100,0.863
1700426672.688957,59686.667,6355,3,AY,1,100,0.897
1700426672.725287,59721.333,6355,3,AY,1,100,0.878
1700426672.761617,59756.000,6355,3,AY,1,100,0.890
1700426672.801964,59794.500,6371,2,AY,1,100,0.908
1700426672.842311,59833.000,6371,2,AY,1,100,0.886
1700426672.884230,59873.000,6388,3,AY,1,100,0.851
1700426672.926149,59913.000,6388,3,AY,1,100,0.853
1700426672.968069,59953.000,6388,3,AY,1,100,0.826
1700426673.009464,59992.500,6405,2,AY,1,100,0.802
1700426673.050859,60032.000,6405,2,AY,1,100,0.851
1700426673.091730,60071.000,6423,3,AY,1,100,0.853
1700426673.132601,60110.000,6423,3,AY,1,100,0.873
1700426673.173472,60149.000,6423,3,AY,1,100,0.847
1700426673.214344,60188.000,6439,3,AY,1,100,0.808
1700426673.255215,60227.000,6439,3,AY,1,100,0.782
1700426673.296086,60266.000,6439,3,AY,1,100,0.756
1700426673.336957,60305.000,6458,2,AY,1,100,0.901
1700426673.377828,60344.000,6458,2,AY,1,100,0.986
1700426673.418001,60382.333,6475,3,AY,1,100,1.039
1700426673.458174,60420.667,6475,3,AY,1,100,0.967
1700426673.498346,60459.000,6475,3,AY,1,100,0.970
1700426673.540265,60499.000,6491,2,AY,1,100,1.088
1700426673.582184,60539.000,6491,2,AY,1,100,1.135
1700426673.623405,60578.333,6509,3,AY,1,100,1.008
1700426673.664625,60617.667,6509,3,AY,1,100,0.931
1700426673.705846,60657.000,6509,3,AY,1,100,0.810
1700426673.746717,60696.000,6524,3,AY,1,100,0.742
1700426673.787588,60735.000,6524,3,AY,1,100,0.794
1700426673.828459,60774.000,6524,3,AY,1,100,0.822
1700426673.869330,60813.000,6541,2,AY,1,100,0.924
1700426673.910202,60852.000,6541,2,AY,1,100,0.974
1700426673.951073,60891.000,6558,3,AY,1,100,1.044
1700426673.991944,60930.000,6558,3,AY,1,100,0.974
1700426674.032815,60969.000,6558,3,AY,1,100,1.135
1700426674.073686,61008.000,6575,2,AY,1,100,1.135
1700426674.114558,61047.000,6575,2,AY,1,100,0.940
1700426674.155429,61086.000,6592,3,AY,1,100,1.110
1700426674.196300,61125.000,6592,3,AY,1,100,0.990
1700426674.237171,61164.000,6592,3,AY,1,100,0.907
1700426674.277344,61202.333,6610,3,AY,1,100,0.746
1700426674.317516,61240.667,6610,3,AY,1,100,0.620
1700426674.357689,61279.000,6610,3,AY,1,100,0.611
1700426674.398560,61318.000,6628,2,AY,1,100,0.607
1700426674.439431,61357.000,6628,2,AY,1,100,0.670
1700426674.475761,61391.667,6645,3,AY,1,100,0.831
1700426674.512091,61426.333,6645,3,AY,1,100,0.951
1700426674.548421,61461.000,6645,3,AY,1,100,1.058
1700426674.590340,61501.000,6662,3,AY,1,100,0.987
1700426674.632259,61541.000,6662,3,AY,1,100,1.192
1700426674.674178,61581.000,6662,3,AY,1,100,1.204
1700426674.715574,61620.500,6678,2,AY,1,100,0.937
1700426674.756969,61660.000,6678,2,AY,1,100,0.870
1700426674.797840,61699.000,6694,3,AY,1,100,0.968
1700426674.838711,61738.000,6694,3,AY,1,100,0.882
1700426674.879582,61777.000,6694,3,AY,1,100,0.731
1700426674.919929,61815.500,6711,2,AY,1,100,0.729
1700426674.960277,61854.000,6711,2,AY,1,100,0.738
1700426675.000449,61892.333,6728,3,AY,1,100,0.707
1700426675.040622,61930.667,6728,3,AY,1,100,0.762
1700426675.080794,61969.000,6728,3,AY,1,100,0.744
1700426675.121665,62008.000,6744,3,AY,1,100,0.737
1700426675.162536,62047.000,6744,3,AY,1,100,0.722
1700426675.203408,62086.000,6744,3,AY,1,100,0.717
1700426675.245327,62126.000,6760,2,AY,1,100,0.700
1700426675.287246,62166.000,6760,2,AY,1,100,0.843
1700426675.328466,62205.333,6778,3,AY,1,100,0.975
1700426675.369687,62244.667,6778,3,AY,1,100,0.880
1700426675.410908,62284.000,6778,3,AY,1,100,0.745
1700426675.451779,62323.000,6796,2,AY,1,100,0.720
1700426675.492650,62362.000,6796,2,AY,1,100,0.803
1700426675.533521,62401.000,6813,3,AY,1,100,0.816
1700426675.574392,62440.000,6813,3,AY,1,100,0.764
1700426675.615263,62479.000,6813,3,AY,1,100,0.719
1700426675.656135,62518.000,6829,2,AY,1,100,0.679
1700426675.697006,62557.000,6829,2,AY,1,100,0.602
1700426675.737667,62595.800,6849,5,AY,1,100,0.553
1700426675.778329,62634.600,6849,5,AY,1,100,0.644
1700426675.818990,62673.400,6849,5,AY,1,100,0.658
1700426675.859652,62712.200,6849,5,AY,1,100,0.720
1700426675.900314,62751.000,6849,5,AY,1,100,0.691
1700426675.942233,62791.000,6864,2,AY,1,100,0.806
1700426675.984152,62831.000,6864,2,AY,1,100,0.695
1700426676.025023,62870.000,6882,3,AY,1,100,0.676
1700426676.065894,62909.000,6882,3,AY,1,100,0.856
1700426676.106766,62948.000,6882,3,AY,1,100,1.016
1700426676.143095,62982.667,6898,3,AY,1,100,0.693
1700426676.179425,63017.333,6898,3,AY,1,100,0.683
1700426676.215755,63052.000,6898,3,AY,1,100,0.657
1700426676.256627,63091.000,6915,2,AY,1,100,0.584
1700426676.297498,63130.000,6915,2,AY,1,100,0.792
1700426676.338369,63169.000,6931,3,AY,1,100,0.903
1700426676.379240,63208.000,6931,3,AY,1,100,0.873
1700426676.420111,63247.000,6931,3,AY,1,100,0.806
1700426676.459934,63285.000,6950,2,AY,1,100,0.739
1700426676.499758,63323.000,6950,2,AY,1,100,0.706
1700426676.540629,63362.000,6966,3,AY,1,100,0.680
1700426676.581500,63401.000,6966,3,AY,1,100,0.756
1700426676.622371,63440.000,6966,3,AY,1,100,0.761
1700426676.663242,63479.000,6984,3,AY,1,100,0.771
1700426676.704113,63518.000,6984,3,AY,1,100,0.925
1700426676.744985,63557.000,6984,3,AY,1,100,0.836
1700426676.785856,63596.000,7000,2,AY,1,100,0.896
1700426676.826727,63635.000,7000,2,AY,1,100,0.942
1700426676.867948,63674.333,7016,3,AY,1,100,0.845
1700426676.909168,63713.667,7016,3,AY,1,100,1.073
1700426676.950389,63753.000,7016,3,AY,1,100,1.297
1700426676.992308,63793.000,7033,2,AY,1,100,1.359
1700426677.034227,63833.000,7033,2,AY,1,100,0.938
1700426677.075098,63872.000,7050,3,AY,1,100,0.675
1700426677.115969,63911.000,7050,3,AY,1,100,1.029
1700426677.156840,63950.000,7050,3,AY,1,100,1.045
1700426677.197712,63989.000,7066,2,AY,1,100,0.914
1700426677.238583,64028.000,7066,2,AY,1,100,0.773
1700426677.278755,64066.333,7082,3,AY,1,100,0.704
1700426677.318928,64104.667,7082,3,AY,1,100,0.603
1700426677.359100,64143.000,7082,3,AY,1,100,0.600
1700426677.399971,64182.000,7101,3,AY,1,100,0.692
1700426677.440843,64221.000,7101,3,AY,1,100,0.830
1700426677.481714,64260.000,7101,3,AY,1,100,0.998
1700426677.522585,64299.000,7118,2,AY,1,100,1.039
1700426677.563456,64338.000,7118,2,AY,1,100,1.093
1700426677.605376,64378.000,7134,3,AY,1,100,1.245
1700426677.647295,64418.000,7134,3,AY,1,100,1.091
1700426677.689214,64458.000,7134,3,AY,1,100,1.206
1700426677.730085,64497.000,7151,2,AY,1,100,1.281
1700426677.770956,64536.000,7151,2,AY,1,100,1.039
1700426677.811827,64575.000,7167,3,AY,1,100,0.859
1700426677.852699,64614.000,7167,3,AY,1,100,0.818
1700426677.893570,64653.000,7167,3,AY,1,100,0.873
1700426677.934092,64691.667,7184,3,AY,1,100,0.829
1700426677.974613,64730.333,7184,3,AY,1,100,0.789
1700426678.015135,64769.000,7184,3,AY,1,100,0.847
1700426678.049719,64802.000,7201,2,AY,1,100,1.013
1700426678.084302,64835.000,7201,2,AY,1,100,1.140
1700426678.125522,64874.333,7218,3,AY,1,100,1.121
1700426678.166743,64913.667,7218,3,AY,1,100,1.047
1700426678.207963,64953.000,7218,3,AY,1,100,0.839
1700426678.248835,64992.000,7233,3,AY,1,100,0.856
1700426678.289706,65031.000,7233,3,AY,1,100,0.917
1700426678.330577,65070.000,7233,3,AY,1,100,0.797
1700426678.371448,65109.000,7251,2,AY,1,100,0.604
1700426678.412319,65148.000,7251,2,AY,1,100,0.541
1700426678.453190,65187.000,7269,3,AY,1,100,0.650
1700426678.494061,65226.000,7269,3,AY,1,100,0.790
1700426678.534933,65265.000,7269,3,AY,1,100,0.864
1700426678.575804,65304.000,7286,2,AY,1,100,0.887
1700426678.616675,65343.000,7286,2,AY,1,100,1.082
1700426678.657546,65382.000,7301,3,AY,1,100,1.125
1700426678.698417,65421.000,7301,3,AY,1,100,1.021
1700426678.739289,65460.000,7301,3,AY,1,100,1.167
1700426678.779461,65498.333,7320,3,AY,1,100,1.172
1700426678.819634,65536.667,7320,3,AY,1,100,1.391
1700426678.859806,65575.000,7320,3,AY,1,100,1.325
1700426678.900677,65614.000,7336,2,AY,1,100,0.961
1700426678.941549,65653.000,7336,2,AY,1,100,0.735
1700426678.982420,65692.000,7353,3,AY,1,100,0.633
1700426679.023291,65731.000,7353,3,AY,1,100,0.681
1700426679.064162,65770.000,7353,3,AY,1,100,0.733
1700426679.105033,65809.000,7370,2,AY,1,100,0.743
1700426679.145905,65848.000,7370,2,AY,1,100,0.878
1700426679.186776,65887.000,7386,3,AY,1,100,1.112
1700426679.227647,65926.000,7386,3,AY,1,100,1.113
1700426679.268518,65965.000,7386,3,AY,1,100,1.203
1700426679.309389,66004.000,7402,3,AY,1,100,0.940
1700426679.350260,66043.000,7402,3,AY,1,100,0.913
1700426679.391132,66082.000,7402,3,AY,1,100,0.854
1700426679.430955,66120.000,7420,2,AY,1,100,0.775
1700426679.470778,66158.000,7420,2,AY,1,100,0.642
1700426679.511649,66197.000,7438,3,AY,1,100,0.686
1700426679.552520,66236.000,7438,3,AY,1,100,0.731
1700426679.593391,66275.000,7438,3,AY,1,100,0.687
1700426679.634263,66314.000,7455,2,AY,1,100,0.685
1700426679.675134,66353.000,7455,2,AY,1,100,0.767
1700426679.716005,66392.000,7471,3,AY,1,100,0.900
1700426679.756876,66431.000,7471,3,AY,1,100,1.090
1700426679.797747,66470.000,7471,3,AY,1,100,1.562
1700426679.834077,66504.667,7490,3,AY,1,100,1.495
1700426679.870407,66539.333,7490,3,AY,1,100,1.474
1700426679.906737,66574.000,7490,3,AY,1,100,1.213
1700426679.947608,66613.000,7506,2,AY,1,100,1.010
1700426679.988480,66652.000,7506,2,AY,1,100,0.803
1700426680.029351,66691.000,7524,3,AY,1,100,0.658
1700426680.070222,66730.000,7524,3,AY,1,100,0.589
1700426680.111093,66769.000,7524,3,AY,1,100,0.522
1700426680.151964,66808.000,7539,3,AY,1,100,0.383
1700426680.192835,66847.000,7539,3,AY,1,100,0.451
1700426680.233707,66886.000,7539,3,AY,1,100,1.804
1700426680.273530,66924.000,7556,2,AY,1,100,1.179
1700426680.313353,66962.000,7556,2,AY,1,100,1.180
1700426680.355272,67002.000,7572,3,AY,1,100,1.064
1700426680.397191,67042.000,7572,3,AY,1,100,0.731
1700426680.439111,67082.000,7572,3,AY,1,100,0.562
1700426680.479982,67121.000,7592,2,AY,1,100,0.585
1700426680.520853,67160.000,7592,2,AY,1,100,0.616
1700426680.561724,67199.000,7607,3,AY,1,100,0.647
1700426680.602595,67238.000,7607,3,AY,1,100,0.798
1700426680.643466,67277.000,7607,3,AY,1,100,0.750
1700426680.684338,67316.000,7624,3,AY,1,100,0.721
1700426680.725209,67355.000,7624,3,AY,1,100,0.665
1700426680.766080,67394.000,7624,3,AY,1,100,0.639
1700426680.806951,67433.000,7641,2,AY,1,100,0.825
1700426680.847822,67472.000,7641,2,AY,1,100,1.494
1700426680.887995,67510.333,7658,3,AY,1,100,1.254
1700426680.928167,67548.667,7658,3,AY,1,100,0.926
1700426680.968340,67587.000,7658,3,AY,1,100,0.792
1700426681.010259,67627.000,7674,2,AY,1,100,0.659
1700426681.052178,67667.000,7674,2,AY,1,100,0.650
1700426681.093399,67706.333,7693,3,AY,1,100,0.768
1700426681.134619,67745.667,7693,3,AY,1,100,0.844
1700426681.175840,67785.000,7693,3,AY,1,100,0.849
1700426681.216711,67824.000,7709,2,AY,1,100,0.817
1700426681.257582,67863.000,7709,2,AY,1,100,0.850
1700426681.298453,67902.000,7726,3,AY,1,100,0.825
1700426681.339324,67941.000,7726,3,AY,1,100,0.814
1700426681.380196,67980.000,7726,3,AY,1,100,0.806
1700426681.421067,68019.000,7743,3,AY,1,100,0.814
1700426681.461938,68058.000,7743,3,AY,1,100,0.834
1700426681.502809,68097.000,7743,3,AY,1,100,1.353
1700426681.538790,68131.333,7761,3,AY,1,100,1.004
1700426681.574770,68165.667,7761,3,AY,1,100,1.175
1700426681.610751,68200.000,7761,3,AY,1,100,0.880
1700426681.651622,68239.000,7777,2,AY,1,100,0.820
1700426681.692493,68278.000,7777,2,AY,1,100,0.766
1700426681.732666,68316.333,7795,3,AY,1,100,0.652
1700426681.772838,68354.667,7795,3,AY,1,100,0.606
1700426681.813011,68393.000,7795,3,AY,1,100,0.576
1700426681.853358,68431.500,7811,2,AY,1,100,0.568
1700426681.893705,68470.000,7811,2,AY,1,100,0.582
1700426681.934577,68509.000,7828,3,AY,1,100,0.611
1700426681.975448,68548.000,7828,3,AY,1,100,0.726
1700426682.016319,68587.000,7828,3,AY,1,100,1.077
1700426682.058238,68627.000,7843,3,AY,1,100,1.415
1700426682.100157,68667.000,7843,3,AY,1,100,1.012
1700426682.142076,68707.000,7843,3,AY,1,100,1.026
1700426682.182947,68746.000,7861,2,AY,1,100,1.119
1700426682.223819,68785.000,7861,2,AY,1,100,1.075
1700426682.264690,68824.000,7877,3,AY,1,100,1.021
1700426682.305561,68863.000,7877,3,AY,1,100,0.950
1700426682.346432,68902.000,7877,3,AY,1,100,0.939
1700426682.386779,68940.500,7894,2,AY,1,100,0.960
1700426682.427127,68979.000,7894,2,AY,1,100,0.927
1700426682.467649,69017.667,7910,3,AY,1,100,0.905
1700426682.508170,69056.333,7910,3,AY,1,100,0.902
1700426682.548692,69095.000,7910,3,AY,1,100,0.990
1700426682.589563,69134.000,7929,3,AY,1,100,1.005
1700426682.630435,69173.000,7929,3,AY,1,100,0.999
1700426682.671306,69212.000,7929,3,AY,1,100,0.996
1700426682.713225,69252.000,7945,2,AY,1,100,1.029
1700426682.755144,69292.000,7945,2,AY,1,100,1.132
1700426682.796365,69331.333,7963,3,AY,1,100,1.257
1700426682.837585,69370.667,7963,3,AY,1,100,1.195
1700426682.878805,69410.000,7963,3,AY,1,100,0.988
1700426682.919677,69449.000,7979,2,AY,1,100,0.790
1700426682.960548,69488.000,7979,2,AY,1,100,0.653
1700426683.001419,69527.000,7995,3,AY,1,100,0.555
1700426683.042290,69566.000,7995,3,AY,1,100,0.484
1700426683.083161,69605.000,7995,3,AY,1,100,0.530
1700426683.124032,69644.000,8012,2,AY,1,100,0.560
1700426683.164904,69683.000,8012,2,AY,1,100,0.858
1700426683.205426,69721.667,8029,3,AY,1,100,1.000
1700426683.245947,69760.333,8029,3,AY,1,100,0.995
1700426683.286469,69799.000,8029,3,AY,1,100,0.801
1700426683.323148,69834.000,8045,3,AY,1,100,0.790
1700426683.359828,69869.000,8045,3,AY,1,100,1.465
1700426683.396507,69904.000,8045,3,AY,1,100,1.821
1700426683.437378,69943.000,8061,3,AY,1,100,1.242
1700426683.478250,69982.000,8061,3,AY,1,100,0.803
1700426683.519121,70021.000,8061,3,AY,1,100,0.552
1700426683.559992,70060.000,8080,2,AY,1,100,0.499
1700426683.600863,70099.000,8080,2,AY,1,100,0.682
1700426683.641734,70138.000,8097,3,AY,1,100,0.784
1700426683.682605,70177.000,8097,3,AY,1,100,0.820
1700426683.723476,70216.000,8097,3,AY,1,100,1.064
1700426683.764348,70255.000,8113,2,AY,1,100,1.245
1700426683.805219,70294.000,8113,2,AY,1,100,1.099
1700426683.845392,70332.333,8131,3,AY,1,100,0.991
1700426683.885564,70370.667,8131,3,AY,1,100,1.036
1700426683.925736,70409.000,8131,3,AY,1,100,0.973
1700426683.966608,70448.000,8146,3,AY,1,100,0.654
