RD,TS_received,TS_sent,AK,RoundTrip,
2587521,2592593,2022-12-25_18-05-05-310796,2592610,5072,
2592631,2592668,2022-12-25_18-05-10-431698,2592670,37,
2597697,2597776,2022-12-25_18-05-15-656478,2597779,79,
2602814,2607917,2022-12-25_18-05-20-978358,2607932,5103,
2607952,2613024,2022-12-25_18-05-26-201102,2613039,5072,
2613059,2613081,2022-12-25_18-05-31-324805,2613084,22,
2618139,2623241,2022-12-25_18-05-36-627902,2623257,5102,
2623272,2623293,2022-12-25_18-05-41-768469,2623297,21,
2628355,2633472,2022-12-25_18-05-47-090903,2633481,5117,
2633493,2638614,2022-12-25_18-05-52-312583,2638630,5121,
2638650,2638704,2022-12-25_18-05-57-536734,2638709,54,
2643748,2648850,2022-12-25_18-06-02-860600,2648866,5102,
2648884,2648997,2022-12-25_18-06-08-081600,2653966,113,
2653984,2654011,2022-12-25_18-06-13-212467,2654014,27,
2659103,2659126,2022-12-25_18-06-18-448191,2659129,23,
2664212,2664233,2022-12-25_18-06-23-676972,2664236,21,
2669334,2669356,2022-12-25_18-06-28-915843,2669359,22,
2674442,2674463,2022-12-25_18-06-34-142386,2674466,21,
2679597,2679621,2022-12-25_18-06-39-422909,2679624,24,
2684736,2684754,2022-12-25_18-06-44-682008,2684757,18,
2689846,2689930,2022-12-25_18-06-49-967643,2689937,84,
2694960,2700078,2022-12-25_18-06-55-291051,2700094,5118,
2700114,2700224,2022-12-25_18-07-00-512441,2705186,110,
2705206,2710294,2022-12-25_18-07-05-635755,2710310,5088,
2710334,2715412,2022-12-25_18-07-11-059272,2715421,5078,
2715432,2715537,2022-12-25_18-07-16-150833,2720569,105,
2720590,2720638,2022-12-25_18-07-21-401858,2720640,48,
2725672,2725693,2022-12-25_18-07-26-578291,2725696,21,
2730815,2735943,2022-12-25_18-07-31-949614,2735952,5128,
2735964,2736045,2022-12-25_18-07-37-172753,2736049,81,
2741089,2746211,2022-12-25_18-07-42-499662,2746225,5122,
2746236,2746346,2022-12-25_18-07-47-704809,2751324,110,
2751336,2756448,2022-12-25_18-07-52-941861,2756457,5112,
2756477,2761556,2022-12-25_18-07-58-266493,2761565,5079,
2761582,2766685,2022-12-25_18-08-03-591263,2766694,5103,
2766714,2766761,2022-12-25_18-08-08-611378,2766765,47,
2771805,2771869,2022-12-25_18-08-13-837897,2771875,64,
2776945,2776972,2022-12-25_18-08-19-058471,2776976,27,
2782073,2787177,2022-12-25_18-08-24-379186,2787186,5104,
2787208,2792341,2022-12-25_18-08-29-703599,2792350,5133,
2792362,2797472,2022-12-25_18-08-35-030564,2797480,5110,
2797493,2797582,2022-12-25_18-08-40-140351,2797585,89,
2802616,2807751,2022-12-25_18-08-45-476496,2807762,5135,
2807774,2807794,2022-12-25_18-08-50-612765,2807797,20,
2812885,2817989,2022-12-25_18-08-55-922843,2818000,5104,
2818021,2823098,2022-12-25_18-09-01-220014,2823114,5077,
2823136,2823182,2022-12-25_18-09-06-364408,2823186,46,
2828218,2828298,2022-12-25_18-09-11-594639,2828302,80,
2833347,2838472,2022-12-25_18-09-16-915111,2838480,5125,
2838493,2838519,2022-12-25_18-09-22-056192,2838523,26,
2843624,2843644,2022-12-25_18-09-27-299931,2843647,20,
2848771,2853879,2022-12-25_18-09-32-681044,2853891,5108,
2853903,2859012,2022-12-25_18-09-37-903870,2859020,5109,
2859039,2859112,2022-12-25_18-09-43-128163,2859116,73,
2864124,2869236,2022-12-25_18-09-48-348682,2869251,5112,
2869273,2874344,2022-12-25_18-09-53-673490,2874359,5071,
2874380,2879452,2022-12-25_18-09-58-898122,2879468,5072,
2879487,2884559,2022-12-25_18-10-04-070946,2884575,5072,
2884595,2889669,2022-12-25_18-10-09-442904,2889684,5074,
2889705,2894785,2022-12-25_18-10-14-665206,2894797,5080,
2894810,2899893,2022-12-25_18-10-19-782500,2899909,5083,
2899921,2900033,2022-12-25_18-10-24-974467,2905013,112,
2905025,2905046,2022-12-25_18-10-30-150633,2905049,21,
2910136,2915246,2022-12-25_18-10-35-453346,2915255,5110,
2915274,
