RD,TS_received,TS_sent,AK,RoundTrip,
2674951,2674978,2022-11-30_09-49-09-151291,2674981,27,
2680044,2680087,2022-11-30_09-49-14-375069,2680089,43,
2685151,2685194,2022-11-30_09-49-19-608631,2685197,43,
2690259,2690300,2022-11-30_09-49-24-828104,2690303,41,
2695395,2695416,2022-11-30_09-49-30-070886,2695419,21,
2700510,2700608,2022-11-30_09-49-35-376704,2700611,98,
2705626,2705677,2022-11-30_09-49-40-534419,2705680,51,
2710742,2710808,2022-11-30_09-49-45-815228,2710811,66,
2715842,2715862,2022-11-30_09-49-50-991946,2715864,20,
2720997,2721027,2022-11-30_09-49-56-276556,2721030,30,
2726139,2726158,2022-11-30_09-50-01-535976,2726161,19,
2731255,2731318,2022-11-30_09-50-06-817187,2731321,63,
2736375,2736416,2022-11-30_09-50-12-033275,2736419,41,
2741491,2741519,2022-11-30_09-50-17-262847,2741524,28,
2746615,2746648,2022-11-30_09-50-22-502940,2746651,33,
2751733,2751753,2022-11-30_09-50-27-746014,2751756,20,
2756850,2756934,2022-11-30_09-50-33-042932,2756938,84,
2761955,2762026,2022-11-30_09-50-38-233237,2762029,71,
2767101,2767134,2022-11-30_09-50-43-483006,2767138,33,
2772201,2772222,2022-11-30_09-50-48-690000,2772224,21,
2777317,2777442,2022-11-30_09-50-54-030969,2782417,125,
2782429,2782452,2022-11-30_09-50-59-167427,2782455,23,
2787548,2787574,2022-11-30_09-51-04-409171,2787577,26,
2792666,2792768,2022-11-30_09-51-09-709200,2792773,102,
2797777,2797796,2022-11-30_09-51-14-865724,2797799,19,
2802893,2802959,2022-11-30_09-51-20-156357,2802962,66,
2808008,2808037,2022-11-30_09-51-25-340132,2808041,29,
2813131,2813151,2022-11-30_09-51-30-585335,2813154,20,
2818255,2818273,2022-11-30_09-51-35-832164,2818276,18,
2823389,2823409,2022-11-30_09-51-41-085151,2823413,20,
2828510,2828571,2022-11-30_09-51-46-365515,2828576,61,
2833627,2833647,2022-11-30_09-51-51-572999,2833650,20,
2838769,2838851,2022-11-30_09-51-56-901286,2838855,82,
2843899,2843977,2022-11-30_09-52-02-136981,2843983,78,
2849027,2849078,2022-11-30_09-52-07-365994,2849083,51,
2854154,2854174,2022-11-30_09-52-12-581177,2854178,20,
2859266,2859287,2022-11-30_09-52-17-817514,2859358,21,
2864377,2864467,2022-11-30_09-52-23-121004,2864470,90,
2869501,2869522,2022-11-30_09-52-28-292637,2869525,21,
2874608,2874630,2022-11-30_09-52-33-521947,2874633,22,
2879726,2879782,2022-11-30_09-52-38-795122,2879785,56,
2884841,2884884,2022-11-30_09-52-44-023747,2884890,43,
2889980,2895098,2022-11-30_09-52-49-391145,2895103,5118,
2895104,2895194,2022-11-30_09-52-54-571911,2895196,90,
2900215,2900238,2022-11-30_09-52-59-736316,2900241,23,
2905322,2905343,2022-11-30_09-53-04-956766,2905345,21,
2910440,2910500,2022-11-30_09-53-10-235747,2910503,60,
2915576,2915604,2022-11-30_09-53-15-462181,2915607,28,
2920733,2920803,2022-11-30_09-53-20-781836,2920806,70,
2925857,2925910,2022-11-30_09-53-26-013199,2925915,53,
2930978,2931024,2022-11-30_09-53-31-238814,2931029,46,
2936111,2936138,2022-11-30_09-53-36-475066,2936142,27,
2941255,2941332,2022-11-30_09-53-41-785745,2941338,77,
2946376,2946426,2022-11-30_09-53-47-008183,2946431,50,
2951489,2951535,2022-11-30_09-53-52-234837,2951540,46,
2956589,2956611,2022-11-30_09-53-57-442378,2956615,22,
2961731,2961786,2022-11-30_09-54-02-716338,2961789,55,
2966848,2966916,2022-11-30_09-54-07-991674,2966919,68,
2971949,2972029,2022-11-30_09-54-13-223648,2972032,80,
2977105,2977129,2022-11-30_09-54-18-446204,2977132,24,
2982241,2982262,2022-11-30_09-54-23-701750,2982265,21,
2987359,2987416,2022-11-30_09-54-28-987481,2987419,57,
2992457,2992479,2022-11-30_09-54-34-164657,2992482,22,
2997606,2997626,2022-11-30_09-54-39-435680,2997629,20,
3002713,3007840,2022-11-30_09-54-44-766078,3007856,5127,
3007877,3007927,2022-11-30_09-54-49-981803,3007930,50,
3012954,3012975,2022-11-30_09-54-55-142851,3012978,21,
3018088,3018109,2022-11-30_09-55-00-397526,3018112,21,
3023202,3023256,2022-11-30_09-55-05-661768,3023261,54,
3028303,3028369,2022-11-30_09-55-10-898535,3028372,66,
3033420,3033455,2022-11-30_09-55-16-104322,3033460,35,
3038520,3038607,2022-11-30_09-55-21-375943,3038610,87,
3043629,3043650,2022-11-30_09-55-26-542518,3043653,21,
3048767,3048856,2022-11-30_09-55-31-868664,3048859,89,
3053893,3053978,2022-11-30_09-55-37-101020,3053983,85,
3058999,3059021,2022-11-30_09-55-42-267953,3059024,22,
3064106,3064176,2022-11-30_09-55-47-544854,3064179,70,
3069224,3069276,2022-11-30_09-55-52-771272,3069281,52,
3074327,3074386,2022-11-30_09-55-57-992800,3074391,59,
3079442,3079486,2022-11-30_09-56-03-218073,3079491,44,
3084573,3084606,2022-11-30_09-56-08-447753,3084611,33,
3089685,0,,3094804,-3089685,
3094824,3094878,2022-11-30_09-56-18-977711,3094882,54,
3099908,3099928,2022-11-30_09-56-24-144135,3099931,20,
3105038,3105058,2022-11-30_09-56-29-399055,3105062,20,
3110151,3110190,2022-11-30_09-56-34-654695,3110193,39,
3115332,3115397,2022-11-30_09-56-39-980555,3115403,65,
3120430,3120459,2022-11-30_09-56-45-161498,3120463,29,
3125547,3125596,2022-11-30_09-56-50-426518,3125600,49,
3130646,3130666,2022-11-30_09-56-55-614879,3130669,20,
3135764,3135796,2022-11-30_09-57-00-867169,3135799,32,
3140872,3140903,2022-11-30_09-57-06-095916,3140908,31,
3145978,3146006,2022-11-30_09-57-11-303928,3146009,28,
3151087,3151112,2022-11-30_09-57-16-540967,3151117,25,
3156204,3156224,2022-11-30_09-57-21-773189,3156227,20,
3161347,3161431,2022-11-30_09-57-27-096581,3161436,84,
3166475,3171606,2022-11-30_09-57-32-432004,3171609,5131,
3171610,3171673,2022-11-30_09-57-37-587408,3171676,63,
3176744,3176767,2022-11-30_09-57-42-804971,3176769,23,
3181865,3181950,2022-11-30_09-57-48-104527,3181953,85,
3186973,3187028,2022-11-30_09-57-53-300958,3187031,55,
3192117,3192143,2022-11-30_09-57-58-541145,3192146,26,
3197224,3197277,2022-11-30_09-58-03-786534,3197281,53,
3202348,3202371,2022-11-30_09-58-09-012519,3202374,23,
3207466,3207486,2022-11-30_09-58-14-245413,3207490,20,
3212573,3212592,2022-11-30_09-58-19-469669,3212595,19,
3217709,3217747,2022-11-30_09-58-24-744205,3217750,38,
3222818,3227920,2022-11-30_09-58-29-978443,3227933,5102,
3227946,3227967,2022-11-30_09-58-35-201952,3227969,21,
3233054,3233075,2022-11-30_09-58-40-439392,3233077,21,
3238185,3238205,2022-11-30_09-58-45-693750,3238208,20,
3243306,3243354,2022-11-30_09-58-50-961610,3243358,48,
3248433,3248478,2022-11-30_09-58-56-202742,3248480,45,
3253564,3253586,2022-11-30_09-59-01-438759,3253589,22,
3258673,3258695,2022-11-30_09-59-06-671428,3258698,22,
3263798,3263862,2022-11-30_09-59-11-964171,3263867,64,
3268909,3268928,2022-11-30_09-59-17-150747,3268930,19,
3274045,3274065,2022-11-30_09-59-22-407112,3274068,20,
3279200,3279257,2022-11-30_09-59-27-725169,3279260,57,
3284338,3284369,2022-11-30_09-59-32-955064,3284372,31,
3289465,3289497,2022-11-30_09-59-38-190995,3289503,32,
3294570,3294591,2022-11-30_09-59-43-424784,3294594,21,
3299689,3299758,2022-11-30_09-59-48-711648,3299761,69,
3304808,3304840,2022-11-30_09-59-53-912133,3304843,32,
3309945,3309972,2022-11-30_09-59-59-167086,3309975,27,
3315079,3315098,2022-11-30_10-00-04-407018,3315101,19,
3320188,3320210,2022-11-30_10-00-09-644852,3320213,22,
3325322,3325343,2022-11-30_10-00-14-902964,3325346,21,
3330429,3330449,2022-11-30_10-00-20-130031,3330452,20,
3335561,3335581,2022-11-30_10-00-25-384725,3335585,20,
3340678,3340711,2022-11-30_10-00-30-623137,3340714,33,
3345800,3345820,2022-11-30_10-00-35-859659,3345823,20,
3350905,3350925,2022-11-30_10-00-41-080360,3350928,20,
3356012,3356035,2022-11-30_10-00-46-311488,3356038,23,
3361130,3361199,2022-11-30_10-00-51-601183,3361202,69,
3366231,3366312,2022-11-30_10-00-56-831642,3366315,81,
3371345,3371414,2022-11-30_10-01-02-056104,3371420,69,
3376451,3376528,2022-11-30_10-01-07-277549,3376531,77,
3381562,3381633,2022-11-30_10-01-12-505017,3381638,71,
3386668,3386728,2022-11-30_10-01-17-724073,3386731,60,
3391773,3391827,2022-11-30_10-01-22-947472,3391829,54,
3396885,3396933,2022-11-30_10-01-28-171138,3396938,48,
3401994,3402029,2022-11-30_10-01-33-393455,3402035,35,
3407101,3407147,2022-11-30_10-01-38-620887,3407152,46,
3412210,3412250,2022-11-30_10-01-43-845236,3412255,40,
3417315,3417335,2022-11-30_10-01-49-057726,3417338,20,
3422456,3422476,2022-11-30_10-01-54-323727,3422479,20,
3427570,3427641,2022-11-30_10-01-59-610932,3427643,71,
3432682,3432743,2022-11-30_10-02-04-837965,3432749,61,
3437784,3437805,2022-11-30_10-02-10-017760,3437808,21,
3442919,3442945,2022-11-30_10-02-15-280212,3442948,26,
3448039,3448059,2022-11-30_10-02-20-518399,3448062,20,
3453161,3453182,2022-11-30_10-02-25-766310,3453185,21,
3458268,3458289,2022-11-30_10-02-30-991193,3458292,21,
3463422,3463450,2022-11-30_10-02-36-274183,3463452,28,
3468521,3468542,2022-11-30_10-02-41-485035,3468546,21,
3473658,3473678,2022-11-30_10-02-46-740776,3473681,20,
3478759,3478854,2022-11-30_10-02-52-038284,3478857,95,
3483868,3483890,2022-11-30_10-02-57-190701,3483893,22,
3488981,3489002,2022-11-30_10-03-02-428033,3489005,21,
3494134,3494179,2022-11-30_10-03-07-719573,3494184,45,
3499240,3499275,2022-11-30_10-03-12-939432,3499281,35,
3504340,3504380,2022-11-30_10-03-18-161495,3504383,40,
3509456,3509484,2022-11-30_10-03-23-386064,3509490,28,
3514564,3514588,2022-11-30_10-03-28-611294,3514590,24,
3519693,3519718,2022-11-30_10-03-33-860461,3519721,25,
3524807,3524908,2022-11-30_10-03-39-147938,3524910,101,
3529936,3530010,2022-11-30_10-03-44-391979,3530015,74,
3535037,3540146,2022-11-30_10-03-49-605960,3540162,5109,
3540177,3545254,2022-11-30_10-03-54-924531,3545266,5077,
3545278,3545301,2022-11-30_10-04-00-058493,3545304,23,
3550368,3550397,2022-11-30_10-04-05-262485,3550400,29,
3555475,3555503,2022-11-30_10-04-10-495289,3555507,28,
3560616,3560684,2022-11-30_10-04-15-812081,3560687,68,
3565754,3565861,2022-11-30_10-04-21-095124,3570847,107,
3570866,3570903,2022-11-30_10-04-26-266546,3570907,37,
3575995,3576026,2022-11-30_10-04-31-501402,3576032,31,
3581114,3581135,2022-11-30_10-04-36-748111,3581138,21,
3586237,3586313,2022-11-30_10-04-42-039900,3586318,76,
3591356,3591377,2022-11-30_10-04-47-229658,3591380,21,
3596487,3596514,2022-11-30_10-04-52-480472,3596516,27,
3601593,3601621,2022-11-30_10-04-57-706305,3601627,28,
3606712,3606744,2022-11-30_10-05-02-942462,3606750,32,
3611865,3611930,2022-11-30_10-05-08-251058,3611933,65,
3616997,3617032,2022-11-30_10-05-13-481176,3617038,35,
3622119,3622139,2022-11-30_10-05-18-705752,3622141,20,
3627251,3627271,2022-11-30_10-05-23-971269,3627274,20,
3632371,3632439,2022-11-30_10-05-29-253877,3632442,68,
3637502,3637527,2022-11-30_10-05-34-466947,3637530,25,
3642619,3642640,2022-11-30_10-05-39-702461,3642643,21,
3647733,3647752,2022-11-30_10-05-44-938571,3647756,19,
3652840,3652863,2022-11-30_10-05-50-168671,3652866,23,
3657952,3657972,2022-11-30_10-05-55-398946,3657975,20,
3663077,3663160,2022-11-30_10-06-00-709220,3663163,83,
3668191,3668221,2022-11-30_10-06-05-889117,3668224,30,
3673325,3673346,2022-11-30_10-06-11-137281,3673350,21,
3678438,3678565,2022-11-30_10-06-16-459365,3683578,127,
3683598,3683665,2022-11-30_10-06-21-689453,3683670,67,
3688692,3688714,2022-11-30_10-06-26-865606,3688717,22,
3693808,3693872,2022-11-30_10-06-32-128766,3693877,64,
3698941,3698961,2022-11-30_10-06-37-348541,3698965,20,
3704060,3704080,2022-11-30_10-06-42-592130,3704082,20,
3709169,3709188,2022-11-30_10-06-47-827007,3709192,19,
3714283,3714361,2022-11-30_10-06-53-118794,3714363,78,
3719430,3719473,2022-11-30_10-06-58-352419,3719476,43,
3724559,3724578,2022-11-30_10-07-03-583744,3724581,19,
3729679,3729698,2022-11-30_10-07-08-823689,3729701,19,
3734804,3734876,2022-11-30_10-07-14-124588,3734879,72,
3739912,3739934,2022-11-30_10-07-19-300564,3739937,22,
3745036,3745092,2022-11-30_10-07-24-571033,3745097,56,
3750144,3750182,2022-11-30_10-07-29-790036,3750185,38,
3755263,3755286,2022-11-30_10-07-35-009630,3755289,23,
3760390,3760411,2022-11-30_10-07-40-261870,3760415,21,
3765507,3765526,2022-11-30_10-07-45-489294,3765529,19,
3770631,3770707,2022-11-30_10-07-50-790777,3770712,76,
3775764,3775786,2022-11-30_10-07-56-002126,3775789,22,
3780869,3780892,2022-11-30_10-08-01-223945,3780894,23,
3785993,3786015,2022-11-30_10-08-06-473058,3786019,22,
3791169,3791199,2022-11-30_10-08-11-781433,3791204,30,
3796319,3796406,2022-11-30_10-08-17-110316,3796409,87,
3801419,3801440,2022-11-30_10-08-22-261313,3801443,21,
3806533,3806603,2022-11-30_10-08-27-550558,3806606,70,
3811642,3811714,2022-11-30_10-08-32-773587,3811717,72,
3816750,3816770,2022-11-30_10-08-37-948701,3816773,20,
3821865,3821915,2022-11-30_10-08-43-220147,3821917,50,
3826974,3827016,2022-11-30_10-08-48-444298,3827022,42,
3832082,3832130,2022-11-30_10-08-53-669807,3832136,48,
3837191,3837236,2022-11-30_10-08-58-894132,3837241,45,
3842297,3842320,2022-11-30_10-09-04-112415,3842323,23,
3847433,3847454,2022-11-30_10-09-09-367562,3847456,21,
3852546,3852619,2022-11-30_10-09-14-660664,3852622,73,
3857684,3857733,2022-11-30_10-09-19-885207,3857737,49,
3862790,3862855,2022-11-30_10-09-25-133734,3862859,65,
3867899,3867934,2022-11-30_10-09-30-334026,3867937,35,
3872992,3873054,2022-11-30_10-09-35-557157,3873060,62,
3878116,3878139,2022-11-30_10-09-40-777320,3878143,23,
3883220,3883250,2022-11-30_10-09-45-994377,3883252,30,
3888369,3888459,2022-11-30_10-09-51-328808,3888464,90,
3893509,3893547,2022-11-30_10-09-56-547574,3893552,38,
3898617,3898644,2022-11-30_10-10-01-763692,3898647,27,
3903761,3903854,2022-11-30_10-10-07-086342,3903857,93,
3908854,3908907,2022-11-30_10-10-12-273131,3908910,53,
3913981,3914053,2022-11-30_10-10-17-542382,3914059,72,
3919079,3919157,2022-11-30_10-10-22-765154,3919159,78,
3924196,3924270,2022-11-30_10-10-27-992190,3924275,74,
3929305,3929383,2022-11-30_10-10-33-222191,3929388,78,
3934404,3934483,2022-11-30_10-10-38-434590,3934485,79,
3939520,3939580,2022-11-30_10-10-43-664334,3939586,60,
3944628,3944680,2022-11-30_10-10-48-890100,3944683,52,
3949737,3949793,2022-11-30_10-10-54-108282,3949798,56,
3954835,3954874,2022-11-30_10-10-59-326702,3954877,39,
3959969,3959999,2022-11-30_10-11-04-560806,3960004,30,
3965114,3965136,2022-11-30_10-11-09-831660,3965139,22,
3970221,3970245,2022-11-30_10-11-15-060558,3970248,24,
3975337,3975382,2022-11-30_10-11-20-318177,3975385,45,
3980440,3980485,2022-11-30_10-11-25-541188,3980488,45,
3985588,3985619,2022-11-30_10-11-30-802164,3985623,31,
3990695,3990715,2022-11-30_10-11-36-020573,3990719,20,
3995804,3995822,2022-11-30_10-11-41-242265,3995825,18,
4000925,4001004,2022-11-30_10-11-46-542709,4001007,79,
4006054,4006126,2022-11-30_10-11-51-773024,4006132,72,
4011168,4011187,2022-11-30_10-11-56-970144,4011190,19,
4016298,4016318,2022-11-30_10-12-02-213789,4016321,20,
4021445,4021501,2022-11-30_10-12-07-525479,4021505,56,
4026571,4026623,2022-11-30_10-12-12-760972,4026628,52,
4031678,4031723,2022-11-30_10-12-17-984707,4031729,45,
4036811,4036834,2022-11-30_10-12-23-218651,4036837,23,
4041943,4042023,2022-11-30_10-12-28-531792,4042028,80,
4047087,4047115,2022-11-30_10-12-33-752203,4047119,28,
4052215,4052317,2022-11-30_10-12-39-073843,4052319,102,
4057336,4057431,2022-11-30_10-12-44-312745,4057434,95,
4062462,4062532,2022-11-30_10-12-49-528620,4062535,70,
4067570,4067625,2022-11-30_10-12-54-746564,4067629,55,
4072708,4072728,2022-11-30_10-12-59-971356,4072731,20,
4077855,4077947,2022-11-30_10-13-05-302558,4077952,92,
4082982,4083002,2022-11-30_10-13-10-480384,4083006,20,
4088110,4088143,2022-11-30_10-13-15-743482,4088148,33,
4093240,4093262,2022-11-30_10-13-20-982329,4093266,22,
4098458,4103569,2022-11-30_10-13-26-424598,4103584,5111,
4103605,4103647,2022-11-30_10-13-31-608520,4103649,42,
4108693,4108713,2022-11-30_10-13-36-802700,4108716,20,
4113801,4113825,2022-11-30_10-13-42-032604,4113828,24,
4118909,4118938,2022-11-30_10-13-47-258392,4118941,29,
4124052,4124073,2022-11-30_10-13-52-535889,4124076,21,
4129168,4129187,2022-11-30_10-13-57-761706,4129190,19,
4134287,4134361,2022-11-30_10-14-03-058877,4134367,74,
4139411,4139468,2022-11-30_10-14-08-285041,4139473,57,
4144523,4149619,2022-11-30_10-14-13-630959,4149622,5096,
4149622,4149642,2022-11-30_10-14-18-705631,4149646,20,
4154747,4154789,2022-11-30_10-14-23-970868,4154792,42,
4159865,4159911,2022-11-30_10-14-29-214080,4159915,46,
4164983,4165003,2022-11-30_10-14-34-427085,4165006,20,
4170105,4170175,2022-11-30_10-14-39-721012,4170181,70,
4175221,4175243,2022-11-30_10-14-44-906438,4175246,22,
4180378,4180400,2022-11-30_10-14-50-186870,4180403,22,
4185491,4185569,2022-11-30_10-14-55-479685,4185572,78,
4190614,4190688,2022-11-30_10-15-00-716961,4190693,74,
4195715,4195788,2022-11-30_10-15-05-936570,4195792,73,
4200829,4200894,2022-11-30_10-15-11-160036,4200897,65,
4205951,4205987,2022-11-30_10-15-16-377387,4205990,36,
4211059,4216169,2022-11-30_10-15-21-812053,4216172,5110,
4216173,4216197,2022-11-30_10-15-26-835821,4216200,24,
4221276,4221296,2022-11-30_10-15-32-056850,4221300,20,
4226417,4226437,2022-11-30_10-15-37-317554,4226440,20,
4231550,4231596,2022-11-30_10-15-42-600099,4231599,46,
4236659,4236731,2022-11-30_10-15-47-837034,4236734,72,
4241767,4241792,2022-11-30_10-15-53-036455,4241795,25,
4246904,4246923,2022-11-30_10-15-58-291143,4246926,19,
4252012,4252033,2022-11-30_10-16-03-524982,4252036,21,
4257138,4257158,2022-11-30_10-16-08-770213,4257161,20,
4262254,4262312,2022-11-30_10-16-14-040763,4262315,58,
4267364,4267411,2022-11-30_10-16-19-265228,4267416,47,
4272470,4272518,2022-11-30_10-16-24-487551,4272520,48,
4277616,4277713,2022-11-30_10-16-29-805445,4277716,97,
4282733,4282753,2022-11-30_10-16-34-965773,4282755,20,
4287841,0,,4292945,-4287841,
4292958,4292977,2022-11-30_10-16-45-430378,4292980,19,
4298056,4298135,2022-11-30_10-16-50-705560,4298140,79,
4303165,4303185,2022-11-30_10-16-55-884447,4303188,20,
4308281,4308340,2022-11-30_10-17-01-152052,4308343,59,
4313425,4313445,2022-11-30_10-17-06-383836,4313448,20,
4318530,4318551,2022-11-30_10-17-11-618529,4318555,21,
4323672,4323742,2022-11-30_10-17-16-926409,4323745,70,
4328779,4328851,2022-11-30_10-17-22-148265,4328856,72,
4333887,4333941,2022-11-30_10-17-27-371054,4333944,54,
4338994,4339059,2022-11-30_10-17-32-602787,4339065,65,
4344103,4344150,2022-11-30_10-17-37-817100,4344153,47,
4349218,4349250,2022-11-30_10-17-43-038118,4349256,32,
4354325,4354359,2022-11-30_10-17-48-266685,4354362,34,
4359433,4359460,2022-11-30_10-17-53-487830,4359463,27,
4364534,4364555,2022-11-30_10-17-58-707507,4364558,21,
4369672,4369693,2022-11-30_10-18-03-963025,4369696,21,
4374789,4374860,2022-11-30_10-18-09-251758,4374863,71,
4379897,4379969,2022-11-30_10-18-14-484648,4379975,72,
4384995,4385016,2022-11-30_10-18-19-650429,4385019,21,
4390112,4390159,2022-11-30_10-18-24-917765,4390162,47,
4395220,4395278,2022-11-30_10-18-30-142453,4395281,58,
4400319,4405458,2022-11-30_10-18-35-518218,4405461,5139,
4405461,4405482,2022-11-30_10-18-40-596868,4405484,21,
4410587,4410683,2022-11-30_10-18-45-914759,4410686,96,
4415689,4415709,2022-11-30_10-18-51-069155,4415712,20,
4420813,4420834,2022-11-30_10-18-56-306742,4420837,21,
4425933,4426019,2022-11-30_10-19-01-601731,4426023,86,
4431062,4431081,2022-11-30_10-19-06-807342,4431085,19,
4436191,4436286,2022-11-30_10-19-12-130269,4436291,95,
4441315,4441335,2022-11-30_10-19-17-304042,4441338,20,
4446423,4446443,2022-11-30_10-19-22-540259,4446447,20,
4451541,4451596,2022-11-30_10-19-27-806772,4451599,55,
4456670,4456698,2022-11-30_10-19-33-031051,4456701,28,
4461797,4461893,2022-11-30_10-19-38-347136,4461896,96,
4466905,4466925,2022-11-30_10-19-43-494609,4466929,20,
4472019,4472038,2022-11-30_10-19-48-729187,4472041,19,
4477146,4477215,2022-11-30_10-19-54-030066,4477221,69,
4482275,4482321,2022-11-30_10-19-59-252550,4482327,46,
4487407,4492515,2022-11-30_10-20-04-624582,4492519,5108,
4492520,4492541,2022-11-30_10-20-09-719098,4492545,21,
4497644,4497736,2022-11-30_10-20-15-024106,4497741,92,
4502768,4502829,2022-11-30_10-20-20-245249,4502835,61,
4507900,4507933,2022-11-30_10-20-25-466787,4507939,33,
4513029,4513049,2022-11-30_10-20-30-710480,4513052,20,
4518188,4518232,2022-11-30_10-20-36-015131,4518235,44,
4523329,0,,4523428,-4523329,
4528458,4528479,2022-11-30_10-20-46-507677,4528482,21,
4533578,4533651,2022-11-30_10-20-51-788295,4533656,73,
4538709,4538733,2022-11-30_10-20-57-002073,4538736,24,
4543833,0,,4543933,-4543833,
4548957,4548978,2022-11-30_10-21-07-488892,4548981,21,
4554116,4554161,2022-11-30_10-21-12-785275,4554166,45,
4559259,4559279,2022-11-30_10-21-18-035348,4559282,20,
4564369,4564464,2022-11-30_10-21-23-330577,4564468,95,
4569475,4569495,2022-11-30_10-21-28-495762,4569497,20,
4574596,4574659,2022-11-30_10-21-33-777071,4574663,63,
4579731,4579770,2022-11-30_10-21-39-003363,4579775,39,
4584855,4584876,2022-11-30_10-21-44-237361,4584879,21,
4589980,4589999,2022-11-30_10-21-49-481417,4590002,19,
4595083,4595167,2022-11-30_10-21-54-769374,4595170,84,
4600200,4600265,2022-11-30_10-21-59-985493,4600268,65,
4605305,4605377,2022-11-30_10-22-05-212210,4605383,72,
4610436,4610469,2022-11-30_10-22-10-433256,4610472,33,
4615544,4615591,2022-11-30_10-22-15-662212,4615596,47,
4620651,4620677,2022-11-30_10-22-20-879319,4620679,26,
4625777,4625799,2022-11-30_10-22-26-123999,4625801,22,
4630894,4630915,2022-11-30_10-22-31-360990,4630919,21,
4636044,4636064,2022-11-30_10-22-36-640596,4636067,20,
4641161,4641185,2022-11-30_10-22-41-881845,4641188,24,
4646268,4646297,2022-11-30_10-22-47-106553,4646302,29,
4651433,4651504,2022-11-30_10-22-52-421223,4651507,71,
4656535,4656554,2022-11-30_10-22-57-613061,4656558,19,
4661652,4661711,2022-11-30_10-23-02-894578,4661715,59,
4666759,4666806,2022-11-30_10-23-08-098878,4666811,47,
4671867,4671899,2022-11-30_10-23-13-310887,4671902,32,
4677007,4677027,2022-11-30_10-23-18-573238,4677030,20,
4682105,4682125,2022-11-30_10-23-23-783930,4682129,20,
4687264,4687314,2022-11-30_10-23-29-087207,4687317,50,
4692370,4692422,2022-11-30_10-23-34-315328,4692428,52,
4697499,4697518,2022-11-30_10-23-39-541561,4697521,19,
4702654,4702674,2022-11-30_10-23-44-827188,4702677,20,
4707770,4707811,2022-11-30_10-23-50-085985,4707813,41,
4712879,4712910,2022-11-30_10-23-55-301063,4712913,31,
4717986,4718023,2022-11-30_10-24-00-536192,4718029,37,
4723094,4723119,2022-11-30_10-24-05-757051,4723123,25,
4728236,4728255,2022-11-30_10-24-11-011795,4728258,19,
4733349,4733421,2022-11-30_10-24-16-303571,4733424,72,
4738452,4738472,2022-11-30_10-24-21-468212,4738475,20,
4743611,4743629,2022-11-30_10-24-26-753955,4743632,18,
4748771,4748838,2022-11-30_10-24-32-078215,4748843,67,
4753879,4753936,2022-11-30_10-24-37-289775,4753939,57,
4758986,4759044,2022-11-30_10-24-42-521918,4759049,58,
4764095,4764141,2022-11-30_10-24-47-747270,4764145,46,
4769202,4769261,2022-11-30_10-24-52-990177,4769264,59,
4774310,4774343,2022-11-30_10-24-58-196709,4774349,33,
4779419,4779448,2022-11-30_10-25-03-410368,4779453,29,
4784520,4784558,2022-11-30_10-25-08-642915,4784564,38,
4789628,4789661,2022-11-30_10-25-13-865552,4789664,33,
4794779,4794840,2022-11-30_10-25-19-178083,4794843,61,
4799887,4799943,2022-11-30_10-25-24-401032,4799945,56,
4804985,4805030,2022-11-30_10-25-29-605105,4805033,45,
4810093,4810113,2022-11-30_10-25-34-805393,4810116,20,
4815226,4815266,2022-11-30_10-25-40-063029,4815269,40,
4820355,4820375,2022-11-30_10-25-45-305685,4820378,20,
4825483,4825505,2022-11-30_10-25-50-561495,4825509,22,
4830604,4830623,2022-11-30_10-25-55-804875,4830626,19,
4835719,4835762,2022-11-30_10-26-01-064941,4835766,43,
4840845,4840892,2022-11-30_10-26-06-311596,4840895,47,
4845961,4845982,2022-11-30_10-26-11-524818,4845984,21,
4851110,4851188,2022-11-30_10-26-16-850246,4851193,78,
4856237,4856285,2022-11-30_10-26-22-069106,4856290,48,
4861370,4861397,2022-11-30_10-26-27-306854,4861400,27,
4866505,4866526,2022-11-30_10-26-32-551222,4866529,21,
4871623,4871680,2022-11-30_10-26-37-828832,4871684,57,
4876747,4876784,2022-11-30_10-26-43-056197,4876787,37,
4881877,4881899,2022-11-30_10-26-48-287904,4881904,22,
4887014,4887033,2022-11-30_10-26-53-542804,4887037,19,
4892125,4892144,2022-11-30_10-26-58-777715,4892147,19,
4897233,4897252,2022-11-30_10-27-04-010152,4897255,19,
4902366,4902403,2022-11-30_10-27-09-275941,4902406,37,
4907474,4907497,2022-11-30_10-27-14-504132,4907499,23,
4912597,4912619,2022-11-30_10-27-19-739441,4912622,22,
4917711,4917731,2022-11-30_10-27-24-972603,4917735,20,
4922831,4922902,2022-11-30_10-27-30-266337,4922904,71,
4927962,4927982,2022-11-30_10-27-35-470907,4927985,20,
4933077,4933125,2022-11-30_10-27-40-724969,4933127,48,
4938213,4938234,2022-11-30_10-27-45-957061,4938304,21,
4943320,4943339,2022-11-30_10-27-51-187496,4943342,19,
4948432,4948451,2022-11-30_10-27-56-415971,4948455,19,
4953550,4953638,2022-11-30_10-28-01-717837,4953643,88,
4958673,4958726,2022-11-30_10-28-06-939692,4958729,53,
4963810,4963829,2022-11-30_10-28-12-160538,4963832,19,
4968910,4968930,2022-11-30_10-28-17-385047,4968933,20,
4974163,4974232,2022-11-30_10-28-22-812600,4974234,69,
4979287,4979342,2022-11-30_10-28-28-038133,4979348,55,
4984415,4984436,2022-11-30_10-28-33-257371,4984440,21,
