LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1700428366.182577,51400.000,4433,3,PR,1,100,131861
1700428366.221957,51438.500,4448,2,PR,1,100,131859
1700428366.261337,51477.000,4448,2,PR,1,100,131888
1700428366.300206,51515.000,4464,3,PR,1,100,131857
1700428366.339074,51553.000,4464,3,PR,1,100,131897
1700428366.377943,51591.000,4464,3,PR,1,100,131888
1700428366.424994,51637.000,4479,2,PR,1,100,131819
1700428366.472045,51683.000,4479,2,PR,1,100,131787
1700428366.511255,51721.333,4495,3,PR,1,100,131797
1700428366.550464,51759.667,4495,3,PR,1,100,131772
1700428366.589674,51798.000,4495,3,PR,1,100,131749
1700428366.630588,51838.000,4510,2,PR,1,100,131741
1700428366.671502,51878.000,4510,2,PR,1,100,131746
1700428366.711735,51917.333,4526,3,PR,1,100,131749
1700428366.751967,51956.667,4526,3,PR,1,100,131759
1700428366.792199,51996.000,4526,3,PR,1,100,131771
1700428366.832091,52035.000,4541,3,PR,1,100,131775
1700428366.871982,52074.000,4541,3,PR,1,100,131777
1700428366.911873,52113.000,4541,3,PR,1,100,131796
1700428366.951765,52152.000,4558,2,PR,1,100,131805
1700428366.991656,52191.000,4558,2,PR,1,100,131814
1700428367.031547,52230.000,4575,3,PR,1,100,131796
1700428367.071439,52269.000,4575,3,PR,1,100,131803
1700428367.111330,52308.000,4575,3,PR,1,100,131801
1700428367.150710,52346.500,4590,2,PR,1,100,131798
1700428367.190090,52385.000,4590,2,PR,1,100,131779
1700428367.230663,52424.667,4608,3,PR,1,100,131765
1700428367.271236,52464.333,4608,3,PR,1,100,131771
1700428367.311810,52504.000,4608,3,PR,1,100,131767
1700428367.352042,52543.333,4624,3,PR,1,100,131775
1700428367.392274,52582.667,4624,3,PR,1,100,131790
1700428367.432507,52622.000,4624,3,PR,1,100,131784
1700428367.472398,52661.000,4646,5,PR,1,100,131805
1700428367.512290,52700.000,4646,5,PR,1,100,131801
1700428367.552181,52739.000,4646,5,PR,1,100,131798
1700428367.592072,52778.000,4646,5,PR,1,100,131787
1700428367.631963,52817.000,4646,5,PR,1,100,131797
1700428367.671514,52855.667,4661,3,PR,1,100,131798
1700428367.711064,52894.333,4661,3,PR,1,100,131788
1700428367.750615,52933.000,4661,3,PR,1,100,131799
1700428367.789995,52971.500,4677,2,PR,1,100,131797
1700428367.829375,53010.000,4677,2,PR,1,100,131789
1700428367.874039,53053.667,4693,3,PR,1,100,131791
1700428367.918704,53097.333,4693,3,PR,1,100,131799
1700428367.963369,53141.000,4693,3,PR,1,100,131796
1700428368.002851,53179.600,4709,5,PR,1,100,131803
1700428368.042333,53218.200,4709,5,PR,1,100,131807
1700428368.081815,53256.800,4709,5,PR,1,100,131808
1700428368.121298,53295.400,4709,5,PR,1,100,131829
1700428368.160780,53334.000,4709,5,PR,1,100,131816
1700428368.201489,53373.800,4727,5,PR,1,100,131815
1700428368.242199,53413.600,4727,5,PR,1,100,131830
1700428368.282909,53453.400,4727,5,PR,1,100,131819
1700428368.323618,53493.200,4727,5,PR,1,100,131824
1700428368.364328,53533.000,4727,5,PR,1,100,131817
1700428368.404219,53572.000,4743,4,PR,1,100,131817
1700428368.444111,53611.000,4743,4,PR,1,100,131837
1700428368.484002,53650.000,4743,4,PR,1,100,131847
1700428368.523894,53689.000,4743,4,PR,1,100,131856
1700428368.563103,53727.333,4759,3,PR,1,100,131833
1700428368.602313,53765.667,4759,3,PR,1,100,131829
1700428368.641522,53804.000,4759,3,PR,1,100,131827
1700428368.680902,53842.500,4775,2,PR,1,100,131819
1700428368.720282,53881.000,4775,2,PR,1,100,131831
1700428368.760514,53920.333,4790,3,PR,1,100,131827
1700428368.800746,53959.667,4790,3,PR,1,100,131826
1700428368.840979,53999.000,4790,3,PR,1,100,131831
1700428368.881893,54039.000,4806,2,PR,1,100,131821
1700428368.922807,54079.000,4806,2,PR,1,100,131823
1700428368.963380,54118.667,4821,3,PR,1,100,131823
1700428369.003954,54158.333,4821,3,PR,1,100,131818
1700428369.044527,54198.000,4821,3,PR,1,100,131819
1700428369.084418,54237.000,4839,3,PR,1,100,131824
1700428369.124310,54276.000,4839,3,PR,1,100,131829
1700428369.164201,54315.000,4839,3,PR,1,100,131823
1700428369.203581,54353.500,4854,2,PR,1,100,131820
1700428369.242961,54392.000,4854,2,PR,1,100,131824
1700428369.288990,54437.000,4870,2,PR,1,100,131833
1700428369.335018,54482.000,4870,2,PR,1,100,131832
1700428369.374228,54520.333,4885,3,PR,1,100,131821
1700428369.413437,54558.667,4885,3,PR,1,100,131823
1700428369.452646,54597.000,4885,3,PR,1,100,131815
1700428369.493220,54636.667,4901,3,PR,1,100,131808
1700428369.533793,54676.333,4901,3,PR,1,100,131806
1700428369.574366,54716.000,4901,3,PR,1,100,131814
1700428369.614769,54755.500,4917,2,PR,1,100,131809
1700428369.655172,54795.000,4917,2,PR,1,100,131817
1700428369.695063,54834.000,4933,3,PR,1,100,131834
1700428369.734954,54873.000,4933,3,PR,1,100,131819
1700428369.774846,54912.000,4933,3,PR,1,100,131816
1700428369.814737,54951.000,4947,2,PR,1,100,131821
1700428369.854629,54990.000,4947,2,PR,1,100,131827
1700428369.894520,55029.000,4964,3,PR,1,100,131823
1700428369.934411,55068.000,4964,3,PR,1,100,131820
1700428369.974303,55107.000,4964,3,PR,1,100,131835
1700428370.013512,55145.333,4981,3,PR,1,100,131830
1700428370.052722,55183.667,4981,3,PR,1,100,131818
1700428370.091931,55222.000,4981,3,PR,1,100,131824
1700428370.131822,55261.000,4999,2,PR,1,100,131805
1700428370.171714,55300.000,4999,2,PR,1,100,131787
1700428370.211605,55339.000,5014,3,PR,1,100,131788
1700428370.251497,55378.000,5014,3,PR,1,100,131782
1700428370.291388,55417.000,5014,3,PR,1,100,131788
1700428370.331279,55456.000,5030,2,PR,1,100,131781
1700428370.371171,55495.000,5030,2,PR,1,100,131792
1700428370.411062,55534.000,5045,3,PR,1,100,131779
1700428370.450953,55573.000,5045,3,PR,1,100,131785
1700428370.490845,55612.000,5045,3,PR,1,100,131783
1700428370.530736,55651.000,5062,3,PR,1,100,131779
1700428370.570627,55690.000,5062,3,PR,1,100,131769
1700428370.610519,55729.000,5062,3,PR,1,100,131768
1700428370.649899,55767.500,5077,2,PR,1,100,131766
1700428370.689279,55806.000,5077,2,PR,1,100,131759
1700428370.733261,55849.000,5092,3,PR,1,100,131756
1700428370.777244,55892.000,5092,3,PR,1,100,131782
1700428370.821227,55935.000,5092,3,PR,1,100,131758
1700428370.860607,55973.500,5107,2,PR,1,100,131777
1700428370.899987,56012.000,5107,2,PR,1,100,131767
1700428370.939196,56050.333,5125,3,PR,1,100,131761
1700428370.978406,56088.667,5125,3,PR,1,100,131801
1700428371.017615,56127.000,5125,3,PR,1,100,131813
1700428371.057507,56166.000,5142,2,PR,1,100,131815
1700428371.097398,56205.000,5142,2,PR,1,100,131804
1700428371.138312,56245.000,5158,3,PR,1,100,131808
1700428371.179226,56285.000,5158,3,PR,1,100,131806
1700428371.220141,56325.000,5158,3,PR,1,100,131804
1700428371.260373,56364.333,5173,3,PR,1,100,131809
1700428371.300605,56403.667,5173,3,PR,1,100,131798
1700428371.340837,56443.000,5173,3,PR,1,100,131800
1700428371.380729,56482.000,5189,2,PR,1,100,131806
