LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,BI
1700521168.818329,490919,7381,1,BI,1,100,680
1700521170.628336,492689,7667,1,BI,1,100,1800
1700521171.440283,493483,7796,1,BI,1,100,800
1700521173.490602,495488,8100,1,BI,1,100,2040
1700521174.778059,496747,8306,1,BI,1,100,1280
1700521176.267991,498204,8528,1,BI,1,100,1480
1700521177.677138,499582,8738,1,BI,1,100,1400
1700521178.612820,500497,8882,1,BI,1,100,920
1700521179.568953,501432,9027,1,BI,1,100,960
1700521181.265452,503091,9296,1,BI,1,100,1680
1700521181.948550,503759,9393,1,BI,1,100,680
1700521183.272821,505054,9604,1,BI,1,100,1320
1700521184.081700,505845,9715,1,BI,1,100,800
1700521184.922280,506667,9844,1,BI,1,100,840
1700521186.171900,507889,10035,1,BI,1,100,1240
1700521187.864308,509544,10292,1,BI,1,100,1680
1700521189.112906,510765,10483,1,BI,1,100,1240
1700521190.517963,512139,10707,1,BI,1,100,1400
1700521192.050844,513638,10946,1,BI,1,100,1520
1700521193.181843,514744,11109,1,BI,1,100,1120
1700521194.710635,516239,11349,1,BI,1,100,1520
1700521195.958210,517459,11539,1,BI,1,100,1240
1700521196.770157,518253,11668,1,BI,1,100,800
1700521198.658905,520100,11942,1,BI,1,100,1880
1700521199.755135,521172,12102,1,BI,1,100,1080
1700521200.516974,521917,12216,1,BI,1,100,760
1700521201.525260,522903,12376,1,BI,1,100,1000
1700521202.398563,523757,12520,1,BI,1,100,880
1700521203.211533,524552,12631,1,BI,1,100,800
1700521204.342531,525658,12809,1,BI,1,100,1120
1700521205.136071,526434,12935,1,BI,1,100,800
1700521205.870300,527152,13049,1,BI,1,100,720
1700521207.727347,528968,13291,1,BI,1,100,1840
1700521208.539294,529762,13405,1,BI,1,100,800
1700521209.410552,530614,13549,1,BI,1,100,880
1700521211.517113,532674,13867,1,BI,1,100,2080
1700521212.427230,533564,14012,1,BI,1,100,920
1700521215.090088,536168,14412,1,BI,1,100,2640
1700521216.418449,537467,14620,1,BI,1,100,1320
1700521217.389922,538417,14765,1,BI,1,100,960
1700521218.836905,539832,14976,1,BI,1,100,1440
1700521220.004718,540974,15167,1,BI,1,100,1160
1700521221.815747,542745,15438,1,BI,1,100,1800
1700521222.745293,543654,15582,1,BI,1,100,920
1700521223.700405,544588,15727,1,BI,1,100,960
1700521225.482801,546331,16001,1,BI,1,100,1760
1700521226.638343,547461,16177,1,BI,1,100,1160
1700521227.330645,548138,16290,1,BI,1,100,680
1700521228.622192,549401,16481,1,BI,1,100,1280
1700521230.313578,551055,16738,1,BI,1,100,1680
1700521232.360829,553057,17056,1,BI,1,100,2040
1700521233.644195,554312,17263,1,BI,1,100,1280
1700521234.255712,554910,17361,1,BI,1,100,600
1700521235.434773,556063,17521,1,BI,1,100,1160
1700521238.290903,558856,17965,1,BI,1,100,2840
1700521240.102955,560628,18237,1,BI,1,100,1800
1700521241.028411,561533,18382,1,BI,1,100,920
1700521242.030562,562513,18526,1,BI,1,100,1000
1700521242.840463,563305,18654,1,BI,1,100,800
1700521243.806823,564250,18814,1,BI,1,100,960
1700521245.253806,565665,19029,1,BI,1,100,1440
1700521246.667043,567047,19235,1,BI,1,100,1400
1700521248.514887,568854,19521,1,BI,1,100,1840
1700521250.561115,570855,19841,1,BI,1,100,2040
1700521252.616547,572865,20158,1,BI,1,100,2040
1700521253.460194,573690,20287,1,BI,1,100,840
1700521254.667888,574871,20463,1,BI,1,100,1200
1700521255.440976,575627,20577,1,BI,1,100,760
1700521256.039199,576212,20673,1,BI,1,100,600
1700521257.091457,577241,20832,1,BI,1,100,1040
1700521258.144738,578271,21011,1,BI,1,100,1040
1700521259.909751,579997,21279,1,BI,1,100,1760
1700521261.954957,581997,21582,1,BI,1,100,2040
1700521262.928475,582949,21726,1,BI,1,100,960
1700521264.261949,584253,21935,1,BI,1,100,1320
1700521265.357157,585324,22110,1,BI,1,100,1080
1700521266.469748,586412,22286,1,BI,1,100,1120
1700521267.404408,587326,22429,1,BI,1,100,920
1700521268.297140,588199,22559,1,BI,1,100,880
1700521269.129539,589013,22704,1,BI,1,100,840
1700521270.344391,590201,22878,1,BI,1,100,1200
1700521271.070439,590911,22990,1,BI,1,100,720
1700521272.881469,592682,23277,1,BI,1,100,1800
1700521274.807030,594565,23563,1,BI,1,100,1920
1700521275.575005,595316,23692,1,BI,1,100,760
1700521277.028124,596737,23914,1,BI,1,100,1440
1700521277.668273,597363,24011,1,BI,1,100,640
1700521278.875967,598544,24203,1,BI,1,100,1200
1700521279.687914,599338,24331,1,BI,1,100,800
1700521280.738127,600365,24492,1,BI,1,100,1040
1700521282.309868,601902,24730,1,BI,1,100,1560
1700521283.342697,602912,24890,1,BI,1,100,1040
1700521284.317237,603865,25050,1,BI,1,100,960
1700521285.530044,605051,25226,1,BI,1,100,1200
1700521287.181548,606666,25482,1,BI,1,100,1640
1700521289.109154,608551,25783,1,BI,1,100,1920
1700521290.471262,609883,25991,1,BI,1,100,1360
1700521291.647255,611033,26165,1,BI,1,100,1160
1700521292.816090,612176,26356,1,BI,1,100,1160
1700521293.590200,612933,26470,1,BI,1,100,760
1700521294.747787,614065,26644,1,BI,1,100,1160
1700521295.717214,615013,26805,1,BI,1,100,960
1700521297.244983,616507,27029,1,BI,1,100,1520
1700521298.454722,617690,27206,1,BI,1,100,1200
1700521300.384374,619577,27509,1,BI,1,100,1920
1700521301.233135,620407,27638,1,BI,1,100,840
1700521302.235285,621387,27797,1,BI,1,100,1000
1700521303.968597,623082,28051,1,BI,1,100,1720
1700521304.858262,623952,28195,1,BI,1,100,880
1700521305.816441,624889,28340,1,BI,1,100,960
1700521306.750077,625802,28484,1,BI,1,100,920
1700521307.685759,626717,28629,1,BI,1,100,920
1700521308.639847,627650,28772,1,BI,1,100,960
1700521309.532580,628523,28902,1,BI,1,100,880
1700521310.490759,629460,29061,1,BI,1,100,960
1700521311.380423,630330,29191,1,BI,1,100,880
1700521312.389732,631317,29350,1,BI,1,100,1000
1700521313.311097,632218,29494,1,BI,1,100,920
1700521314.244734,633131,29624,1,BI,1,100,920
1700521315.097585,633965,29753,1,BI,1,100,840
1700521316.089509,634935,29913,1,BI,1,100,1000
1700521317.142791,635965,30072,1,BI,1,100,1040
1700521318.153122,636953,30232,1,BI,1,100,1000
1700521318.868944,637653,30328,1,BI,1,100,720
1700521320.001988,638761,30505,1,BI,1,100,1120
1700521320.932557,639671,30647,1,BI,1,100,920
1700521321.887668,640605,30807,1,BI,1,100,960
1700521322.857096,641553,30952,1,BI,1,100,960
1700521323.787664,642463,31096,1,BI,1,100,920
1700521324.996381,643645,31289,1,BI,1,100,1200
1700521326.684698,645296,31543,1,BI,1,100,1680
1700521328.450733,647023,31814,1,BI,1,100,1760
1700521329.659450,648205,32005,1,BI,1,100,1200
1700521331.106433,649620,32229,1,BI,1,100,1440
1700521332.753847,651231,32483,1,BI,1,100,1640
1700521333.845987,652299,32643,1,BI,1,100,1080
1700521334.938126,653367,32820,1,BI,1,100,1080
1700521338.155235,656513,33312,1,BI,1,100,3200
1700521339.167612,657503,33456,1,BI,1,100,1000
1700521340.240323,658552,33616,1,BI,1,100,1080
1700521342.752858,661009,33997,1,BI,1,100,2480
