RD,TS_received,TS_sent,AK,RoundTrip,
2464406,2464478,2022-12-28_21-08-07-610292,2464480,72,
2469514,2469535,2022-12-28_21-08-12-780246,2469538,21,
2474634,2474689,2022-12-28_21-08-18-055894,2474694,55,
2479764,2479796,2022-12-28_21-08-23-274225,2479799,32,
2484872,2484894,2022-12-28_21-08-28-503679,2484897,22,
2490009,2490029,2022-12-28_21-08-33-759795,2490032,20,
2495130,2495212,2022-12-28_21-08-39-056820,2495217,82,
2500273,2500299,2022-12-28_21-08-44-269050,2500302,26,
2505408,2505428,2022-12-28_21-08-49-517824,2505431,20,
2510515,2510535,2022-12-28_21-08-54-748800,2510538,20,
2515634,2520735,2022-12-28_21-09-00-137654,2520740,5101,
2520740,2520810,2022-12-28_21-09-05-259565,2520813,70,
2525851,2530984,2022-12-28_21-09-10-483090,2530994,5133,
2531006,2531026,2022-12-28_21-09-15-728888,2531031,20,
2536096,2536118,2022-12-28_21-09-20-935359,2536121,22,
2541230,2541250,2022-12-28_21-09-26-192884,2541253,20,
2546341,2546422,2022-12-28_21-09-31-474202,2546424,81,
2551455,0,,2551512,-2551455,
2556578,2556624,2022-12-28_21-09-41-924676,2556627,46,
2561671,2561729,2022-12-28_21-09-47-145201,2561732,58,
2566778,2566838,2022-12-28_21-09-52-364248,2566843,60,
2571887,2571935,2022-12-28_21-09-57-590726,2571938,48,
2576994,2577026,2022-12-28_21-10-02-813011,2577031,32,
2582102,2582130,2022-12-28_21-10-08-031693,2582133,28,
2587273,2587330,2022-12-28_21-10-13-360085,2587337,57,
2592380,2592429,2022-12-28_21-10-18-581624,2592433,49,
2597488,2597536,2022-12-28_21-10-23-807129,2597541,48,
2602627,2602648,2022-12-28_21-10-29-039936,2602651,21,
2607775,2607836,2022-12-28_21-10-34-353629,2607841,61,
2612884,2612934,2022-12-28_21-10-39-578812,2612937,50,
2617989,2618047,2022-12-28_21-10-44-801663,2618052,58,
2623099,2623142,2022-12-28_21-10-50-020966,2623145,43,
2628219,2628242,2022-12-28_21-10-55-241829,2628247,23,
2633327,2633444,2022-12-28_21-11-00-564182,2638450,117,
2638462,2638484,2022-12-28_21-11-05-714533,2638487,22,
2643562,2643584,2022-12-28_21-11-10-940954,2643588,22,
2648714,2648759,2022-12-28_21-11-16-238473,2648764,45,
2653822,2653857,2022-12-28_21-11-21-458205,2653861,35,
2658931,2658964,2022-12-28_21-11-26-676320,2658970,33,
2664038,2664094,2022-12-28_21-11-31-939265,2664097,56,
2669151,2669171,2022-12-28_21-11-37-139901,2669175,20,
2674287,2674358,2022-12-28_21-11-42-441525,2674361,71,
2679385,2679407,2022-12-28_21-11-47-616236,2679410,22,
2684544,2684564,2022-12-28_21-11-52-898798,2684567,20,
2689648,2689670,2022-12-28_21-11-58-124643,2689672,22,
2694776,2694798,2022-12-28_21-12-03-367350,2694801,22,
2699883,2704989,2022-12-28_21-12-08-768333,2704992,5106,
2704992,2705011,2022-12-28_21-12-13-828747,2705015,19,
2710107,2715221,2022-12-28_21-12-19-253611,2715236,5114,
2715257,2720329,2022-12-28_21-12-24-476422,2720344,5072,
2720361,2720484,2022-12-28_21-12-29-653700,2725438,123,
2725457,2725480,2022-12-28_21-12-34-776770,2725483,23,
2730530,2735653,2022-12-28_21-12-40-041253,2735669,5123,
2735681,2740761,2022-12-28_21-12-45-367494,2740764,5080,
2740764,2745900,2022-12-28_21-12-50-588285,2745908,5136,
2745921,2745941,2022-12-28_21-12-55-721182,2745944,20,
2751052,2756174,2022-12-28_21-13-01-034187,2756184,5122,
2756196,2756253,2022-12-28_21-13-06-274424,2756256,57,
2761318,2766441,2022-12-28_21-13-11-676856,2766447,5123,
2766447,2771584,2022-12-28_21-13-16-890906,2771586,5137,
2771592,2771614,2022-12-28_21-13-21-994146,2771617,22,
2776688,2781804,2022-12-28_21-13-27-351843,2781807,5116,
2781807,2786913,2022-12-28_21-13-32-779417,2786916,5106,
2786916,2787005,2022-12-28_21-13-37-734258,2787007,89,
2792040,2792121,2022-12-28_21-13-42-978410,2792126,81,
2797164,2802308,2022-12-28_21-13-48-344151,2802323,5144,
2802344,2802455,2022-12-28_21-13-53-565183,2807423,111,
2807444,2807509,2022-12-28_21-13-58-736927,2807512,65,
2812574,2812598,2022-12-28_21-14-03-959399,2812601,24,
2817680,2817716,2022-12-28_21-14-09-190621,2817719,36,
2822812,2822833,2022-12-28_21-14-14-430128,2822836,21,
2827941,2827961,2022-12-28_21-14-19-680027,2827964,20,
2833061,0,,2833121,-2833061,
2838169,2838216,2022-12-28_21-14-30-175813,2838220,47,
2843302,2843323,2022-12-28_21-14-35-405729,2843326,21,
2848417,2848437,2022-12-28_21-14-40-636511,2848440,20,
2853528,2853549,2022-12-28_21-14-45-873594,2853552,21,
2858636,2858658,2022-12-28_21-14-51-093754,2858660,22,
2863766,2863848,2022-12-28_21-14-56-401299,2863853,82,
2868901,2868927,2022-12-28_21-15-01-613606,2868930,26,
2874009,2874030,2022-12-28_21-15-06-836255,2874033,21,
2879130,2879152,2022-12-28_21-15-12-074148,2879154,22,
2884240,2884260,2022-12-28_21-15-17-307235,2884262,20,
2889371,2889399,2022-12-28_21-15-22-563361,2889402,28,
2894486,2894506,2022-12-28_21-15-27-795634,2894509,20,
2899609,2899647,2022-12-28_21-15-33-059387,2899652,38,
2904717,2904748,2022-12-28_21-15-38-281803,2904753,31,
2909826,2909851,2022-12-28_21-15-43-497443,2909853,25,
2914934,2914956,2022-12-28_21-15-48-724790,2914959,22,
2920037,2920058,2022-12-28_21-15-53-958365,2920061,21,
2925146,2925166,2022-12-28_21-15-59-183146,2925170,20,
2930270,2930289,2022-12-28_21-16-04-421403,2930292,19,
2935416,2935463,2022-12-28_21-16-09-717955,2935468,47,
2940528,2940567,2022-12-28_21-16-14-942456,2940572,39,
2945637,2945666,2022-12-28_21-16-20-159601,2945671,29,
2950746,2950773,2022-12-28_21-16-25-380628,2950776,27,
2955876,2955897,2022-12-28_21-16-30-634918,2955900,21,
2960993,2961069,2022-12-28_21-16-35-929446,2961074,76,
2966097,2966168,2022-12-28_21-16-41-152422,2966172,71,
2971205,2971273,2022-12-28_21-16-46-374297,2971276,68,
2976348,2976368,2022-12-28_21-16-51-601687,2976372,20,
2981500,2981565,2022-12-28_21-16-56-915414,2981568,65,
2986606,2986668,2022-12-28_21-17-02-139190,2986670,62,
2991714,2991780,2022-12-28_21-17-07-366792,2991785,66,
2996823,2996881,2022-12-28_21-17-12-589136,2996883,58,
3001937,3001981,2022-12-28_21-17-17-814372,3001986,44,
3007042,3007077,2022-12-28_21-17-23-029473,3007080,35,
3012182,3012202,2022-12-28_21-17-28-275390,3012205,20,
3017294,3017315,2022-12-28_21-17-33-509445,3017318,21,
3022401,3022422,2022-12-28_21-17-38-735603,3022426,21,
3027526,3027601,2022-12-28_21-17-44-029197,3027604,75,
3032633,3032699,2022-12-28_21-17-49-248729,3032703,66,
3037743,3037798,2022-12-28_21-17-54-471448,3037803,55,
3042841,3042862,2022-12-28_21-17-59-655987,3042865,21,
3047958,3048017,2022-12-28_21-18-04-919850,3048022,59,
3053064,3053104,2022-12-28_21-18-10-138955,3053107,40,
3058175,3058208,2022-12-28_21-18-15-362812,3058214,33,
3063274,3063294,2022-12-28_21-18-20-567940,3063296,20,
3068413,3068506,2022-12-28_21-18-25-903000,3068509,93,
3073520,3073615,2022-12-28_21-18-31-131204,3073618,95,
3078652,3078718,2022-12-28_21-18-36-354752,3078721,66,
3083759,3083817,2022-12-28_21-18-41-577160,3083823,58,
3088867,3088917,2022-12-28_21-18-46-798597,3088920,50,
3093977,3094031,2022-12-28_21-18-52-021358,3094034,54,
3099075,3099096,2022-12-28_21-18-57-209427,3099098,21,
3104182,3104231,2022-12-28_21-19-02-465817,3104233,49,
3109299,3109330,2022-12-28_21-19-07-688708,3109335,31,
3114409,3114447,2022-12-28_21-19-12-911183,3114452,38,
3119514,3119554,2022-12-28_21-19-18-145019,3119559,40,
3124617,3124636,2022-12-28_21-19-23-360084,3124639,19,
3129754,3129775,2022-12-28_21-19-28-621373,3129778,21,
3134863,3134941,2022-12-28_21-19-33-903758,3134944,78,
3139980,3140049,2022-12-28_21-19-39-126243,3140052,69,
3145078,3145099,2022-12-28_21-19-44-305212,3145102,21,
3150223,3150246,2022-12-28_21-19-49-573536,3150248,23,
3155339,3155359,2022-12-28_21-19-54-809828,3155363,20,
3160459,3160477,2022-12-28_21-20-00-052948,3160489,18,
3165587,3165668,2022-12-28_21-20-05-348596,3165674,81,
3170705,3170726,2022-12-28_21-20-10-531311,3170729,21,
3175828,3175849,2022-12-28_21-20-15-782442,3175851,21,
3180966,3180987,2022-12-28_21-20-21-037870,3180990,21,
3186075,3186095,2022-12-28_21-20-26-266967,3186098,20,
3191190,3191260,2022-12-28_21-20-31-549725,3191263,70,
3196324,3196363,2022-12-28_21-20-36-782000,3196367,39,
3201456,3201477,2022-12-28_21-20-42-019863,3201480,21,
3206570,3206592,2022-12-28_21-20-47-251697,3206595,22,
3211693,3211770,2022-12-28_21-20-52-551235,3211773,77,
3216841,3216863,2022-12-28_21-20-57-769226,3216866,22,
3221998,3222077,2022-12-28_21-21-03-100646,3222082,79,
3227106,3227126,2022-12-28_21-21-08-275262,3227129,20,
3232221,3232242,2022-12-28_21-21-13-508972,3232244,21,
3237346,3237385,2022-12-28_21-21-18-764373,3237388,39,
3242472,3242564,2022-12-28_21-21-24-082940,3242568,92,
3247583,3247606,2022-12-28_21-21-29-236732,3247609,23,
3252702,3252779,2022-12-28_21-21-34-526024,3252782,77,
3257825,3257893,2022-12-28_21-21-39-759502,3257895,68,
3262963,3262985,2022-12-28_21-21-44-981982,3262988,22,
3268090,3268112,2022-12-28_21-21-50-228207,3268114,22,
3273200,3273220,2022-12-28_21-21-55-455459,3273224,20,
3278324,3278400,2022-12-28_21-22-00-750691,3278403,76,
3283458,3283493,2022-12-28_21-22-05-973255,3283496,35,
3288591,3288611,2022-12-28_21-22-11-213993,3288614,20,
3293706,3293727,2022-12-28_21-22-16-443753,3293730,21,
3298831,3298902,2022-12-28_21-22-21-743317,3298907,71,
3303971,3304003,2022-12-28_21-22-26-965945,3304008,32,
3309100,3309121,2022-12-28_21-22-32-205009,3309124,21,
3314219,3314240,2022-12-28_21-22-37-436637,3314244,21,
3319328,3319349,2022-12-28_21-22-42-669402,3319352,21,
3324441,3324463,2022-12-28_21-22-47-900474,3324466,22,
3329554,3329625,2022-12-28_21-22-53-185036,3329628,71,
3334657,3334678,2022-12-28_21-22-58-356089,3334681,21,
3339774,3339826,2022-12-28_21-23-03-625832,3339831,52,
3344916,3344937,2022-12-28_21-23-08-851654,3344940,21,
3350035,3350055,2022-12-28_21-23-14-100332,3350058,20,
3355159,3355237,2022-12-28_21-23-19-403859,3355240,78,
3360274,3360293,2022-12-28_21-23-24-581020,3360296,19,
3365389,3365431,2022-12-28_21-23-29-832896,3365434,42,
3370488,3370541,2022-12-28_21-23-35-059422,3370544,53,
3375605,3375638,2022-12-28_21-23-40-287761,3375643,33,
3380704,3380736,2022-12-28_21-23-45-504224,3380738,32,
3385821,3385841,2022-12-28_21-23-50-729588,3385843,20,
3390930,3390955,2022-12-28_21-23-55-954878,3390958,25,
3396073,3396098,2022-12-28_21-24-01-232075,3396100,25,
3401188,3401250,2022-12-28_21-24-06-500170,3401253,62,
3406297,3406350,2022-12-28_21-24-11-719223,3406353,53,
3411404,3411469,2022-12-28_21-24-16-950689,3411474,65,
3416513,3416559,2022-12-28_21-24-22-168356,3416564,46,
3421622,3421670,2022-12-28_21-24-27-398616,3421673,48,
3426729,3426778,2022-12-28_21-24-32-616959,3426783,49,
3431837,3431857,2022-12-28_21-24-37-829435,3431860,20,
3436950,3436971,2022-12-28_21-24-43-064247,3436974,21,
3442058,3442078,2022-12-28_21-24-48-290930,3442081,20,
3447201,3447264,2022-12-28_21-24-53-605429,3447267,63,
3452307,3452365,2022-12-28_21-24-58-825004,3452370,58,
3457407,3457429,2022-12-28_21-25-04-006599,3457431,22,
3462554,3462575,2022-12-28_21-25-09-275695,3462578,21,
3467820,3467868,2022-12-28_21-25-14-691909,3467871,48,
3472931,3472980,2022-12-28_21-25-19-921825,3472983,49,
3478031,3478050,2022-12-28_21-25-25-111429,3478054,19,
3483164,3483184,2022-12-28_21-25-30-372041,3483187,20,
3488271,3488291,2022-12-28_21-25-35-596163,3488294,20,
3493401,3493421,2022-12-28_21-25-40-848488,3493424,20,
3498518,3498590,2022-12-28_21-25-46-128361,3498593,72,
3503626,3503676,2022-12-28_21-25-51-351122,3503679,50,
3508768,3508800,2022-12-28_21-25-56-600243,3508804,32,
3513895,3513915,2022-12-28_21-26-01-831826,3513918,20,
3519055,3519135,2022-12-28_21-26-07-173190,3519139,80,
3524162,3524204,2022-12-28_21-26-12-355553,3524208,42,
3529274,3529295,2022-12-28_21-26-17-584199,3529298,21,
3534398,3534420,2022-12-28_21-26-22-828498,3534422,22,
3539520,3539542,2022-12-28_21-26-28-065886,3539545,22,
3544664,3544684,2022-12-28_21-26-33-323235,3544687,20,
3549780,3549800,2022-12-28_21-26-38-566872,3549803,20,
3554910,3554930,2022-12-28_21-26-43-820270,3554933,20,
3560016,3560036,2022-12-28_21-26-49-046385,3560039,20,
3565156,3565203,2022-12-28_21-26-54-329770,3565206,47,
3570262,3570317,2022-12-28_21-26-59-561506,3570322,55,
3575370,3575412,2022-12-28_21-27-04-782745,3575417,42,
3580499,3580595,2022-12-28_21-27-10-097088,3580598,96,
3585613,3585633,2022-12-28_21-27-15-255251,3585636,20,
3590729,3590818,2022-12-28_21-27-20-552988,3590821,89,
3595853,3595937,2022-12-28_21-27-25-785708,3595942,84,
3600984,3601013,2022-12-28_21-27-31-002094,3601017,29,
3606119,3606140,2022-12-28_21-27-36-253840,3606143,21,
3611227,3611250,2022-12-28_21-27-41-479899,3611253,23,
3616344,3616410,2022-12-28_21-27-46-757751,3616412,66,
3621468,3621519,2022-12-28_21-27-51-988797,3621523,51,
3626600,3626630,2022-12-28_21-27-57-222705,3626635,30,
3631756,3631808,2022-12-28_21-28-02-526099,3631811,52,
3636906,3636931,2022-12-28_21-28-07-761799,3636937,25,
3642032,3642127,2022-12-28_21-28-13-074290,3642129,95,
3647147,3647220,2022-12-28_21-28-18-298501,3647223,73,
3652266,3652324,2022-12-28_21-28-23-528168,3652329,58,
3657409,3657430,2022-12-28_21-28-28-751496,3657433,21,
3662523,3662555,2022-12-28_21-28-33-984221,3662560,32,
3667638,3667659,2022-12-28_21-28-39-224552,3667662,21,
3672747,3672767,2022-12-28_21-28-44-458568,3672770,20,
3677868,3677946,2022-12-28_21-28-49-746056,3677951,78,
3682999,3683022,2022-12-28_21-28-54-952470,3683026,23,
3688130,3688150,2022-12-28_21-29-00-194848,3688153,20,
3693243,3693263,2022-12-28_21-29-05-431413,3693266,20,
3698360,3698438,2022-12-28_21-29-10-724617,3698441,78,
3703477,3703500,2022-12-28_21-29-15-909740,3703502,23,
3708584,3708615,2022-12-28_21-29-21-140877,3708619,31,
3713702,3713770,2022-12-28_21-29-26-399970,3713776,68,
3718841,3718865,2022-12-28_21-29-31-629642,3718868,24,
3723984,3724064,2022-12-28_21-29-36-952413,3724069,80,
3729110,3729162,2022-12-28_21-29-42-172510,3729166,52,
3734227,3734249,2022-12-28_21-29-47-371407,3734252,22,
3739354,3739375,2022-12-28_21-29-52-622376,3739378,21,
3744490,3744578,2022-12-28_21-29-57-943416,3744583,88,
3749592,3749615,2022-12-28_21-30-03-112095,3749618,23,
3754704,3754723,2022-12-28_21-30-08-331598,3754726,19,
3759812,3759832,2022-12-28_21-30-13-563275,3759836,20,
3764929,3764951,2022-12-28_21-30-18-797656,3764954,22,
3770041,3770060,2022-12-28_21-30-24-031940,3770063,19,
3775168,3775187,2022-12-28_21-30-29-283246,3775190,19,
3780286,3780311,2022-12-28_21-30-34-524833,3780313,25,
3785418,3785483,2022-12-28_21-30-39-818085,3785486,65,
3790526,3790588,2022-12-28_21-30-45-039190,3790591,62,
3795633,3795698,2022-12-28_21-30-50-267057,3795704,65,
3800734,3800754,2022-12-28_21-30-55-444930,3800757,20,
3805851,3805910,2022-12-28_21-31-00-718434,3805915,59,
3810950,3810970,2022-12-28_21-31-05-908115,3810973,20,
3816088,3816107,2022-12-28_21-31-11-172100,3816110,19,
3821195,3821306,2022-12-28_21-31-16-475509,3826327,111,
3826339,3826411,2022-12-28_21-31-21-704169,3826416,72,
3831450,3831509,2022-12-28_21-31-26-925553,3831513,59,
3836559,3841687,2022-12-28_21-31-32-271504,3841692,5128,
3841692,3841713,2022-12-28_21-31-37-376421,3841715,21,
3846799,3846820,2022-12-28_21-31-42-600955,3846824,21,
3851938,3851956,2022-12-28_21-31-47-862911,3851959,18,
3857037,3862149,2022-12-28_21-31-53-253587,3862163,5112,
3862185,3862218,2022-12-28_21-31-58-359986,3862220,33,
3867262,3867285,2022-12-28_21-32-03-551083,3867288,23,
3872414,3872435,2022-12-28_21-32-08-824814,3872438,21,
3877557,3882661,2022-12-28_21-32-14-189411,3882670,5104,
3882687,3882722,2022-12-28_21-32-19-356943,3882727,35,
3887780,3887820,2022-12-28_21-32-24-581251,3887823,40,
3892906,3892969,2022-12-28_21-32-29-838321,3892973,63,
3898010,3898034,2022-12-28_21-32-35-034619,3898037,24,
3903170,3903226,2022-12-28_21-32-40-345678,3903229,56,
3908278,3908329,2022-12-28_21-32-45-571663,3908332,51,
3913385,3913436,2022-12-28_21-32-50-801658,3913441,51,
3918493,3918542,2022-12-28_21-32-56-016097,3918547,49,
3923601,3923650,2022-12-28_21-33-01-248021,3923655,49,
3928740,3928767,2022-12-28_21-33-06-492429,3928770,27,
3933851,3933875,2022-12-28_21-33-11-719742,3933878,24,
3938982,3939004,2022-12-28_21-33-16-966458,3939007,22,
3944099,3944135,2022-12-28_21-33-22-218721,3944138,36,
3949197,3949218,2022-12-28_21-33-27-430150,3949221,21,
3954337,3954363,2022-12-28_21-33-32-691453,3954367,26,
3959482,3959502,2022-12-28_21-33-37-951369,3959505,20,
3964599,3964667,2022-12-28_21-33-43-222980,3964673,68,
3969697,3969719,2022-12-28_21-33-48-414926,3969722,22,
3974846,3974867,2022-12-28_21-33-53-677396,3974869,21,
3979958,3980061,2022-12-28_21-33-58-997403,3980064,103,
3985123,3985150,2022-12-28_21-34-04-212336,3985154,27,
3990232,3990265,2022-12-28_21-34-09-434287,3990268,33,
3995339,3995379,2022-12-28_21-34-14-660778,3995382,40,
4000456,4000477,2022-12-28_21-34-19-887966,4000481,21,
4005556,4005577,2022-12-28_21-34-25-116585,4005580,21,
4010707,4010778,2022-12-28_21-34-30-430560,4010781,71,
4015828,4015879,2022-12-28_21-34-35-648899,4015882,51,
4020949,4020974,2022-12-28_21-34-40-870928,4020977,25,
4026069,4026090,2022-12-28_21-34-46-110955,4026092,21,
4031176,4031196,2022-12-28_21-34-51-334600,4031199,20,
4036304,4036325,2022-12-28_21-34-56-582977,4036328,21,
4041412,4041433,2022-12-28_21-35-01-818968,4041436,21,
4046520,4046541,2022-12-28_21-35-07-042054,4046544,21,
4051627,4051647,2022-12-28_21-35-12-272059,4051650,20,
4056762,0,,4056799,-4056762,
4061887,4061907,2022-12-28_21-35-22-771171,4061911,20,
4067000,4067027,2022-12-28_21-35-28-009917,4067030,27,
4072133,4072207,2022-12-28_21-35-33-309928,4072213,74,
4077269,4077305,2022-12-28_21-35-38-531842,4077310,36,
4082405,4082427,2022-12-28_21-35-43-771025,4082430,22,
4087515,4087538,2022-12-28_21-35-49-001319,4087541,23,
4092640,4092717,2022-12-28_21-35-54-300986,4092722,77,
4097768,4097790,2022-12-28_21-35-59-494674,4097794,22,
4102893,4102928,2022-12-28_21-36-04-749358,4102933,35,
4108024,4108045,2022-12-28_21-36-09-996895,4108048,21,
4113135,4113156,2022-12-28_21-36-15-230705,4113159,21,
4118250,4118280,2022-12-28_21-36-20-474661,4118282,30,
4123379,4123416,2022-12-28_21-36-25-737660,4123419,37,
4128486,4128524,2022-12-28_21-36-30-956977,4128526,38,
4133620,4133641,2022-12-28_21-36-36-192437,4133644,21,
4138729,4138836,2022-12-28_21-36-41-504654,4143837,107,
4143849,4143869,2022-12-28_21-36-46-664118,4143872,20,
4148970,4149033,2022-12-28_21-36-51-952648,4149036,63,
4154096,4154142,2022-12-28_21-36-57-175377,4154145,46,
4159253,4159273,2022-12-28_21-37-02-429917,4159276,20,
4164391,4164445,2022-12-28_21-37-07-726704,4164455,54,
4169514,4169550,2022-12-28_21-37-12-948639,4169553,36,
4174632,4174655,2022-12-28_21-37-18-172278,4174658,23,
4179734,4179760,2022-12-28_21-37-23-397920,4179767,26,
4184960,4185049,2022-12-28_21-37-28-816667,4185052,89,
4190068,4190140,2022-12-28_21-37-34-031835,4190143,72,
4195197,4195256,2022-12-28_21-37-39-262223,4195258,59,
4200324,4200364,2022-12-28_21-37-44-486303,4200369,40,
4205504,4205552,2022-12-28_21-37-49-806608,4205558,48,
4210611,4210667,2022-12-28_21-37-55-037410,4210672,56,
4215725,4215755,2022-12-28_21-38-00-241349,4215758,30,
4220824,4225945,2022-12-28_21-38-05-513437,4225953,5121,
4225966,4226010,2022-12-28_21-38-10-742388,4226013,44,
4231055,4231078,2022-12-28_21-38-15-926962,4231081,23,
4236185,4236205,2022-12-28_21-38-21-182140,4236208,20,
4241315,4241374,2022-12-28_21-38-26-470657,4241380,59,
4246423,4246485,2022-12-28_21-38-31-696372,4246490,62,
4251522,4251543,2022-12-28_21-38-36-886955,4251546,21,
4256666,4256689,2022-12-28_21-38-42-155120,4256692,23,
4261781,4261878,2022-12-28_21-38-47-458763,4261883,97,
4266897,4266991,2022-12-28_21-38-52-686123,4266996,94,
4272037,4272077,2022-12-28_21-38-57-901960,4272085,40,
4277155,4277186,2022-12-28_21-39-03-125577,4277191,31,
4282262,4282297,2022-12-28_21-39-08-356013,4282302,35,
4287369,4287389,2022-12-28_21-39-13-573722,4287392,20,
4292515,4292584,2022-12-28_21-39-18-890219,4292586,69,
4297615,4297635,2022-12-28_21-39-24-063886,4297638,20,
4302748,4302770,2022-12-28_21-39-29-311493,4302773,22,
4307865,4307892,2022-12-28_21-39-34-562369,4307895,27,
4312973,4313002,2022-12-28_21-39-39-793081,4313005,29,
4318108,4318138,2022-12-28_21-39-45-050587,4318140,30,
4323225,4323290,2022-12-28_21-39-50-328202,4323292,65,
4328330,4328401,2022-12-28_21-39-55-555770,4328405,71,
4333440,4333509,2022-12-28_21-40-00-781293,4333512,69,
4338548,4343677,2022-12-28_21-40-06-113080,4343681,5129,
4343681,4343704,2022-12-28_21-40-11-221753,4343708,23,
4348790,4348818,2022-12-28_21-40-16-455284,4348823,28,
4353937,4354003,2022-12-28_21-40-21-766630,4354008,66,
4359036,4359120,2022-12-28_21-40-26-993164,4359123,84,
4364153,4364206,2022-12-28_21-40-32-211284,4364209,53,
4369251,4369272,2022-12-28_21-40-37-392724,4369276,21,
4374359,4374379,2022-12-28_21-40-42-614111,4374382,20,
4379501,4379524,2022-12-28_21-40-47-882751,4379527,23,
4384621,0,,4384725,-4384621,
4389748,4389768,2022-12-28_21-40-58-374200,4389770,20,
4394898,4394919,2022-12-28_21-41-03-638167,4394922,21,
4400036,4400137,2022-12-28_21-41-08-902277,4400140,101,
4405143,4410256,2022-12-28_21-41-14-242368,4410272,5113,
4410293,4410324,2022-12-28_21-41-19-417926,4410327,31,
4415370,4420466,2022-12-28_21-41-24-642189,4420468,5096,
4420469,4420489,2022-12-28_21-41-29-825461,4420492,20,
4425597,4430739,2022-12-28_21-41-35-218045,4430741,5142,
4430742,4430761,2022-12-28_21-41-40-331407,4430764,19,
4435873,4435941,2022-12-28_21-41-45-642944,4435944,68,
4441012,4441041,2022-12-28_21-41-50-863997,4441044,29,
4446161,4446184,2022-12-28_21-41-56-120612,4446186,23,
4451269,4456380,2022-12-28_21-42-01-339527,4456389,5111,
4456402,4461528,2022-12-28_21-42-06-650868,4461537,5126,
4461550,4461570,2022-12-28_21-42-11-874864,4461573,20,
4466657,4466677,2022-12-28_21-42-17-103812,4466681,20,
4471780,4471864,2022-12-28_21-42-22-403343,4471867,84,
4476890,4476913,2022-12-28_21-42-27-581393,4476915,23,
4482028,0,,4482058,-4482028,
4487143,4487165,2022-12-28_21-42-38-072270,4487168,22,
4492248,4492271,2022-12-28_21-42-43-303509,4492274,23,
4497355,4497381,2022-12-28_21-42-48-534595,4497384,26,
4502467,4502489,2022-12-28_21-42-53-763434,4502497,22,
4507577,4507609,2022-12-28_21-42-58-991943,4507612,32,
4512703,4512724,2022-12-28_21-43-04-237704,4512727,21,
4517812,4517833,2022-12-28_21-43-09-465520,4517836,21,
4522931,4522953,2022-12-28_21-43-14-707521,4522956,22,
4528064,4528087,2022-12-28_21-43-19-956445,4528090,23,
4533217,4533296,2022-12-28_21-43-25-287062,4533302,79,
4538350,4538370,2022-12-28_21-43-30-489550,4538372,20,
4543475,4543508,2022-12-28_21-43-35-746314,4543511,33,
4548589,4548614,2022-12-28_21-43-40-972610,4548617,25,
4553698,4553722,2022-12-28_21-43-46-211259,4553725,24,
4558814,4558898,2022-12-28_21-43-51-509480,4558901,84,
4563944,4563996,2022-12-28_21-43-56-717006,4564001,52,
4569082,4569109,2022-12-28_21-44-01-954168,4569111,27,
4574194,4574216,2022-12-28_21-44-07-182717,4574219,22,
4579315,4579339,2022-12-28_21-44-12-429212,4579341,24,
4584437,4584502,2022-12-28_21-44-17-712853,4584505,65,
4589571,4589608,2022-12-28_21-44-22-936925,4589611,37,
4594679,4594702,2022-12-28_21-44-28-153552,4594704,23,
4599781,4599808,2022-12-28_21-44-33-380536,4599811,27,
4604888,4604910,2022-12-28_21-44-38-602322,4604913,22,
4609994,4610015,2022-12-28_21-44-43-826099,4610019,21,
4615128,4615218,2022-12-28_21-44-49-147097,4615224,90,
4620250,4620273,2022-12-28_21-44-54-328998,4620276,23,
4625360,4625405,2022-12-28_21-44-59-586500,4625408,45,
4630477,4630507,2022-12-28_21-45-04-805397,4630510,30,
4635586,4635607,2022-12-28_21-45-10-028065,4635610,21,
4640720,4640741,2022-12-28_21-45-15-284400,4640743,21,
4645827,4650941,2022-12-28_21-45-20-578605,4650949,5114,
4650961,4650983,2022-12-28_21-45-25-760878,4650987,22,
4656061,4656126,2022-12-28_21-45-31-027986,4656131,65,
4661170,4661223,2022-12-28_21-45-36-246617,4661226,53,
4666276,4666338,2022-12-28_21-45-41-476822,4666341,62,
4671384,4671445,2022-12-28_21-45-46-697613,4671450,61,
4676492,4676538,2022-12-28_21-45-51-916294,4676543,46,
4681591,4681612,2022-12-28_21-45-57-114889,4681615,21,
4686729,4686749,2022-12-28_21-46-02-369354,4686751,20,
4691832,4691856,2022-12-28_21-46-07-604074,4691859,24,
4696980,4697046,2022-12-28_21-46-12-916689,4697051,66,
