RD,TS_received,TS_sent,AK,RoundTrip,
2706222,2706268,2022-10-24_16-10-44-476765,2706271,46,
2711340,2711372,2022-10-24_16-10-49-698002,2711375,32,
2716432,2721552,2022-10-24_16-10-55-174022,2721561,5120,
2721572,2721600,2022-10-24_16-11-00-166859,2721603,28,
2726680,2726781,2022-10-24_16-11-05-467330,2726785,101,
2731804,2736950,2022-10-24_16-11-10-689260,2736963,5146,
2736974,2742085,2022-10-24_16-11-16-017681,2742098,5111,
2742120,2742198,2022-10-24_16-11-21-237138,2742201,78,
2747229,2752345,2022-10-24_16-11-26-563461,2752361,5116,
2752378,2757454,2022-10-24_16-11-31-784273,2757470,5076,
2757487,2762561,2022-10-24_16-11-37-030581,2762576,5074,
2762592,2767669,2022-10-24_16-11-42-331655,2767684,5077,
2767697,2772813,2022-10-24_16-11-47-452498,2772828,5116,
2772849,2772907,2022-10-24_16-11-52-674640,2772909,58,
2777919,2783034,2022-10-24_16-11-57-895583,2783050,5115,
2783072,2788136,2022-10-24_16-12-03-221813,2788151,5064,
2788163,2793250,2022-10-24_16-12-08-341902,2793266,5087,
2793287,2798380,2022-10-24_16-12-13-666008,2798390,5093,
2798402,2798424,2022-10-24_16-12-18-787739,2798427,22,
2803519,2803540,2022-10-24_16-12-24-028106,2803544,21,
2808623,2808731,2022-10-24_16-12-29-334224,2813735,108,
2813749,2813841,2022-10-24_16-12-34-561565,2813844,92,
2818881,2818926,2022-10-24_16-12-39-779219,2818929,45,
2823999,2824035,2022-10-24_16-12-45-001503,2824038,36,
2829116,2829141,2022-10-24_16-12-50-224646,2829143,25,
2834239,2834260,2022-10-24_16-12-55-470851,2834263,21,
2839349,2844455,2022-10-24_16-13-00-771264,2844463,5106,
2844482,2844556,2022-10-24_16-13-05-995361,2844559,74,
2849565,2849586,2022-10-24_16-13-11-143739,2849589,21,
2854691,2859813,2022-10-24_16-13-16-542035,2859828,5122,
2859848,2859875,2022-10-24_16-13-21-671037,2859878,27,
2864926,2870029,2022-10-24_16-13-27-091984,2870044,5103,
2870061,2875140,2022-10-24_16-13-32-311520,2875149,5079,
2875166,2880252,2022-10-24_16-13-37-532947,2880261,5086,
2880272,2880292,2022-10-24_16-13-42-571640,2880295,20,
2885392,2890515,2022-10-24_16-13-47-977205,2890530,5123,
2890551,2895621,2022-10-24_16-13-53-201669,2895637,5070,
2895659,2900730,2022-10-24_16-13-58-612875,2900745,5071,
2900759,2900782,2022-10-24_16-14-03-544640,2900785,23,
2905876,2910983,2022-10-24_16-14-08-874156,2910993,5107,
2911007,2916126,2022-10-24_16-14-14-251512,2916142,5119,
2916164,2916206,2022-10-24_16-14-19-320211,2916212,42,
2921240,2921300,2022-10-24_16-14-24-536070,2921303,60,
2926385,2926408,2022-10-24_16-14-29-761090,2926411,23,
2931509,2931529,2022-10-24_16-14-35-004500,2931532,20,
2936667,2941802,2022-10-24_16-14-40-408398,2941818,5135,
2941839,2941901,2022-10-24_16-14-45-622204,2941905,62,
2946908,2952026,2022-10-24_16-14-50-853043,2952036,5118,
2952039,2957160,2022-10-24_16-14-56-177396,2957176,5121,
2957195,2957231,2022-10-24_16-15-01-312904,2957234,36,
2962263,2962344,2022-10-24_16-15-06-543738,2962347,81,
2967380,2967429,2022-10-24_16-15-11-746710,2967434,49,
2972489,2972526,2022-10-24_16-15-16-957510,2972529,37,
2977592,2977633,2022-10-24_16-15-22-188863,2977636,41,
2982725,2982748,2022-10-24_16-15-27-419933,2982751,23,
2987830,2987852,2022-10-24_16-15-32-647544,2987855,22,
2993012,2998129,2022-10-24_16-15-38-060278,2998137,5117,
2998154,2998256,2022-10-24_16-15-43-281819,2998259,102,
3003270,3003290,2022-10-24_16-15-48-451098,3003293,20,
3008386,3008446,2022-10-24_16-15-53-728724,3008451,60,
3013494,3018609,2022-10-24_16-15-59-018874,3018625,5115,
3018646,3018754,2022-10-24_16-16-04-276140,3023717,108,
3023736,3023761,2022-10-24_16-16-09-395292,3023764,25,
3028831,3028869,2022-10-24_16-16-14-616946,3028872,38,
3033939,3033965,2022-10-24_16-16-19-831082,3033968,26,
3039080,3039100,2022-10-24_16-16-25-084180,3039103,20,
3044181,3044200,2022-10-24_16-16-30-308496,3044203,19,
3049308,3049328,2022-10-24_16-16-35-556710,3049331,20,
3054416,3054436,2022-10-24_16-16-40-786790,3054439,20,
3059540,3059564,2022-10-24_16-16-46-037904,3059573,24,
3064657,3064684,2022-10-24_16-16-51-276318,3064686,27,
3069766,3074892,2022-10-24_16-16-56-567661,3074900,5126,
3074913,3080004,2022-10-24_16-17-01-928160,3080019,5091,
3080041,3080098,2022-10-24_16-17-07-048403,3080100,57,
3085112,3085132,2022-10-24_16-17-12-193129,3085135,20,
3090219,3090239,2022-10-24_16-17-17-413579,3090242,20,
3095364,3095417,2022-10-24_16-17-22-714016,3095421,53,
3100480,3105604,2022-10-24_16-17-28-042177,3105618,5124,
3105630,3105649,2022-10-24_16-17-33-184917,3105652,19,
3110708,3115815,2022-10-24_16-17-38-484867,3115824,5107,
3115844,3115926,2022-10-24_16-17-43-706851,3115929,82,
3120946,3120966,2022-10-24_16-17-48-866436,3120969,20,
3126060,3131167,2022-10-24_16-17-54-255182,3131176,5107,
3131196,3131245,2022-10-24_16-17-59-372908,3131250,49,
3136288,3141412,2022-10-24_16-18-04-702420,3141422,5124,
3141434,3146519,2022-10-24_16-18-09-921820,3146530,5085,
3146549,3146653,2022-10-24_16-18-15-145319,3146655,104,
3151623,3156743,2022-10-24_16-18-20-367161,3156752,5120,
3156755,3161860,2022-10-24_16-18-25-590948,3161869,5105,
3161888,3161959,2022-10-24_16-18-30-812442,3161965,71,
3167012,3172137,2022-10-24_16-18-36-137602,3172152,5125,
3172164,3172185,2022-10-24_16-18-41-282140,3172187,21,
3177291,3182425,2022-10-24_16-18-46-684675,3182436,5134,
3182449,3182560,2022-10-24_16-18-51-895738,3187566,111,
3187577,3192685,2022-10-24_16-18-57-254156,3192695,5108,
3192707,3192768,2022-10-24_16-19-02-352411,3192771,61,
3197845,3197869,2022-10-24_16-19-07-574111,3197872,24,
3202975,3203001,2022-10-24_16-19-12-821813,3203005,26,
3208084,3213194,2022-10-24_16-19-18-121329,3213210,5110,
3213230,3218304,2022-10-24_16-19-23-446319,3218319,5074,
3218339,3218373,2022-10-24_16-19-28-566492,3218376,34,
3223414,3228543,2022-10-24_16-19-33-891449,3228557,5129,
3228568,3228589,2022-10-24_16-19-39-018366,3228592,21,
3233654,3238779,2022-10-24_16-19-44-326412,3238788,5125,
3238801,3238822,2022-10-24_16-19-49-491125,3238824,21,
3243922,3243943,2022-10-24_16-19-54-731083,3243946,21,
3249040,3254157,2022-10-24_16-20-00-080172,3254173,5117,
3254187,3254207,2022-10-24_16-20-05-230741,3254210,20,
3259269,3259302,2022-10-24_16-20-10-448872,3259306,33,
3264386,3264414,2022-10-24_16-20-15-672026,3264416,28,
3269509,3269611,2022-10-24_16-20-20-996930,3269614,102,
3274620,0,,3279736,-3274620,
3279736,3284846,2022-10-24_16-20-31-544590,3284856,5110,
3284872,3289955,2022-10-24_16-20-36-697978,3289964,5083,
3289983,3290023,2022-10-24_16-20-41-884891,3290027,40,
3295114,3295138,2022-10-24_16-20-47-120210,3295140,24,
3300228,3300250,2022-10-24_16-20-52-359163,3300253,22,
3305336,3305356,2022-10-24_16-20-57-584210,3305359,20,
3310455,3315570,2022-10-24_16-21-02-980478,3315585,5115,
3315607,3320678,2022-10-24_16-21-08-203489,3320694,5071,
3320715,3320742,2022-10-24_16-21-13-323654,3320745,27,
3325791,3325848,2022-10-24_16-21-18-546699,3325851,57,
3330899,3330937,2022-10-24_16-21-23-759278,3330940,38,
3336054,3336073,2022-10-24_16-21-29-018314,3336076,19,
3341182,3346300,2022-10-24_16-21-34-418223,3346316,5118,
3346335,3351408,2022-10-24_16-21-39-640908,3351421,5073,
3351434,3351454,2022-10-24_16-21-44-765991,3351456,20,
3356519,3361617,2022-10-24_16-21-50-091429,3361626,5098,
3361644,3366725,2022-10-24_16-21-55-409654,3366734,5081,
3366755,3371835,2022-10-24_16-22-00-633052,3371845,5080,
3371857,3371877,2022-10-24_16-22-05-675011,3371879,20,
3376980,3382094,2022-10-24_16-22-10-976849,3382111,5114,
3382132,3387200,2022-10-24_16-22-16-300784,3387216,5068,
3387237,3392309,2022-10-24_16-22-21-522989,3392324,5072,
3392347,3397417,2022-10-24_16-22-26-744538,3397433,5070,
3397454,3402550,2022-10-24_16-22-32-071161,3402562,5096,
3402573,3402594,2022-10-24_16-22-37-099568,3402597,21,
3407665,3407787,2022-10-24_16-22-42-413391,3412783,122,
3412804,3412891,2022-10-24_16-22-47-635560,3412894,87,
3417905,3423018,2022-10-24_16-22-52-857748,3423033,5113,
3423053,3423100,2022-10-24_16-22-58-082924,3423102,47,
3428128,3433271,2022-10-24_16-23-03-404478,3433283,5143,
3433295,3433316,2022-10-24_16-23-08-541947,3433319,21,
3438387,3443508,2022-10-24_16-23-13-849891,3443517,5121,
3443529,3443551,2022-10-24_16-23-19-007708,3443554,22,
3448619,3448642,2022-10-24_16-23-24-224601,3448644,23,
3453767,3458883,2022-10-24_16-23-29-620056,3458892,5116,
3458904,3458926,2022-10-24_16-23-34-749583,3458928,22,
3463995,3464014,2022-10-24_16-23-39-966997,3464017,19,
3469129,3474259,2022-10-24_16-23-45-491809,3474264,5130,
3474264,3479352,2022-10-24_16-23-50-612316,3479367,5088,
3479390,3484460,2022-10-24_16-23-55-834851,3484474,5070,
3484494,3489568,2022-10-24_16-24-01-056442,3489583,5074,
3489605,3494677,2022-10-24_16-24-06-279916,3494693,5072,
3494711,3499779,2022-10-24_16-24-11-604732,3499794,5068,
3499815,3499837,2022-10-24_16-24-16-622958,3499840,22,
3504896,3504942,2022-10-24_16-24-21-845400,3504946,46,
3510005,3515144,2022-10-24_16-24-27-170052,3515153,5139,
3515165,3520269,2022-10-24_16-24-32-392239,3520277,5104,
3520296,3525411,2022-10-24_16-24-37-717866,3525427,5115,
3525442,3525461,2022-10-24_16-24-42-846208,3525464,19,
3530523,3535627,2022-10-24_16-24-48-161964,3535640,5104,
3535653,3540756,2022-10-24_16-24-53-384295,3540764,5103,
3540776,3545897,2022-10-24_16-24-58-607391,3545913,5121,
3545934,3550997,2022-10-24_16-25-03-883399,3551007,5063,
3551020,3551069,2022-10-24_16-25-09-051746,3551071,49,
3556119,3561254,2022-10-24_16-25-14-377490,3561262,5135,
3561274,3566381,2022-10-24_16-25-19-702027,3566389,5107,
3566404,3571499,2022-10-24_16-25-24-908699,3571509,5095,
3571521,3576646,2022-10-24_16-25-30-043527,3576661,5125,
3576673,3581753,2022-10-24_16-25-35-369512,3581764,5080,
3581778,3586899,2022-10-24_16-25-40-659442,3586908,5121,
3586920,3586991,2022-10-24_16-25-45-815130,3586993,71,
3592052,3592084,2022-10-24_16-25-51-036694,3592087,32,
3597179,3597289,2022-10-24_16-25-56-361370,3602325,110,
3602347,3602388,2022-10-24_16-26-01-583980,3602391,41,
3607464,3607488,2022-10-24_16-26-06-811183,3607492,24,
3612587,3617708,2022-10-24_16-26-12-132676,3617717,5121,
3617728,3617754,2022-10-24_16-26-17-319229,3617757,26,
3622847,3622889,2022-10-24_16-26-22-576442,3622892,42,
3627967,3627997,2022-10-24_16-26-27-798641,3628000,30,
3633082,3633102,2022-10-24_16-26-33-025216,3633105,20,
3638194,3638216,2022-10-24_16-26-38-255801,3638218,22,
3643320,3648435,2022-10-24_16-26-43-569683,3648451,5115,
3648472,3653543,2022-10-24_16-26-49-098122,3653558,5071,
3653579,3653619,2022-10-24_16-26-54-017807,3653622,40,
3658648,3658669,2022-10-24_16-26-59-186792,3658672,21,
3663769,3668902,2022-10-24_16-27-04-590029,3668917,5133,
3668928,3668951,2022-10-24_16-27-09-707021,3668954,23,
3674041,3679153,2022-10-24_16-27-15-006277,3679168,5112,
3679189,3684253,2022-10-24_16-27-20-274092,3684262,5064,
3684274,3689361,2022-10-24_16-27-25-450172,3689371,5087,
3689383,3694479,2022-10-24_16-27-30-777117,3694488,5096,
3694501,3694551,2022-10-24_16-27-35-895872,3694554,50,
3699630,3704744,2022-10-24_16-27-41-220924,3704754,5114,
3704773,3709852,2022-10-24_16-27-46-616448,3709865,5079,
3709887,3709958,2022-10-24_16-27-51-666364,3709960,71,
3714973,3720081,2022-10-24_16-27-56-958802,3720091,5108,
3720103,3725230,2022-10-24_16-28-02-213399,3725242,5127,
3725253,3725276,2022-10-24_16-28-07-348941,3725279,23,
3730342,3735473,2022-10-24_16-28-12-658330,3735482,5131,
3735501,3735568,2022-10-24_16-28-17-880804,3735571,67,
3740620,3740668,2022-10-24_16-28-23-102849,3740671,48,
3745756,3745776,2022-10-24_16-28-28-328861,3745779,20,
3750866,3750893,2022-10-24_16-28-33-565387,3750895,27,
3755980,3756000,2022-10-24_16-28-38-791820,3756002,20,
3761090,3761109,2022-10-24_16-28-44-021693,3761112,19,
3766230,3771361,2022-10-24_16-28-49-420629,3771372,5131,
3771384,3776475,2022-10-24_16-28-54-642680,3776484,5091,
3776501,3776595,2022-10-24_16-28-59-865706,3776598,94,
3781629,3781648,2022-10-24_16-29-05-035283,3781651,19,
3786747,3791862,2022-10-24_16-29-10-412098,3791878,5115,
3791892,3792013,2022-10-24_16-29-15-615551,3796958,121,
3796976,3797012,2022-10-24_16-29-20-755370,3797015,36,
3802084,3802111,2022-10-24_16-29-25-977562,3802114,27,
3807223,3807316,2022-10-24_16-29-31-302560,3807318,93,
3812332,3812421,2022-10-24_16-29-36-524878,3812423,89,
3817443,3817520,2022-10-24_16-29-41-747361,3817522,77,
3822593,3822625,2022-10-24_16-29-46-971603,3822629,32,
3827702,3832819,2022-10-24_16-29-52-295461,3832829,5117,
3832843,3832926,2022-10-24_16-29-57-513062,3832928,83,
3837954,3843092,2022-10-24_16-30-02-780473,3843105,5138,
3843118,3843139,2022-10-24_16-30-07-970528,3843142,21,
3848203,3848230,2022-10-24_16-30-13-185898,3848233,27,
3853313,3853340,2022-10-24_16-30-18-408044,3853343,27,
3858425,3858445,2022-10-24_16-30-23-637721,3858448,20,
3863533,3868644,2022-10-24_16-30-29-029754,3868653,5111,
3868668,3868744,2022-10-24_16-30-34-178117,3868747,76,
3873773,3878879,2022-10-24_16-30-39-400610,3878892,5106,
3878912,3883995,2022-10-24_16-30-44-724683,3884010,5083,
3884027,3884069,2022-10-24_16-30-49-851212,3884075,42,
3889108,3894238,2022-10-24_16-30-55-170346,3894247,5130,
3894259,3894280,2022-10-24_16-31-00-313955,3894284,21,
3899388,3904510,2022-10-24_16-31-05-615000,3904520,5122,
3904532,3909648,2022-10-24_16-31-10-938545,3909663,5116,
3909675,3909696,2022-10-24_16-31-16-087642,3909699,21,
3914759,3919871,2022-10-24_16-31-21-384033,3919887,5112,
3919908,3924969,2022-10-24_16-31-26-709456,3924982,5061,
3925002,3925075,2022-10-24_16-31-31-829086,3925078,73,
3930109,3935225,2022-10-24_16-31-37-154948,3935234,5116,
3935247,3940371,2022-10-24_16-31-42-376300,3940380,5124,
3940402,3940481,2022-10-24_16-31-47-599032,3940484,79,
3945499,3950604,2022-10-24_16-31-52-820714,3950614,5105,
3950629,3955712,2022-10-24_16-31-58-121694,3955721,5083,
3955734,3955784,2022-10-24_16-32-03-266704,3955787,50,
3960829,3960858,2022-10-24_16-32-08-452644,3960861,29,
3965973,3965994,2022-10-24_16-32-13-711828,3965997,21,
3971077,3976198,2022-10-24_16-32-19-240546,3976207,5121,
3976224,3976299,2022-10-24_16-32-24-259460,3976303,75,
3981323,0,,3986430,-3981323,
3986445,3991543,2022-10-24_16-32-34-805696,3991559,5098,
3991581,3996652,2022-10-24_16-32-40-019087,3996667,5071,
3996689,4001761,2022-10-24_16-32-45-250427,4001776,5072,
4001782,4006867,2022-10-24_16-32-50-473574,4006882,5085,
4006902,4006927,2022-10-24_16-32-55-595129,4006930,25,
4011981,4012026,2022-10-24_16-33-00-816816,4012029,45,
4017121,4022249,2022-10-24_16-33-06-141913,4022258,5128,
4022270,4027364,2022-10-24_16-33-11-467160,4027380,5094,
4027401,4027438,2022-10-24_16-33-16-585993,4027442,37,
4032468,4032489,2022-10-24_16-33-21-754217,4032492,21,
4037579,4037599,2022-10-24_16-33-26-986816,4037602,20,
4042725,4047846,2022-10-24_16-33-32-355751,4047855,5121,
4047874,4047963,2022-10-24_16-33-37-583793,4047966,89,
4053001,4058102,2022-10-24_16-33-42-903812,4058117,5101,
4058139,4058166,2022-10-24_16-33-48-021970,4058170,27,
4063235,4063281,2022-10-24_16-33-53-267614,4063284,46,
4068364,0,,4068455,-4068364,
4073463,4073491,2022-10-24_16-34-03-720156,4073494,28,
4078630,4078684,2022-10-24_16-34-09-034077,4078687,54,
4083748,4083769,2022-10-24_16-34-14-242881,4083772,21,
4088885,4093999,2022-10-24_16-34-19-768941,4094009,5114,
4094027,4099108,2022-10-24_16-34-24-887222,4099117,5081,
4099129,4099176,2022-10-24_16-34-30-007412,4099178,47,
4104264,4109384,2022-10-24_16-34-35-332841,4109393,5120,
4109410,4109487,2022-10-24_16-34-40-555786,4109490,77,
4114530,4119660,2022-10-24_16-34-45-880144,4119672,5130,
4119683,4119721,2022-10-24_16-34-51-031301,4119723,38,
4124755,4124800,2022-10-24_16-34-56-222945,4124803,45,
4129875,4129896,2022-10-24_16-35-01-440946,4129899,21,
4135008,4140124,2022-10-24_16-35-06-770229,4140139,5116,
4140160,4140210,2022-10-24_16-35-11-992326,4140213,50,
4145229,4150332,2022-10-24_16-35-17-215326,4150344,5103,
4150366,4155446,2022-10-24_16-35-22-539248,4155460,5080,
4155482,4155521,2022-10-24_16-35-27-661072,4155524,39,
4160561,4160617,2022-10-24_16-35-32-881759,4160620,56,
4165669,4170794,2022-10-24_16-35-38-207460,4170805,5125,
4170818,4170867,2022-10-24_16-35-43-367824,4170870,49,
4175945,4176025,2022-10-24_16-35-48-652644,4176028,80,
4181063,4186182,2022-10-24_16-35-53-977074,4186197,5119,
4186217,4186337,2022-10-24_16-35-59-143614,4191291,120,
4191313,4191356,2022-10-24_16-36-04-331125,4191359,43,
4196404,4201539,2022-10-24_16-36-09-643937,4201547,5135,
4201569,4201649,2022-10-24_16-36-14-867513,4201652,80,
4206665,4206684,2022-10-24_16-36-20-021855,4206687,19,
4211778,4216878,2022-10-24_16-36-25-312183,4216893,5100,
4216905,4216930,2022-10-24_16-36-30-499859,4216933,25,
4221989,4227108,2022-10-24_16-36-35-757381,4227125,5119,
4227145,4232216,2022-10-24_16-36-41-081934,4232232,5071,
4232248,4237337,2022-10-24_16-36-46-304910,4237352,5089,
4237364,4237383,2022-10-24_16-36-51-435456,4237387,19,
4242450,4247582,2022-10-24_16-36-56-752966,4247591,5132,
4247610,4252716,2022-10-24_16-37-02-073728,4252726,5106,
4252738,4252781,2022-10-24_16-37-07-195320,4252785,43,
4257836,4257880,2022-10-24_16-37-12-417528,4257883,44,
4262938,4262985,2022-10-24_16-37-17-639917,4262987,47,
4268051,4273169,2022-10-24_16-37-22-964228,4273183,5118,
4273196,4273225,2022-10-24_16-37-28-121767,4273228,29,
4278306,4278327,2022-10-24_16-37-33-339282,4278330,21,
4283421,4283490,2022-10-24_16-37-38-623432,4283494,69,
4288522,4288606,2022-10-24_16-37-43-827775,4288609,84,
4293629,4298751,2022-10-24_16-37-49-281166,4298760,5122,
4298772,4298813,2022-10-24_16-37-54-299916,4298816,41,
4303863,4303884,2022-10-24_16-37-59-488018,4303887,21,
4308981,4314082,2022-10-24_16-38-04-849088,4314096,5101,
4314114,4314216,2022-10-24_16-38-10-069838,4314219,102,
4319230,0,,4319269,-4319230,
4324358,4329489,2022-10-24_16-38-20-513316,4329498,5131,
4329510,4329530,2022-10-24_16-38-25-752436,4329533,20,
4334606,4339727,2022-10-24_16-38-31-063704,4339737,5121,
4339755,4339827,2022-10-24_16-38-36-287243,4339830,72,
4344899,4344924,2022-10-24_16-38-41-507975,4344927,25,
4350009,4355141,2022-10-24_16-38-46-830489,4355150,5132,
4355169,4360282,2022-10-24_16-38-52-053044,4360297,5113,
4360314,4365384,2022-10-24_16-38-57-381171,4365398,5070,
4365417,4365439,2022-10-24_16-39-02-495178,4365441,22,
4370494,4370544,2022-10-24_16-39-07-720440,4370548,50,
4375611,0,,4375660,-4375611,
4380716,4380741,2022-10-24_16-39-18-167782,4380744,25,
4385848,4390962,2022-10-24_16-39-23-485855,4390977,5114,
4390999,4391064,2022-10-24_16-39-28-728597,4391067,65,
4396085,4396147,2022-10-24_16-39-33-937358,4396149,62,
4401194,4406322,2022-10-24_16-39-39-260806,4406333,5128,
4406345,4411560,2022-10-24_16-39-44-484638,4411575,5215,
4411596,4416668,2022-10-24_16-39-49-879979,4416678,5072,
4416690,4421804,2022-10-24_16-39-55-030412,4421820,5114,
4421842,4426912,2022-10-24_16-40-00-357864,4426927,5070,
4426949,4432021,2022-10-24_16-40-05-604770,4432037,5072,
4432053,0,,4437122,-4432053,
4437134,4437174,2022-10-24_16-40-15-920759,4437177,40,
4442267,4442293,2022-10-24_16-40-21-149918,4442295,26,
4447385,4447484,2022-10-24_16-40-26-467118,4447487,99,
4452487,4452505,2022-10-24_16-40-31-613046,4452508,18,
4457612,4462720,2022-10-24_16-40-37-016435,4462730,5108,
4462746,4462792,2022-10-24_16-40-42-131444,4462795,46,
4467839,4467888,2022-10-24_16-40-47-358941,4467891,49,
4472973,4472996,2022-10-24_16-40-52-585851,4472999,23,
4478094,4483205,2022-10-24_16-40-57-906403,4483214,5111,
4483217,4483307,2022-10-24_16-41-03-128956,4483310,90,
4488337,4493458,2022-10-24_16-41-08-453639,4493471,5121,
4493484,4498600,2022-10-24_16-41-13-677142,4498609,5116,
4498624,4498712,2022-10-24_16-41-18-893286,4498715,88,
4503743,4503810,2022-10-24_16-41-24-123852,4503813,67,
4508883,4514029,2022-10-24_16-41-29-445002,4514044,5146,
4514065,4519135,2022-10-24_16-41-34-770854,4519151,5070,
4519173,4524236,2022-10-24_16-41-39-993072,4524250,5063,
4524272,4524321,2022-10-24_16-41-45-113346,4524324,49,
4529357,4534480,2022-10-24_16-41-50-416752,4534496,5123,
4534517,4534538,2022-10-24_16-41-55-566662,4534541,21,
4539589,4539629,2022-10-24_16-42-00-782263,4539632,40,
4544745,4549848,2022-10-24_16-42-06-212302,4549857,5103,
4549871,4549915,2022-10-24_16-42-11-317473,4549918,44,
4554965,4555026,2022-10-24_16-42-16-552525,4555029,61,
4560106,4565234,2022-10-24_16-42-21-874902,4565242,5128,
4565262,4565333,2022-10-24_16-42-27-096280,4565335,71,
4570379,4570435,2022-10-24_16-42-32-320155,4570438,56,
4575516,4575554,2022-10-24_16-42-37-557473,4575557,38,
4580639,4580659,2022-10-24_16-42-42-779828,4580662,20,
4585751,4585773,2022-10-24_16-42-48-011371,4585776,22,
4590863,4595969,2022-10-24_16-42-53-312269,4595979,5106,
4595993,4601079,2022-10-24_16-42-58-637106,4601095,5086,
4601116,4606191,2022-10-24_16-43-03-964845,4606207,5075,
4606228,4606259,2022-10-24_16-43-08-980118,4606262,31,
4611306,4611356,2022-10-24_16-43-14-201957,4611359,50,
4616404,4616424,2022-10-24_16-43-19-384113,4616427,20,
4621554,4626655,2022-10-24_16-43-24-852934,4626671,5101,
4626682,4631789,2022-10-24_16-43-29-970984,4631797,5107,
4631817,4631872,2022-10-24_16-43-35-195133,4631875,55,
4636908,4642035,2022-10-24_16-43-40-520598,4642051,5127,
4642066,4647136,2022-10-24_16-43-45-741816,4647149,5070,
4647154,4652282,2022-10-24_16-43-50-965276,4652290,5128,
4652308,4657390,2022-10-24_16-43-56-260290,4657399,5082,
4657412,4662523,2022-10-24_16-44-01-409329,4662539,5111,
4662560,4667629,2022-10-24_16-44-06-734919,4667639,5069,
4667651,4667672,2022-10-24_16-44-11-840934,4667674,21,
4672748,4672792,2022-10-24_16-44-17-077069,4672795,44,
4677857,4677886,2022-10-24_16-44-22-291428,4677889,29,
4682955,4688084,2022-10-24_16-44-27-623799,4688099,5129,
4688112,4688131,2022-10-24_16-44-32-773843,4688134,19,
4693194,4698301,2022-10-24_16-44-38-068065,4698310,5107,
4698323,4703420,2022-10-24_16-44-43-347435,4703430,5097,
4703448,4708570,2022-10-24_16-44-48-615384,4708586,5122,
4708601,4708625,2022-10-24_16-44-53-740293,4708628,24,
4713684,4718794,2022-10-24_16-44-59-061595,4718808,5110,
4718820,4718864,2022-10-24_16-45-04-215051,4718867,44,
4723904,4729005,2022-10-24_16-45-09-505899,4729021,5101,
4729033,4729054,2022-10-24_16-45-14-652727,4729057,21,
4734117,4739228,2022-10-24_16-45-19-951688,4739242,5111,
4739255,4739275,2022-10-24_16-45-25-122457,4739278,20,
4744339,4749449,2022-10-24_16-45-30-396255,4749465,5110,
4749487,4749517,2022-10-24_16-45-35-609846,4749520,30,
4754564,4754643,2022-10-24_16-45-40-839803,4754647,79,
4759672,4764774,2022-10-24_16-45-46-086973,4764790,5102,
4764810,4764842,2022-10-24_16-45-51-289962,4764845,32,
4769887,4769942,2022-10-24_16-45-56-509751,4769945,55,
4774996,4780115,2022-10-24_16-46-01-759207,4780127,5119,
4780139,4780160,2022-10-24_16-46-06-966078,4780163,21,
4785227,4790344,2022-10-24_16-46-12-280187,4790358,5117,
4790379,4790452,2022-10-24_16-46-17-495884,4790455,73,
4795484,4800592,2022-10-24_16-46-22-757458,4800600,5108,
4800612,4800651,2022-10-24_16-46-27-945023,4800654,39,
4805738,4810845,2022-10-24_16-46-33-270381,4810860,5107,
4810880,4810965,2022-10-24_16-46-38-491977,4810971,85,
4815958,4816063,2022-10-24_16-46-43-715841,4821064,105,
4821078,4821187,2022-10-24_16-46-48-958449,4826193,109,
4826215,4831300,2022-10-24_16-46-54-263829,4831316,5085,
4831338,4831374,2022-10-24_16-46-59-383688,4831380,36,
4836406,4836467,2022-10-24_16-47-04-604738,4836470,61,
4841534,4846679,2022-10-24_16-47-09-930235,4846687,5145,
4846700,4846773,2022-10-24_16-47-15-154786,4846776,73,
4851823,4856946,2022-10-24_16-47-20-478169,4856951,5123,
4856952,4862093,2022-10-24_16-47-25-702039,4862102,5141,
4862114,4867237,2022-10-24_16-47-30-925052,4867251,5123,
4867263,4867284,2022-10-24_16-47-36-158988,4867287,21,
4872350,4872395,2022-10-24_16-47-41-375566,4872400,45,
4877484,4877504,2022-10-24_16-47-46-610940,4877508,20,
4882624,4882696,2022-10-24_16-47-51-918245,4882699,72,
4887756,4892886,2022-10-24_16-47-57-241217,4892901,5130,
4892913,4892933,2022-10-24_16-48-02-398004,4892937,20,
4898026,4903135,2022-10-24_16-48-07-686862,4903143,5109,
4903161,4903208,2022-10-24_16-48-12-908924,4903211,47,
4908286,4908308,2022-10-24_16-48-18-132702,4908310,22,
4913437,4918566,2022-10-24_16-48-23-560992,4918582,5129,
4918596,4923674,2022-10-24_16-48-28-780036,4923686,5078,
4923703,4923817,2022-10-24_16-48-33-997782,4928782,114,
4928801,4933920,2022-10-24_16-48-39-329316,4933928,5119,
4933946,4939058,2022-10-24_16-48-44-548884,4939073,5112,
4939095,4944165,2022-10-24_16-48-49-876971,4944181,5070,
4944202,4949273,2022-10-24_16-48-54-998177,4949289,5071,
4949311,4954380,2022-10-24_16-49-00-217543,4954396,5069,
4954414,4959486,2022-10-24_16-49-05-541198,4959502,5072,
4959524,4964597,2022-10-24_16-49-10-765059,4964610,5073,
4964629,4969705,2022-10-24_16-49-16-028372,4969715,5076,
4969735,4974820,2022-10-24_16-49-21-209759,4974829,5085,
4974842,4979952,2022-10-24_16-49-26-328475,4979967,5110,
4979989,4985052,2022-10-24_16-49-31-635702,4985065,5063,
4985087,4990166,2022-10-24_16-49-36-811774,4990175,5079,
