RD,TS_received,TS_sent,AK,RoundTrip,
2451857,2451878,2022-12-28_10-19-18-820108,2451881,21,
2456978,2456998,2022-12-28_10-19-24-058714,2457001,20,
2462098,2462170,2022-12-28_10-19-29-359029,2462173,72,
2467220,2467283,2022-12-28_10-19-34-589711,2467286,63,
2472364,2472385,2022-12-28_10-19-39-808506,2472388,21,
2477470,2477501,2022-12-28_10-19-45-037507,2477507,31,
2482614,2482674,2022-12-28_10-19-50-342614,2482677,60,
2487746,2487782,2022-12-28_10-19-55-566650,2487785,36,
2492853,2492883,2022-12-28_10-20-00-788354,2492885,30,
2497966,2497997,2022-12-28_10-20-06-026204,2498000,31,
2503072,2503093,2022-12-28_10-20-11-243599,2503096,21,
2508224,2508288,2022-12-28_10-20-16-566356,2508291,64,
2513322,2513343,2022-12-28_10-20-21-738501,2513346,21,
2518471,2518493,2022-12-28_10-20-27-003445,2518496,22,
2523575,2523692,2022-12-28_10-20-32-332084,2528711,117,
2528733,2528795,2022-12-28_10-20-37-558412,2528797,62,
2533824,2533896,2022-12-28_10-20-42-781966,2533902,72,
2538933,2538997,2022-12-28_10-20-48-003995,2539002,64,
2544061,2544107,2022-12-28_10-20-53-225160,2544112,46,
2549168,2549211,2022-12-28_10-20-58-452250,2549216,43,
2554276,2554310,2022-12-28_10-21-03-671124,2554315,34,
2559382,2559409,2022-12-28_10-21-08-887768,2559412,27,
2564521,2564541,2022-12-28_10-21-14-144762,2564544,20,
2569637,2569704,2022-12-28_10-21-19-431438,2569708,67,
2574745,2574831,2022-12-28_10-21-24-671849,2574836,86,
2579845,2579867,2022-12-28_10-21-29-835981,2579870,22,
2584961,2585031,2022-12-28_10-21-35-103950,2585036,70,
2590070,2590118,2022-12-28_10-21-40-326400,2590122,48,
2595262,2595329,2022-12-28_10-21-45-655946,2595334,67,
2600409,2600429,2022-12-28_10-21-50-881245,2600431,20,
2605548,2605571,2022-12-28_10-21-56-141019,2605574,23,
2610655,2610731,2022-12-28_10-22-01-421407,2610736,76,
2615772,2615844,2022-12-28_10-22-06-643819,2615850,72,
2620880,2620960,2022-12-28_10-22-11-887970,2620964,80,
2625988,2626070,2022-12-28_10-22-17-117363,2626072,82,
2631097,2631170,2022-12-28_10-22-22-323914,2631176,73,
2636198,2636247,2022-12-28_10-22-27-533256,2636250,49,
2641313,2641367,2022-12-28_10-22-32-755889,2641373,54,
2646420,2646461,2022-12-28_10-22-37-982448,2646466,41,
2651535,2651559,2022-12-28_10-22-43-204789,2651565,24,
2656643,2656664,2022-12-28_10-22-48-427780,2656667,21,
2661781,2661876,2022-12-28_10-22-53-756417,2661881,95,
2666899,2666953,2022-12-28_10-22-58-966252,2666957,54,
2671999,2672064,2022-12-28_10-23-04-192768,2672066,65,
2677114,2677179,2022-12-28_10-23-09-416210,2677184,65,
2682224,2682266,2022-12-28_10-23-14-638038,2682272,42,
2687358,2687379,2022-12-28_10-23-19-876202,2687381,21,
2692530,2692562,2022-12-28_10-23-25-181637,2692565,32,
2697678,2697761,2022-12-28_10-23-30-506583,2697764,83,
2702800,2702874,2022-12-28_10-23-35-737584,2702879,74,
2707932,2707964,2022-12-28_10-23-40-951212,2707967,32,
2713064,2713089,2022-12-28_10-23-46-201015,2713091,25,
2718173,2718195,2022-12-28_10-23-51-428968,2718198,22,
2723281,2723373,2022-12-28_10-23-56-724926,2723376,92,
2728402,2728492,2022-12-28_10-24-01-955179,2728497,90,
2733526,2733580,2022-12-28_10-24-07-174156,2733583,54,
2738665,2738685,2022-12-28_10-24-12-399325,2738688,20,
2743802,2743883,2022-12-28_10-24-17-721213,2743886,81,
2748929,2748993,2022-12-28_10-24-22-944840,2748996,64,
2754070,2754117,2022-12-28_10-24-28-196735,2754120,47,
2759178,2759203,2022-12-28_10-24-33-401178,2759206,25,
2764307,2764331,2022-12-28_10-24-38-650032,2764334,24,
2769436,2769502,2022-12-28_10-24-43-935399,2769508,66,
2774581,2774600,2022-12-28_10-24-49-161582,2774603,19,
2779703,2779722,2022-12-28_10-24-54-401781,2779725,19,
2784818,2784838,2022-12-28_10-24-59-638870,2784841,20,
2789937,2790015,2022-12-28_10-25-04-929110,2790020,78,
2795035,2795055,2022-12-28_10-25-10-100282,2795058,20,
2800153,2800204,2022-12-28_10-25-15-365185,2800207,51,
2805269,2805290,2022-12-28_10-25-20-562236,2805294,21,
2810396,2810419,2022-12-28_10-25-25-813900,2810422,23,
2815530,2820653,2022-12-28_10-25-31-244776,2820656,5123,
2820656,2820679,2022-12-28_10-25-36-315304,2820682,23,
2825766,2825786,2022-12-28_10-25-41-544633,2825789,20,
2830887,2830908,2022-12-28_10-25-46-785471,2830910,21,
2836023,2836049,2022-12-28_10-25-52-038321,2836054,26,
2841148,2841168,2022-12-28_10-25-57-289461,2841172,20,
2846274,2846346,2022-12-28_10-26-02-583791,2846352,72,
2851399,2851432,2022-12-28_10-26-07-796059,2851435,33,
2856539,2856642,2022-12-28_10-26-13-123729,2861644,103,
2861662,2861745,2022-12-28_10-26-18-341924,2861748,83,
2866778,2866842,2022-12-28_10-26-23-564265,2866845,64,
2871913,2871945,2022-12-28_10-26-28-786971,2871948,32,
2877045,2877065,2022-12-28_10-26-34-031179,2877068,20,
2882152,2882258,2022-12-28_10-26-39-340934,2887298,106,
2887321,2887360,2022-12-28_10-26-44-570889,2887363,39,
2892439,2892462,2022-12-28_10-26-49-794100,2892465,23,
2897555,2897575,2022-12-28_10-26-55-026256,2897578,20,
2902701,2902722,2022-12-28_10-27-00-302006,2902726,21,
2907837,2907857,2022-12-28_10-27-05-555735,2907860,20,
2912944,2912965,2022-12-28_10-27-10-784578,2912968,21,
2918082,2918149,2022-12-28_10-27-16-095816,2918153,67,
2923184,2923261,2022-12-28_10-27-21-322998,2923263,77,
2928290,2928311,2022-12-28_10-27-26-495943,2928314,21,
2933410,2933461,2022-12-28_10-27-31-771395,2933466,51,
2938521,2938562,2022-12-28_10-27-36-993573,2938565,41,
2943620,2943640,2022-12-28_10-27-42-190905,2943643,20,
2948779,2948852,2022-12-28_10-27-47-532444,2948855,73,
2953876,2953897,2022-12-28_10-27-52-688752,2953901,21,
2958993,2959014,2022-12-28_10-27-57-930989,2959017,21,
2964109,2964169,2022-12-28_10-28-03-209728,2964174,60,
2969234,2969270,2022-12-28_10-28-08-430788,2969273,36,
2974342,2974389,2022-12-28_10-28-13-670531,2974392,47,
2979449,2979472,2022-12-28_10-28-18-875098,2979475,23,
2984585,2984608,2022-12-28_10-28-24-131869,2984611,23,
2989699,2989777,2022-12-28_10-28-29-420684,2989780,78,
2994800,2994884,2022-12-28_10-28-34-649911,2994889,84,
2999908,2999985,2022-12-28_10-28-39-865456,2999990,77,
3005025,3005084,2022-12-28_10-28-45-087494,3005090,59,
3010134,3010193,2022-12-28_10-28-50-313382,3010199,59,
3015240,3015284,2022-12-28_10-28-55-532353,3015289,44,
3020350,3020403,2022-12-28_10-29-00-774299,3020406,53,
3025457,3025499,2022-12-28_10-29-05-982028,3025505,42,
3030566,3030613,2022-12-28_10-29-11-216203,3030619,47,
3035675,3035705,2022-12-28_10-29-16-437325,3035708,30,
3040778,3045917,2022-12-28_10-29-21-747048,3045932,5139,
3045954,3046006,2022-12-28_10-29-26-976156,3046012,52,
3051022,3051046,2022-12-28_10-29-32-136778,3051049,24,
3056129,3056183,2022-12-28_10-29-37-402014,3056186,54,
3061238,3061318,2022-12-28_10-29-42-636740,3061323,80,
3066355,3066402,2022-12-28_10-29-47-854781,3066406,47,
3071454,3071474,2022-12-28_10-29-53-045532,3071478,20,
3076571,3076613,2022-12-28_10-29-58-311440,3076616,42,
3081678,3081713,2022-12-28_10-30-03-525153,3081716,35,
3086811,3086835,2022-12-28_10-30-08-770705,3086838,24,
3091913,3091944,2022-12-28_10-30-13-988665,3091949,31,
3097065,3097116,2022-12-28_10-30-19-293424,3097120,51,
3102173,3102238,2022-12-28_10-30-24-533383,3102241,65,
3107319,3107339,2022-12-28_10-30-29-755746,3107342,20,
3112441,3112523,2022-12-28_10-30-35-061428,3112526,82,
3117563,3117586,2022-12-28_10-30-40-246070,3117588,23,
3122672,3122737,2022-12-28_10-30-45-511232,3122744,65,
3127807,3127845,2022-12-28_10-30-50-740908,3127848,38,
3132937,3132961,2022-12-28_10-30-55-976693,3132964,24,
3138081,3138154,2022-12-28_10-31-01-291601,3138159,73,
3143188,3143253,2022-12-28_10-31-06-506398,3143256,65,
3148314,3148361,2022-12-28_10-31-11-741396,3148364,47,
3153448,3153469,2022-12-28_10-31-16-967273,3153471,21,
3158585,3158608,2022-12-28_10-31-22-227870,3158611,23,
3163706,3163770,2022-12-28_10-31-27-505006,3163777,64,
3168830,3168866,2022-12-28_10-31-32-721993,3168872,36,
3173969,3173989,2022-12-28_10-31-37-965065,3173991,20,
3179085,3179153,2022-12-28_10-31-43-259877,3179156,68,
3184201,3184220,2022-12-28_10-31-48-437959,3184223,19,
3189313,3189333,2022-12-28_10-31-53-671250,3189336,20,
3194441,3194501,2022-12-28_10-31-58-943524,3194506,60,
3199580,3199601,2022-12-28_10-32-04-181584,3199604,21,
3204691,3204710,2022-12-28_10-32-09-405266,3204713,19,
3209808,3209893,2022-12-28_10-32-14-708455,3209899,85,
3214916,3214979,2022-12-28_10-32-19-919903,3214982,63,
3220049,3220083,2022-12-28_10-32-25-143741,3220086,34,
3225196,3225215,2022-12-28_10-32-30-401875,3225218,19,
3230310,3230336,2022-12-28_10-32-35-639657,3230338,26,
3235418,3235438,2022-12-28_10-32-40-862976,3235441,20,
3240537,3240557,2022-12-28_10-32-46-109555,3240561,20,
3245654,3245690,2022-12-28_10-32-51-357425,3245693,36,
3250790,3250810,2022-12-28_10-32-56-597837,3250812,20,
3255903,3255923,2022-12-28_10-33-01-838699,3255926,20,
3261024,3261119,2022-12-28_10-33-07-151058,3261121,95,
3266147,3266198,2022-12-28_10-33-12-358394,3266202,51,
3271284,3271304,2022-12-28_10-33-17-588737,3271307,20,
3276394,3276416,2022-12-28_10-33-22-817992,3276419,22,
3281502,3281593,2022-12-28_10-33-28-118901,3281597,91,
3286610,3286630,2022-12-28_10-33-33-281325,3286634,20,
3291728,3291795,2022-12-28_10-33-38-564548,3291798,67,
3296866,3296892,2022-12-28_10-33-43-789772,3296895,26,
3302001,3302093,2022-12-28_10-33-49-111644,3302096,92,
3307135,3307207,2022-12-28_10-33-54-347616,3307211,72,
3312260,3312318,2022-12-28_10-33-59-568445,3312324,58,
3317359,3317378,2022-12-28_10-34-04-762017,3317381,19,
3322505,3322525,2022-12-28_10-34-10-024070,3322528,20,
3327626,3327698,2022-12-28_10-34-15-325762,3327701,72,
3332728,3332805,2022-12-28_10-34-20-557030,3332810,77,
3337830,3337850,2022-12-28_10-34-25-716725,3337853,20,
3342975,3343005,2022-12-28_10-34-30-994759,3343008,30,
3348081,3348117,2022-12-28_10-34-36-227510,3348122,36,
3353190,3353211,2022-12-28_10-34-41-446918,3353214,21,
3358344,3358431,2022-12-28_10-34-46-776377,3358436,87,
3363454,3363522,2022-12-28_10-34-51-996154,3363528,68,
3368562,3368644,2022-12-28_10-34-57-229503,3368649,82,
3373660,3373684,2022-12-28_10-35-02-396922,3373688,24,
3378778,0,,3378817,-3378778,
3383901,3383934,2022-12-28_10-35-12-879959,3383936,33,
3388994,3389036,2022-12-28_10-35-18-106646,3389038,42,
3394104,3394127,2022-12-28_10-35-23-328854,3394130,23,
3399210,3399237,2022-12-28_10-35-28-558461,3399240,27,
3404335,3404359,2022-12-28_10-35-33-799416,3404361,24,
3409436,3409529,2022-12-28_10-35-39-091469,3409532,93,
3414576,3414650,2022-12-28_10-35-44-332263,3414656,74,
3419681,3419740,2022-12-28_10-35-49-540969,3419746,59,
3424793,3424860,2022-12-28_10-35-54-774839,3424866,67,
3429891,3429913,2022-12-28_10-35-59-949012,3429916,22,
3435037,3435069,2022-12-28_10-36-05-221753,3435074,32,
3440144,3440171,2022-12-28_10-36-10-444931,3440174,27,
3445262,3445355,2022-12-28_10-36-15-758592,3445360,93,
3450368,3450389,2022-12-28_10-36-20-908241,3450391,21,
3455476,3455496,2022-12-28_10-36-26-138909,3455499,20,
3460588,3460656,2022-12-28_10-36-31-425415,3460659,68,
3465708,3465770,2022-12-28_10-36-36-654690,3465772,62,
3470817,3470856,2022-12-28_10-36-41-862355,3470859,39,
3475924,3475970,2022-12-28_10-36-47-090535,3475975,46,
3481034,3481076,2022-12-28_10-36-52-319340,3481081,42,
3486132,3486175,2022-12-28_10-36-57-535021,3486178,43,
3491292,3491366,2022-12-28_10-37-02-854323,3491375,74,
3496425,3496448,2022-12-28_10-37-08-048702,3496451,23,
3501564,
3506663,3506682,2022-12-28_10-37-18-529934,3506685,19,
3511816,3511884,2022-12-28_10-37-23-847739,3511887,68,
3516938,3517006,2022-12-28_10-37-29-092947,3517009,68,
3522048,3522098,2022-12-28_10-37-34-301025,3522100,50,
3527169,3527197,2022-12-28_10-37-39-523486,3527203,28,
3532281,3532301,2022-12-28_10-37-44-752100,3532304,20,
3537405,3537426,2022-12-28_10-37-49-999949,3537429,21,
3542534,3542614,2022-12-28_10-37-55-301481,3542619,80,
3547668,3547694,2022-12-28_10-38-00-519620,3547698,26,
3552800,3552825,2022-12-28_10-38-05-768189,3552828,25,
3557921,3557994,2022-12-28_10-38-11-054111,3558002,73,
3563062,3563092,2022-12-28_10-38-16-278252,3563095,30,
3568188,3568208,2022-12-28_10-38-21-520528,3568211,20,
3573298,3573393,2022-12-28_10-38-26-823617,3573395,95,
3578430,3578517,2022-12-28_10-38-32-065396,3578522,87,
3583569,3583623,2022-12-28_10-38-37-299121,3583627,54,
3588705,3588726,2022-12-28_10-38-42-523120,3588729,21,
3593825,3593914,2022-12-28_10-38-47-831162,3593919,89,
3598940,3598966,2022-12-28_10-38-53-006751,3598969,26,
3604060,3604107,2022-12-28_10-38-58-269873,3604110,47,
3609184,3609204,2022-12-28_10-39-03-492525,3609207,20,
3614299,3614358,2022-12-28_10-39-08-754086,3614361,59,
3619410,0,,3619514,-3619410,
3624523,3624611,2022-12-28_10-39-19-252557,3624615,88,
3629629,3629651,2022-12-28_10-39-24-411674,3629653,22,
3634758,3634779,2022-12-28_10-39-29-664558,3634782,21,
3639867,3639889,2022-12-28_10-39-34-893919,3639892,22,
3644998,3645032,2022-12-28_10-39-40-152926,3645039,34,
3650121,3655242,2022-12-28_10-39-45-577193,3655245,5121,
3655245,3655270,2022-12-28_10-39-50-645234,3655272,25,
3660358,3660430,2022-12-28_10-39-55-922063,3660433,72,
3665472,3665493,2022-12-28_10-40-01-103596,3665495,21,
3670580,3670599,2022-12-28_10-40-06-331846,3670603,19,
3675715,3675744,2022-12-28_10-40-11-600640,3675747,29,
3680827,3680850,2022-12-28_10-40-16-819424,3680852,23,
3685942,3685962,2022-12-28_10-40-22-053343,3685965,20,
3691075,3691152,2022-12-28_10-40-27-358504,3691158,77,
3696207,3696252,2022-12-28_10-40-32-583393,3696257,45,
3701316,3701349,2022-12-28_10-40-37-804518,3701352,33,
3706445,3706468,2022-12-28_10-40-43-039535,3706472,23,
3711572,3711641,2022-12-28_10-40-48-337056,3711644,69,
3716695,3716769,2022-12-28_10-40-53-580214,3716775,74,
3721814,3721866,2022-12-28_10-40-58-799244,3721871,52,
3726949,3727009,2022-12-28_10-41-04-042913,3727012,60,
3732063,3732083,2022-12-28_10-41-09-258130,3732086,20,
3737172,3737265,2022-12-28_10-41-14-557548,3737268,93,
3742278,3742307,2022-12-28_10-41-19-717646,3742310,29,
3747387,3747444,2022-12-28_10-41-24-956066,3747447,57,
3752504,3752524,2022-12-28_10-41-30-184829,3752526,20,
3757660,3757683,2022-12-28_10-41-35-460724,3757686,23,
3762763,3762818,2022-12-28_10-41-40-720902,3762821,55,
3767876,3767972,2022-12-28_10-41-46-003172,3767977,96,
3772977,3773004,2022-12-28_10-41-51-149721,3773006,27,
3778106,3778127,2022-12-28_10-41-56-394686,3778130,21,
3783222,3783269,2022-12-28_10-42-01-662710,3783272,47,
3788322,3788344,2022-12-28_10-42-06-855649,3788347,22,
3793439,3793482,2022-12-28_10-42-12-112280,3793487,43,
3798546,3798569,2022-12-28_10-42-17-332944,3798572,23,
3803688,3803708,2022-12-28_10-42-22-586414,3803711,20,
3808813,3808880,2022-12-28_10-42-27-876983,3808883,67,
3813919,3814019,2022-12-28_10-42-33-121397,3814024,100,
3819028,3819089,2022-12-28_10-42-38-322365,3819093,61,
3824126,3824188,2022-12-28_10-42-43-549208,3824191,62,
3829243,3829305,2022-12-28_10-42-48-778955,3829310,62,
3834351,3834408,2022-12-28_10-42-54-004232,3834413,57,
3839459,3844563,2022-12-28_10-42-59-350125,3844568,5104,
3844568,3844609,2022-12-28_10-43-04-448188,3844614,41,
3849667,3849709,2022-12-28_10-43-09-668899,3849711,42,
3854823,3854897,2022-12-28_10-43-14-983407,3854901,74,
3859921,3859941,2022-12-28_10-43-20-141484,3859944,20,
3865076,3865100,2022-12-28_10-43-25-424758,3865103,24,
3870220,3870239,2022-12-28_10-43-30-682228,3870242,19,
3875327,3875350,2022-12-28_10-43-35-910020,3875353,23,
3880436,3880518,2022-12-28_10-43-41-201381,3880521,82,
3885550,3885632,2022-12-28_10-43-46-427574,3885638,82,
3890656,3890721,2022-12-28_10-43-51-646244,3890724,65,
3895767,3895823,2022-12-28_10-43-56-868881,3895829,56,
3900883,3900931,2022-12-28_10-44-02-098268,3900934,48,
3905990,3906030,2022-12-28_10-44-07-319175,3906035,40,
3911097,3911118,2022-12-28_10-44-12-534023,3911121,21,
3916204,3916225,2022-12-28_10-44-17-758727,3916228,21,
3921308,3921328,2022-12-28_10-44-22-988833,3921337,20,
3926449,3926547,2022-12-28_10-44-28-330319,3926550,98,
3931562,3931623,2022-12-28_10-44-33-523510,3931626,61,
3936670,3936733,2022-12-28_10-44-38-756759,3936739,63,
3941779,3941843,2022-12-28_10-44-43-978848,3941848,64,
3946886,3946925,2022-12-28_10-44-49-189789,3946928,39,
3952025,3952051,2022-12-28_10-44-54-432358,3952054,26,
3957143,3957163,2022-12-28_10-44-59-663725,3957166,20,
3962252,3962276,2022-12-28_10-45-04-897032,3962279,24,
3967376,3967398,2022-12-28_10-45-10-133123,3967402,22,
3972499,3972565,2022-12-28_10-45-15-416197,3972570,66,
3977626,3977667,2022-12-28_10-45-20-638015,3977673,41,
3982757,3982777,2022-12-28_10-45-25-879125,3982780,20,
3987886,3987968,2022-12-28_10-45-31-188925,3987973,82,
3992985,3993007,2022-12-28_10-45-36-352031,3993009,22,
3998127,3998166,2022-12-28_10-45-41-630491,3998171,39,
4003250,4003288,2022-12-28_10-45-46-872361,4003290,38,
4008391,4008485,2022-12-28_10-45-52-189049,4008490,94,
4013516,4013598,2022-12-28_10-45-57-411775,4013604,82,
4018623,4018670,2022-12-28_10-46-02-621777,4018675,47,
4023753,4023776,2022-12-28_10-46-07-849135,4023780,23,
4028883,4028905,2022-12-28_10-46-13-099512,4028908,22,
4034006,4034084,2022-12-28_10-46-18-396481,4034087,78,
4039119,4039138,2022-12-28_10-46-23-568833,4039142,19,
4044227,4044246,2022-12-28_10-46-28-797986,4044249,19,
4049362,4049386,2022-12-28_10-46-34-058670,4049388,24,
4054466,4054489,2022-12-28_10-46-39-279902,4054492,23,
4059574,4059594,2022-12-28_10-46-44-510287,4059597,20,
4064709,4064731,2022-12-28_10-46-49-759992,4064733,22,
4069833,4069912,2022-12-28_10-46-55-066052,4069915,79,
4074964,4074997,2022-12-28_10-47-00-275032,4075002,33,
4080094,4080115,2022-12-28_10-47-05-512070,4080120,21,
4085225,4085303,2022-12-28_10-47-10-824866,4085308,78,
4090332,4090402,2022-12-28_10-47-16-044648,4090405,70,
4095457,4095490,2022-12-28_10-47-21-249923,4095494,33,
4100584,4100607,2022-12-28_10-47-26-494015,4100610,23,
4105703,4105723,2022-12-28_10-47-31-729972,4105726,20,
4110829,4110858,2022-12-28_10-47-36-988355,4110862,29,
4115949,4116015,2022-12-28_10-47-42-264346,4116018,66,
4121083,4121105,2022-12-28_10-47-47-474422,4121107,22,
4126193,4126218,2022-12-28_10-47-52-704412,4126224,25,
4131310,4131343,2022-12-28_10-47-57-936065,4131348,33,
4136422,4136448,2022-12-28_10-48-03-171737,4136450,26,
4141552,4141623,2022-12-28_10-48-08-474262,4141627,71,
4146677,4146731,2022-12-28_10-48-13-696045,4146737,54,
4151815,4151847,2022-12-28_10-48-18-929968,4151853,32,
4156932,4157020,2022-12-28_10-48-24-232915,4157022,88,
4162061,4162135,2022-12-28_10-48-29-467750,4162141,74,
4167168,4167240,2022-12-28_10-48-34-691111,4167245,72,
4172278,4172335,2022-12-28_10-48-39-913357,4172340,57,
4177384,4177450,2022-12-28_10-48-45-140648,4177455,66,
4182493,4182519,2022-12-28_10-48-50-348765,4182522,26,
4187601,4187639,2022-12-28_10-48-55-581110,4187644,38,
4192708,4192739,2022-12-28_10-49-00-802359,4192742,31,
4197844,4197865,2022-12-28_10-49-06-044474,4197868,21,
4202952,4202973,2022-12-28_10-49-11-276688,4202975,21,
4208087,4208108,2022-12-28_10-49-16-536149,4208111,21,
4213204,4213259,2022-12-28_10-49-21-788396,4213264,55,
4218314,4218339,2022-12-28_10-49-27-004401,4218342,25,
4223417,
4228519,4228565,2022-12-28_10-49-37-461244,4228568,46,
4233663,4233698,2022-12-28_10-49-42-720931,4233701,35,
4238771,4238794,2022-12-28_10-49-47-940577,4238797,23,
4243907,4243957,2022-12-28_10-49-53-229761,4243960,50,
4249015,4249063,2022-12-28_10-49-58-448161,4249068,48,
4254124,4254151,2022-12-28_10-50-03-666834,4254154,27,
4259264,4259286,2022-12-28_10-50-08-919903,4259289,22,
4264380,4264403,2022-12-28_10-50-14-149403,4264406,23,
4269487,4269566,2022-12-28_10-50-19-440062,4269569,79,
4274604,4274659,2022-12-28_10-50-24-655896,4274663,55,
4279705,4279747,2022-12-28_10-50-29-856036,4279749,42,
4284822,4284874,2022-12-28_10-50-35-110301,4284877,52,
4289927,4289983,2022-12-28_10-50-40-330089,4289988,56,
4295029,4295048,2022-12-28_10-50-45-520007,4295051,19,
4300165,4300185,2022-12-28_10-50-50-783242,4300188,20,
4305335,4310459,2022-12-28_10-50-56-236825,4310464,5124,
4310465,4310488,2022-12-28_10-51-01-332017,4310491,23,
4315567,4315590,2022-12-28_10-51-06-557970,4315593,23,
4320725,4320783,2022-12-28_10-51-11-874420,4320789,58,
4325832,4325888,2022-12-28_10-51-17-096274,4325894,56,
4330940,4330994,2022-12-28_10-51-22-314768,4330999,54,
4336049,4336114,2022-12-28_10-51-27-546382,4336119,65,
4341157,4341202,2022-12-28_10-51-32-766416,4341207,45,
4346264,4346320,2022-12-28_10-51-37-989966,4346325,56,
4351371,4351405,2022-12-28_10-51-43-208769,4351410,34,
4356472,4356507,2022-12-28_10-51-48-424718,4356510,35,
4361619,4361643,2022-12-28_10-51-53-689928,4361646,24,
4366727,4371850,2022-12-28_10-51-59-080686,4371853,5123,
4371853,4371881,2022-12-28_10-52-04-174703,4371884,28,
4376975,4377026,2022-12-28_10-52-09-442076,4377029,51,
4382108,4382137,2022-12-28_10-52-14-682869,4382140,29,
4387233,4387253,2022-12-28_10-52-19-912174,4387255,20,
4392352,4397471,2022-12-28_10-52-25-302057,4397476,5119,
4397477,4397511,2022-12-28_10-52-30-408699,4397515,34,
4402590,4402623,2022-12-28_10-52-35-640618,4402627,33,
4407735,4407762,2022-12-28_10-52-40-900698,4407765,27,
4412891,4412933,2022-12-28_10-52-46-191084,4412936,42,
4418008,4418029,2022-12-28_10-52-51-410539,4418031,21,
4423130,4423159,2022-12-28_10-52-56-654791,4423161,29,
4428246,4428269,2022-12-28_10-53-01-890011,4428273,23,
4433356,4433376,2022-12-28_10-53-07-121018,4433380,20,
4438483,4438539,2022-12-28_10-53-12-402067,4438544,56,
4443617,4443639,2022-12-28_10-53-17-624514,4443642,22,
4448740,4448815,2022-12-28_10-53-22-930315,4448818,75,
4453854,4453873,2022-12-28_10-53-28-107837,4453876,19,
4458971,4459046,2022-12-28_10-53-33-397888,4459052,75,
4464109,4469209,2022-12-28_10-53-38-745655,4469214,5100,
4469214,4469242,2022-12-28_10-53-43-827899,4469245,28,
4474344,4474364,2022-12-28_10-53-49-077599,4474367,20,
4479459,4479543,2022-12-28_10-53-54-373054,4479547,84,
4484575,4484595,2022-12-28_10-53-59-551296,4484599,20,
4489701,4489770,2022-12-28_10-54-04-832580,4489776,69,
4494833,4494853,2022-12-28_10-54-10-044694,4494856,20,
4499959,4499984,2022-12-28_10-54-15-304255,4499986,25,
4505090,4510184,2022-12-28_10-54-20-699120,4510187,5094,
4510187,4510275,2022-12-28_10-54-25-820432,4510278,88,
4515302,0,,4515324,-4515302,
4520442,4520474,2022-12-28_10-54-36-270419,4520480,32,
4525560,4525654,2022-12-28_10-54-41-583210,4525657,94,
4530674,4530696,2022-12-28_10-54-46-740125,4530699,22,
4535794,4535815,2022-12-28_10-54-51-974732,4535817,21,
4540923,4540943,2022-12-28_10-54-57-225986,4540946,20,
4546040,4546077,2022-12-28_10-55-02-480829,4546083,37,
4551161,4551181,2022-12-28_10-55-07-705966,4551184,20,
4556281,4556308,2022-12-28_10-55-12-954219,4556312,27,
4561393,4561414,2022-12-28_10-55-18-178893,4561416,21,
4566500,4566520,2022-12-28_10-55-23-405482,4566524,20,
4571628,4571709,2022-12-28_10-55-28-702371,4571714,81,
4576728,4576749,2022-12-28_10-55-33-877465,4576752,21,
4581835,4581855,2022-12-28_10-55-39-103923,4581858,20,
4586975,4586994,2022-12-28_10-55-44-368892,4586997,19,
4592089,4592189,2022-12-28_10-55-49-684535,4592192,100,
4597205,4597228,2022-12-28_10-55-54-835976,4597230,23,
4602312,4602333,2022-12-28_10-56-00-059961,4602335,21,
4607456,4607504,2022-12-28_10-56-05-355072,4607507,48,
4612556,4612612,2022-12-28_10-56-10-578699,4612615,56,
4617687,4617711,2022-12-28_10-56-15-800560,4617714,24,
4622788,4622897,2022-12-28_10-56-21-106550,4627901,109,
4627913,4627935,2022-12-28_10-56-26-266264,4627937,22,
4633029,4633107,2022-12-28_10-56-31-563315,4633110,78,
4638163,4638203,2022-12-28_10-56-36-784378,4638206,40,
4643271,4643316,2022-12-28_10-56-42-014317,4643325,45,
4648492,4648516,2022-12-28_10-56-47-335588,4648519,24,
4653636,4653709,2022-12-28_10-56-52-655892,4653712,73,
4658734,4658754,2022-12-28_10-56-57-817728,4658757,20,
4663852,4663926,2022-12-28_10-57-03-103971,4663928,74,
4668961,4669026,2022-12-28_10-57-08-323723,4669029,65,
4674067,4674134,2022-12-28_10-57-13-554580,4674137,67,
4679176,4679236,2022-12-28_10-57-18-777100,4679240,60,
4684284,4684332,2022-12-28_10-57-23-996376,4684335,48,
4689382,4689404,2022-12-28_10-57-29-196491,4689406,22,
4694499,4694541,2022-12-28_10-57-34-441410,4694545,42,
4699608,4699631,2022-12-28_10-57-39-658467,4699634,23,
4704753,4704774,2022-12-28_10-57-44-927383,4704777,21,
4709860,4709883,2022-12-28_10-57-50-157223,4709885,23,
4714988,4715014,2022-12-28_10-57-55-398211,4715017,26,
4720105,4720142,2022-12-28_10-58-00-660076,4720145,37,
4725213,4725246,2022-12-28_10-58-05-878497,4725251,33,
4730334,4730368,2022-12-28_10-58-11-106468,4730373,34,
4735438,4735458,2022-12-28_10-58-16-332624,4735461,20,
4740542,4740566,2022-12-28_10-58-21-560000,4740569,24,
4745684,4745771,2022-12-28_10-58-26-884148,4745774,87,
4750796,4750815,2022-12-28_10-58-32-056870,4750818,19,
4755936,4755954,2022-12-28_10-58-37-321594,4755957,18,
4761071,4761091,2022-12-28_10-58-42-576764,4761094,20,
4766189,4766263,2022-12-28_10-58-47-869204,4766267,74,
