RD,TS_received,TS_sent,AK,RoundTrip,
2434577,2439690,2022-11-02_21-09-01-467184,2439698,5113,
2439718,2439788,2022-11-02_21-09-06-689791,2439791,70,
2444851,2449953,2022-11-02_21-09-12-026461,2449969,5102,
2449987,2455061,2022-11-02_21-09-17-339415,2455077,5074,
2455098,2455190,2022-11-02_21-09-22-461499,2455193,92,
2460172,2465283,2022-11-02_21-09-27-787796,2465292,5111,
2465311,2470407,2022-11-02_21-09-33-007126,2470422,5096,
2470444,2475514,2022-11-02_21-09-38-232742,2475530,5070,
2475550,2475597,2022-11-02_21-09-43-350402,2475600,47,
2480618,2480699,2022-11-02_21-09-48-573313,2480702,81,
2485745,2485806,2022-11-02_21-09-53-795959,2485813,61,
2490852,2495984,2022-11-02_21-09-59-120434,2495993,5132,
2496005,2501126,2022-11-02_21-10-04-342429,2501142,5121,
2501163,2506238,2022-11-02_21-10-09-670260,2506247,5075,
2506259,2506284,2022-11-02_21-10-14-760791,2506287,25,
2511381,2511408,2022-11-02_21-10-20-010016,2511412,27,
2516502,2516523,2022-11-02_21-10-25-250122,2516526,21,
2521626,2521702,2022-11-02_21-10-30-557400,2521704,76,
2526753,2531885,2022-11-02_21-10-35-884698,2531894,5132,
2531913,2537024,2022-11-02_21-10-41-206445,2537040,5111,
2537062,2537108,2022-11-02_21-10-46-326718,2537112,46,
2542133,2542153,2022-11-02_21-10-51-488758,2542156,20,
2547246,2552372,2022-11-02_21-10-56-875413,2552388,5126,
2552403,2552439,2022-11-02_21-11-02-011204,2552441,36,
2557470,2562606,2022-11-02_21-11-07-320208,2562614,5136,
2562626,2567752,2022-11-02_21-11-12-542870,2567769,5126,
2567789,2572898,2022-11-02_21-11-17-867469,2572909,5109,
2572927,2572947,2022-11-02_21-11-23-000136,2572950,20,
2578016,2583113,2022-11-02_21-11-28-311882,2583122,5097,
2583134,2588254,2022-11-02_21-11-33-534315,2588262,5120,
2588282,2588328,2022-11-02_21-11-38-757681,2588331,46,
2593374,2593428,2022-11-02_21-11-43-979879,2593431,54,
2598482,2603609,2022-11-02_21-11-49-304242,2603620,5127,
2603632,2608758,2022-11-02_21-11-54-526801,2608767,5126,
2608780,2608828,2022-11-02_21-11-59-748498,2608832,48,
2613878,2618980,2022-11-02_21-12-05-073944,2618995,5102,
2619016,2619041,2022-11-02_21-12-10-196716,2619044,25,
2624094,2629196,2022-11-02_21-12-15-519713,2629212,5102,
2629226,2634299,2022-11-02_21-12-20-844473,2634308,5073,
2634321,2639437,2022-11-02_21-12-26-065672,2639446,5116,
2639460,2644544,2022-11-02_21-12-31-186566,2644554,5084,
2644568,2644648,2022-11-02_21-12-36-404908,2644650,80,
2649656,2649676,2022-11-02_21-12-41-560552,2649678,20,
2654763,2659876,2022-11-02_21-12-46-899523,2659884,5113,
2659896,2659944,2022-11-02_21-12-52-079095,2659947,48,
2664996,2670131,2022-11-02_21-12-57-336679,2670146,5135,
2670159,2675274,2022-11-02_21-13-02-624960,2675290,5115,
2675311,2680374,2022-11-02_21-13-07-948559,2680390,5063,
2680410,2685483,2022-11-02_21-13-13-171365,2685498,5073,
2685519,2690590,2022-11-02_21-13-18-393618,2690599,5071,
2690618,2695748,2022-11-02_21-13-23-721545,2695757,5130,
2695769,2700871,2022-11-02_21-13-28-838462,2700879,5102,
2700898,2700967,2022-11-02_21-13-34-057050,2700970,69,
2705991,2711108,2022-11-02_21-13-39-284150,2711123,5117,
2711142,2716215,2022-11-02_21-13-44-608488,2716231,5073,
2716254,2721323,2022-11-02_21-13-49-831888,2721338,5069,
2721359,2726431,2022-11-02_21-13-55-156369,2726444,5072,
2726464,2726561,2022-11-02_21-14-00-276434,2726564,97,
2731565,2731593,2022-11-02_21-14-05-419441,2731595,28,
2736672,2741796,2022-11-02_21-14-10-720768,2741805,5124,
2741823,2741874,2022-11-02_21-14-15-945927,2741877,51,
2746954,2747077,2022-11-02_21-14-21-210100,2752081,123,
2752093,2752112,2022-11-02_21-14-26-422360,2752115,19,
2757217,2762351,2022-11-02_21-14-31-816117,2762363,5134,
2762376,2767458,2022-11-02_21-14-37-038100,2767469,5082,
2767488,2767589,2022-11-02_21-14-42-260008,2767592,101,
2772566,2777689,2022-11-02_21-14-47-584698,2777698,5123,
2777712,2782832,2022-11-02_21-14-52-808442,2782848,5120,
2782868,2782922,2022-11-02_21-14-57-958544,2782925,54,
2787975,2793102,2022-11-02_21-15-03-256182,2793118,5127,
2793138,2798203,2022-11-02_21-15-08-680919,2798212,5065,
2798234,2803310,2022-11-02_21-15-13-799399,2803320,5076,
2803340,2808469,2022-11-02_21-15-19-024075,2808480,5129,
2808493,2813626,2022-11-02_21-15-24-245163,2813637,5133,
2813649,2813703,2022-11-02_21-15-29-468205,2813706,54,
2818738,2818810,2022-11-02_21-15-34-691581,2818813,72,
2823859,2828990,2022-11-02_21-15-39-974726,2828998,5131,
2829011,2829034,2022-11-02_21-15-45-158154,2829037,23,
2834140,2839283,2022-11-02_21-15-50-563818,2839293,5143,
2839305,2839405,2022-11-02_21-15-55-769019,2839408,100,
2844434,2849548,2022-11-02_21-16-01-110824,2849564,5114,
2849581,2849650,2022-11-02_21-16-06-277106,2849653,69,
2854658,2859782,2022-11-02_21-16-11-526336,2859794,5124,
2859812,2859911,2022-11-02_21-16-16-777097,2859914,99,
2864937,2870058,2022-11-02_21-16-22-103252,2870067,5121,
2870079,2875196,2022-11-02_21-16-27-324608,2875205,5117,
2875223,2880339,2022-11-02_21-16-32-648854,2880355,5116,
2880377,2880430,2022-11-02_21-16-37-771666,2880433,53,
2885443,2890555,2022-11-02_21-16-42-991989,2890570,5112,
2890591,2895657,2022-11-02_21-16-48-316726,2895668,5066,
2895688,2900770,2022-11-02_21-16-53-541760,2900786,5082,
2900807,2900830,2022-11-02_21-16-58-660284,2900833,23,
2905884,2905932,2022-11-02_21-17-03-882947,2905937,48,
2911013,2911034,2022-11-02_21-17-09-107717,2911043,21,
2916124,2916142,2022-11-02_21-17-14-337307,2916145,18,
2921256,2921326,2022-11-02_21-17-19-644151,2921329,70,
2926385,2926449,2022-11-02_21-17-24-869009,2926452,64,
2931519,2931554,2022-11-02_21-17-30-102503,2931559,35,
2936653,2936728,2022-11-02_21-17-35-406696,2936731,75,
2941765,2941841,2022-11-02_21-17-40-636755,2941844,76,
2946888,2946968,2022-11-02_21-17-45-875616,2946973,80,
2952011,2952050,2022-11-02_21-17-51-084498,2952053,39,
2957118,2957169,2022-11-02_21-17-56-315851,2957175,51,
2962218,2962238,2022-11-02_21-18-01-515746,2962240,20,
2967357,2967380,2022-11-02_21-18-06-784087,2967383,23,
2972459,2972483,2022-11-02_21-18-12-006948,2972486,24,
2977616,2977645,2022-11-02_21-18-17-296239,2977648,29,
2982724,2987862,2022-11-02_21-18-22-632611,2987877,5138,
2987899,2992958,2022-11-02_21-18-27-953740,2992966,5059,
2992984,2993052,2022-11-02_21-18-33-069589,2993055,68,
2998080,2998099,2022-11-02_21-18-38-240312,2998103,19,
3003196,3003262,2022-11-02_21-18-43-514535,3003264,66,
3008317,3013451,2022-11-02_21-18-48-843722,3013460,5134,
3013472,3018584,2022-11-02_21-18-54-066017,3018600,5112,
3018620,3023684,2022-11-02_21-18-59-391545,3023693,5064,
3023704,3028843,2022-11-02_21-19-04-715725,3028858,5139,
3028871,3028966,2022-11-02_21-19-09-836022,3033948,95,
3033961,3039074,2022-11-02_21-19-15-058503,3039083,5113,
3039096,3044211,2022-11-02_21-19-20-383303,3044226,5115,
3044246,3049319,2022-11-02_21-19-25-605656,3049334,5073,
3049353,3049402,2022-11-02_21-19-30-755203,3049404,49,
3054432,3059565,2022-11-02_21-19-36-051481,3059575,5133,
3059587,3059611,2022-11-02_21-19-41-201267,3059613,24,
3064684,3069786,2022-11-02_21-19-46-597426,3069801,5102,
3069823,3074897,2022-11-02_21-19-51-820172,3074905,5074,
3074918,3080075,2022-11-02_21-19-57-042523,3080084,5157,
3080096,3080123,2022-11-02_21-20-02-192034,3080126,27,
3085194,3085301,2022-11-02_21-20-07-488027,3090298,107,
3090310,3090331,2022-11-02_21-20-12-644284,3090334,21,
3095413,3100558,2022-11-02_21-20-17-932951,3100575,5145,
3100593,3100615,2022-11-02_21-20-23-171272,3100618,22,
3105673,3110782,2022-11-02_21-20-28-480536,3110792,5109,
3110804,3110824,2022-11-02_21-20-33-629624,3110828,20,
3115897,3121028,2022-11-02_21-20-39-027173,3121037,5131,
3121049,3121099,2022-11-02_21-20-44-148127,3121103,50,
3126147,3126205,2022-11-02_21-20-49-371202,3126208,58,
3131260,3131306,2022-11-02_21-20-54-594088,3131310,46,
3136368,3141470,2022-11-02_21-20-59-918787,3141486,5102,
3141501,3141613,2022-11-02_21-21-05-097564,3146607,112,
3146619,3151729,2022-11-02_21-21-10-464630,3151738,5110,
3151757,3156843,2022-11-02_21-21-15-624226,3156859,5086,
3156881,3156922,2022-11-02_21-21-20-807624,3156925,41,
3161957,3167093,2022-11-02_21-21-26-136018,3167102,5136,
3167114,3167138,2022-11-02_21-21-31-279648,3167140,24,
3172202,3172221,2022-11-02_21-21-36-488784,3172224,19,
3177311,3177331,2022-11-02_21-21-41-722506,3177334,20,
3182427,3187546,2022-11-02_21-21-47-124837,3187563,5119,
3187584,3192654,2022-11-02_21-21-52-347659,3192670,5070,
3192691,3192751,2022-11-02_21-21-57-500852,3192754,60,
3197758,3197819,2022-11-02_21-22-02-689468,3197823,61,
3202879,3207979,2022-11-02_21-22-08-014900,3207988,5100,
3208000,3208020,2022-11-02_21-22-13-126629,3208023,20,
3213122,3218250,2022-11-02_21-22-18-459619,3218265,5128,
3218287,3223351,2022-11-02_21-22-23-775056,3223364,5064,
3223385,3223435,2022-11-02_21-22-28-905275,3223438,50,
3228468,3228554,2022-11-02_21-22-34-140807,3228558,86,
3233602,3238737,2022-11-02_21-22-39-452306,3238747,5135,
3238766,0,,3243852,-3238766,
3243874,3248961,2022-11-02_21-22-49-999954,3248976,5087,
3248996,3249044,2022-11-02_21-22-55-124010,3249047,48,
3254064,3259182,2022-11-02_21-23-01-058901,3259198,5118,
3259218,3259242,2022-11-02_21-23-05-567463,3259246,24,
3264297,3269419,2022-11-02_21-23-10-889976,3269438,5122,
3269450,3269472,2022-11-02_21-23-16-033016,3269476,22,
3274590,3279686,2022-11-02_21-23-22-053006,3279694,5096,
3279706,3279752,2022-11-02_21-23-26-556869,3279755,46,
3284829,3284851,2022-11-02_21-23-31-779853,3284855,22,
3289969,3290054,2022-11-02_21-23-37-106783,3290057,85,
3295094,3300225,2022-11-02_21-23-42-430714,3300235,5131,
3300254,3305369,2022-11-02_21-23-47-753470,3305386,5115,
3305408,3310478,2022-11-02_21-23-52-976459,3310494,5070,
3310515,3315579,2022-11-02_21-23-58-199120,3315595,5064,
3315614,3315659,2022-11-02_21-24-03-319877,3315662,45,
3320691,3320770,2022-11-02_21-24-08-542040,3320779,79,
3325812,3325867,2022-11-02_21-24-13-765464,3325870,55,
3330946,3336070,2022-11-02_21-24-19-063210,3336079,5124,
3336092,3336113,2022-11-02_21-24-24-244722,3336116,21,
3341211,3341276,2022-11-02_21-24-29-535259,3341278,65,
3346358,3351506,2022-11-02_21-24-34-859084,3351522,5148,
3351543,3351579,2022-11-02_21-24-40-083232,3351582,36,
3356620,3356672,2022-11-02_21-24-45-304511,3356675,52,
3361750,3361871,2022-11-02_21-24-50-564983,3366889,121,
3366910,3371994,2022-11-02_21-24-55-953824,3372010,5084,
3372031,3377097,2022-11-02_21-25-01-176476,3377109,5066,
3377130,3382225,2022-11-02_21-25-06-398634,3382235,5095,
3382247,3382287,2022-11-02_21-25-11-521798,3382289,40,
3387345,3387406,2022-11-02_21-25-16-768069,3387409,61,
3392453,3397556,2022-11-02_21-25-22-066155,3397569,5103,
3397590,3402664,2022-11-02_21-25-27-390168,3402676,5074,
3402695,3402720,2022-11-02_21-25-32-426580,3402723,25,
3407778,3407805,2022-11-02_21-25-37-633936,3407808,27,
3412885,3418004,2022-11-02_21-25-42-956985,3418012,5119,
3418025,3423144,2022-11-02_21-25-48-283223,3423153,5119,
3423165,3423201,2022-11-02_21-25-53-401025,3423204,36,
3428264,3433385,2022-11-02_21-25-58-725942,3433394,5121,
3433407,3433427,2022-11-02_21-26-03-868457,3433430,20,
3438496,3443622,2022-11-02_21-26-09-170978,3443638,5126,
3443660,3448722,2022-11-02_21-26-14-496938,3448732,5062,
3448751,3453838,2022-11-02_21-26-19-730991,3453853,5087,
3453874,3453910,2022-11-02_21-26-24-839232,3453913,36,
3458954,3459018,2022-11-02_21-26-30-061178,3459021,64,
3464168,3464218,2022-11-02_21-26-35-386353,3464221,50,
3469309,3469331,2022-11-02_21-26-40-622112,3469334,22,
3474415,3479515,2022-11-02_21-26-45-932993,3479524,5100,
3479539,3484668,2022-11-02_21-26-51-258776,3484684,5129,
3484705,3484725,2022-11-02_21-26-56-390160,3484728,20,
3489788,3494916,2022-11-02_21-27-01-703126,3494931,5128,
3494943,3494964,2022-11-02_21-27-06-870951,3494967,21,
3500027,3500046,2022-11-02_21-27-12-081726,3500049,19,
3505159,3510288,2022-11-02_21-27-17-473558,3510299,5129,
3510312,3515432,2022-11-02_21-27-22-695121,3515441,5120,
3515453,3520568,2022-11-02_21-27-27-919799,3520584,5115,
3520605,3520629,2022-11-02_21-27-33-141340,3520631,24,
3525690,3525734,2022-11-02_21-27-38-363579,3525737,44,
3530789,3530814,2022-11-02_21-27-43-558601,3530818,25,
3535906,3541008,2022-11-02_21-27-48-909245,3541019,5102,
3541037,3541062,2022-11-02_21-27-54-048116,3541065,25,
3546122,3551263,2022-11-02_21-27-59-354702,3551273,5141,
3551285,3551341,2022-11-02_21-28-04-576803,3551344,56,
3556508,3561611,2022-11-02_21-28-09-934729,3561626,5103,
3561639,3566719,2022-11-02_21-28-15-227881,3566728,5080,
3566740,3566844,2022-11-02_21-28-20-407183,3571849,104,
3571860,3571881,2022-11-02_21-28-25-599793,3571884,21,
3576960,3582074,2022-11-02_21-28-30-894951,3582082,5114,
3582095,3587218,2022-11-02_21-28-36-219323,3587234,5123,
3587248,3587266,2022-11-02_21-28-41-349915,3587269,18,
3592381,3597489,2022-11-02_21-28-46-665884,3597499,5108,
3597517,3602603,2022-11-02_21-28-51-989473,3602618,5086,
3602640,3607711,2022-11-02_21-28-57-211153,3607728,5071,
3607750,3612812,2022-11-02_21-29-02-433606,3612821,5062,
3612833,3617927,2022-11-02_21-29-07-758659,3617938,5094,
3617957,3623035,2022-11-02_21-29-12-982228,3623048,5078,
3623070,3628138,2022-11-02_21-29-18-205930,3628147,5068,
3628160,3633285,2022-11-02_21-29-23-324465,3633301,5125,
3633323,3638385,2022-11-02_21-29-28-651641,3638394,5062,
3638406,3638465,2022-11-02_21-29-33-769767,3638468,59,
3643531,3648659,2022-11-02_21-29-39-094395,3648668,5128,
3648688,3653804,2022-11-02_21-29-44-418414,3653820,5116,
3653841,3658911,2022-11-02_21-29-49-642652,3658928,5070,
3658950,3664037,2022-11-02_21-29-54-800745,3664053,5087,
3664074,3664187,2022-11-02_21-30-00-090283,3669145,113,
3669165,3674253,2022-11-02_21-30-05-410593,3674264,5088,
3674294,3679360,2022-11-02_21-30-10-633423,3679374,5066,
3679394,3684535,2022-11-02_21-30-15-858269,3684551,5141,
3684565,3684585,2022-11-02_21-30-20-985749,3684588,20,
3689679,3694796,2022-11-02_21-30-26-301237,3694811,5117,
3694832,3694887,2022-11-02_21-30-31-523854,3694890,55,
3699912,3699987,2022-11-02_21-30-36-745096,3699991,75,
3705034,3710168,2022-11-02_21-30-42-072710,3710176,5134,
3710189,3715275,2022-11-02_21-30-47-293487,3715284,5086,
3715296,3720404,2022-11-02_21-30-52-516615,3720413,5108,
3720434,3725511,2022-11-02_21-30-57-840833,3725521,5077,
3725533,3730650,2022-11-02_21-31-02-960855,3730666,5117,
3730683,3735758,2022-11-02_21-31-08-286036,3735773,5075,
3735791,3740866,2022-11-02_21-31-13-542909,3740888,5075,
3740909,3745973,2022-11-02_21-31-18-832679,3745986,5064,
3746005,3746096,2022-11-02_21-31-23-953080,3746099,91,
3751126,3751193,2022-11-02_21-31-29-177071,3751197,67,
3756247,3761363,2022-11-02_21-31-34-502021,3761377,5116,
3761396,3761496,2022-11-02_21-31-39-723543,3761499,100,
3766476,3771578,2022-11-02_21-31-44-915980,3771589,5102,
3771601,3776687,2022-11-02_21-31-50-168887,3776696,5086,
3776708,3776729,2022-11-02_21-31-55-309796,3776732,21,
3781792,3786924,2022-11-02_21-32-00-612481,3786933,5132,
3786945,3787015,2022-11-02_21-32-05-837396,3787018,70,
3792065,3797190,2022-11-02_21-32-11-243255,3797208,5125,
3797220,3797321,2022-11-02_21-32-16-383834,3797324,101,
3802327,3807432,2022-11-02_21-32-21-606062,3807445,5105,
3807464,3812545,2022-11-02_21-32-26-931278,3812560,5081,
3812580,3812616,2022-11-02_21-32-32-051449,3812619,36,
3817651,3822766,2022-11-02_21-32-37-274027,3822781,5115,
3822802,3827873,2022-11-02_21-32-42-597885,3827888,5071,
3827905,3832982,2022-11-02_21-32-47-922011,3832997,5077,
3833013,3833134,2022-11-02_21-32-53-042744,3838090,121,
3838111,3843196,2022-11-02_21-32-58-265375,3843213,5085,
3843227,3843248,2022-11-02_21-33-03-394042,3843251,21,
3848311,3853434,2022-11-02_21-33-08-710138,3853442,5123,
3853454,3858570,2022-11-02_21-33-13-932501,3858585,5116,
3858607,3858677,2022-11-02_21-33-19-182179,3858680,70,
3863719,3868854,2022-11-02_21-33-24-482451,3868863,5135,
3868881,3868984,2022-11-02_21-33-29-738386,3868987,103,
3873967,3874048,2022-11-02_21-33-34-925237,3874050,81,
3879082,3879150,2022-11-02_21-33-40-147259,3879152,68,
3884183,3884203,2022-11-02_21-33-45-320196,3884207,20,
3889301,3894435,2022-11-02_21-33-50-696237,3894441,5134,
3894459,3894504,2022-11-02_21-33-55-855934,3894507,45,
3899547,3904660,2022-11-02_21-34-01-242226,3904669,5113,
3904682,3909799,2022-11-02_21-34-06-362562,3909808,5117,
3909820,3909882,2022-11-02_21-34-11-586527,3909885,62,
3914920,3914974,2022-11-02_21-34-16-807482,3914977,54,
3920028,3920076,2022-11-02_21-34-22-030452,3920080,48,
3925137,3930262,2022-11-02_21-34-27-355272,3930271,5125,
3930284,3930303,2022-11-02_21-34-32-504593,3930307,19,
3935398,3940515,2022-11-02_21-34-37-904814,3940530,5117,
3940552,3940591,2022-11-02_21-34-43-040710,3940594,39,
3945655,3945675,2022-11-02_21-34-48-249493,3945678,20,
3950763,3955862,2022-11-02_21-34-53-674340,3955876,5099,
3955889,3961001,2022-11-02_21-34-58-792412,3961010,5112,
3961029,3961076,2022-11-02_21-35-04-015949,3961079,47,
3966121,
