RD,TS_received,TS_sent,AK,RoundTrip,
2431617,2431639,2022-12-29_18-24-26-663459,2431642,22,
2436744,2436765,2022-12-29_18-24-31-914071,2436768,21,
2441852,2441872,2022-12-29_18-24-37-146309,2441874,20,
2447047,2447137,2022-12-29_18-24-42-540462,2447142,90,
2452178,2452240,2022-12-29_18-24-47-763893,2452243,62,
2457316,2457338,2022-12-29_18-24-52-983719,2457341,22,
2462439,2462461,2022-12-29_18-24-58-228584,2462464,22,
2467551,2467572,2022-12-29_18-25-03-458857,2467575,21,
2472687,2472741,2022-12-29_18-25-08-758774,2472744,54,
2477829,2477852,2022-12-29_18-25-13-990198,2477855,23,
2482949,2482969,2022-12-29_18-25-19-226511,2482971,20,
2488079,2488146,2022-12-29_18-25-24-517721,2488149,67,
2493190,2493213,2022-12-29_18-25-29-708167,2493216,23,
2498338,2498359,2022-12-29_18-25-34-982616,2498362,21,
2503446,2503469,2022-12-29_18-25-40-213872,2503472,23,
2508580,2508656,2022-12-29_18-25-45-521030,2508662,76,
2513716,2513758,2022-12-29_18-25-50-742508,2513761,42,
2518856,2518951,2022-12-29_18-25-56-055527,2518954,95,
2523967,2523989,2022-12-29_18-26-01-213483,2523992,22,
2529083,2529145,2022-12-29_18-26-06-501323,2529147,62,
2534192,2534244,2022-12-29_18-26-11-723234,2534247,52,
2539291,2544440,2022-12-29_18-26-17-065425,2544443,5149,
2544444,2544466,2022-12-29_18-26-22-175121,2544470,22,
2549608,2549660,2022-12-29_18-26-27-495057,2549663,52,
2554734,2554758,2022-12-29_18-26-32-723044,2554761,24,
2559846,2559866,2022-12-29_18-26-37-946783,2559869,20,
2564947,2564970,2022-12-29_18-26-43-168999,2564973,23,
2570092,2570111,2022-12-29_18-26-48-431065,2570114,19,
2575247,2575272,2022-12-29_18-26-53-719743,2575275,25,
2580383,2580406,2022-12-29_18-26-58-967520,2580408,23,
2585516,2585584,2022-12-29_18-27-04-264449,2585589,68,
2590623,2590684,2022-12-29_18-27-09-492362,2590687,61,
2595732,2595784,2022-12-29_18-27-14-716425,2595787,52,
2600840,2600864,2022-12-29_18-27-19-921832,2600867,24,
2605974,2605994,2022-12-29_18-27-25-173814,2605996,20,
2611082,2611102,2022-12-29_18-27-30-404624,2611105,20,
2616189,2616279,2022-12-29_18-27-35-701326,2616285,90,
2621304,2621325,2022-12-29_18-27-40-874085,2621328,21,
2626421,2626485,2022-12-29_18-27-46-144765,2626490,64,
2631533,2631575,2022-12-29_18-27-51-363351,2631578,42,
2636640,2636689,2022-12-29_18-27-56-590158,2636692,49,
2641745,2641766,2022-12-29_18-28-01-793835,2641769,21,
2646853,2646886,2022-12-29_18-28-07-039641,2646889,33,
2651990,2652010,2022-12-29_18-28-12-285301,2652013,20,
2657101,2657128,2022-12-29_18-28-17-513226,2657131,27,
2662216,2662286,2022-12-29_18-28-22-797443,2662289,70,
2667323,2667395,2022-12-29_18-28-28-028229,2667400,72,
2672433,2672483,2022-12-29_18-28-33-249893,2672486,50,
2677541,2677584,2022-12-29_18-28-38-471998,2677589,43,
2682650,2682689,2022-12-29_18-28-43-700960,2682698,39,
2687942,2687985,2022-12-29_18-28-49-123901,2687987,43,
2693041,2693062,2022-12-29_18-28-54-316251,2693066,21,
2698174,2698195,2022-12-29_18-28-59-573315,2698199,21,
2703281,2703307,2022-12-29_18-29-04-806998,2703310,26,
2708422,2708448,2022-12-29_18-29-10-077453,2708451,26,
2713540,2713593,2022-12-29_18-29-15-337204,2713596,53,
2718671,2718697,2022-12-29_18-29-20-565088,2718701,26,
2723780,2723806,2022-12-29_18-29-25-786799,2723809,26,
2728910,2728930,2022-12-29_18-29-31-040156,2728934,20,
2734017,2734039,2022-12-29_18-29-36-272943,2734042,22,
2739135,2739195,2022-12-29_18-29-41-554543,2739199,60,
2744247,2744271,2022-12-29_18-29-46-752325,2744274,24,
2749372,2749399,2022-12-29_18-29-52-000088,2749402,27,
2754478,2754500,2022-12-29_18-29-57-222331,2754504,22,
2759589,2759611,2022-12-29_18-30-02-458594,2759614,22,
2764692,2764712,2022-12-29_18-30-07-691140,2764715,20,
2769800,2769890,2022-12-29_18-30-12-988951,2769895,90,
2774917,2775004,2022-12-29_18-30-18-217129,2775009,87,
2780041,2780146,2022-12-29_18-30-23-475558,2780149,105,
2785185,2785208,2022-12-29_18-30-28-669311,2785211,23,
2790293,2790315,2022-12-29_18-30-33-895077,2790318,22,
2795437,2795499,2022-12-29_18-30-39-198564,2795502,62,
2800567,2800615,2022-12-29_18-30-44-436851,2800618,48,
2805692,2805716,2022-12-29_18-30-49-661374,2805719,24,
2810807,2810828,2022-12-29_18-30-54-902464,2810831,21,
2815932,2816010,2022-12-29_18-31-00-201438,2816016,78,
2821042,2821101,2022-12-29_18-31-05-412557,2821104,59,
2826164,2826213,2022-12-29_18-31-10-645398,2826218,49,
2831318,2831395,2022-12-29_18-31-15-958152,2831397,77,
2836447,2836501,2022-12-29_18-31-21-192154,2836504,54,
2841566,2841586,2022-12-29_18-31-26-403161,2841591,20,
2846697,2846717,2022-12-29_18-31-31-655650,2846720,20,
2851806,2851833,2022-12-29_18-31-36-880738,2851836,27,
2856936,2856957,2022-12-29_18-31-42-133823,2856960,21,
2862032,2862097,2022-12-29_18-31-47-403778,2862100,65,
2867187,2867208,2022-12-29_18-31-52-638174,2867212,21,
2872297,2872329,2022-12-29_18-31-57-860433,2872334,32,
2877408,2877427,2022-12-29_18-32-03-093095,2877430,19,
2882533,2882553,2022-12-29_18-32-08-345946,2882557,20,
2887656,2887697,2022-12-29_18-32-13-614250,2887700,41,
2892785,2892807,2022-12-29_18-32-18-841711,2892810,22,
2897898,2897922,2022-12-29_18-32-24-076330,2897926,24,
2903014,2903035,2022-12-29_18-32-29-319542,2903038,21,
2908136,2908213,2022-12-29_18-32-34-620150,2908218,77,
2913253,2913278,2022-12-29_18-32-39-814613,2913281,25,
2918371,2918394,2022-12-29_18-32-45-054426,2918398,23,
2923498,2923520,2022-12-29_18-32-50-299054,2923524,22,
2928605,2928628,2022-12-29_18-32-55-525479,2928631,23,
2933733,2933813,2022-12-29_18-33-00-828945,2933819,80,
2938874,2938896,2022-12-29_18-33-06-042499,2938899,22,
2943999,2944094,2022-12-29_18-33-11-365319,2944097,95,
2949116,2949143,2022-12-29_18-33-16-522302,2949146,27,
2954240,2954310,2022-12-29_18-33-21-810500,2954312,70,
2959346,2959408,2022-12-29_18-33-27-041412,2959410,62,
2964487,2964511,2022-12-29_18-33-32-272008,2964514,24,
2969601,2969621,2022-12-29_18-33-37-497258,2969624,20,
2974732,2974753,2022-12-29_18-33-42-753461,2974756,21,
2979887,2979921,2022-12-29_18-33-48-037696,2979925,34,
2984993,2985015,2022-12-29_18-33-53-267510,2985018,22,
2990127,2990219,2022-12-29_18-33-58-585628,2990224,92,
2995254,2995275,2022-12-29_18-34-03-767418,2995278,21,
3000376,3000421,2022-12-29_18-34-09-028567,3000428,45,
3005484,3005505,2022-12-29_18-34-14-238729,3005508,21,
3010630,3010731,2022-12-29_18-34-19-584136,3010736,101,
3015753,3015814,2022-12-29_18-34-24-797722,3015818,61,
3020862,3020927,2022-12-29_18-34-30-021453,3020932,65,
3025969,3026033,2022-12-29_18-34-35-241205,3026038,64,
3031078,3031126,2022-12-29_18-34-40-464055,3031129,48,
3036185,3036214,2022-12-29_18-34-45-683687,3036217,29,
3041293,3041320,2022-12-29_18-34-50-906766,3041324,27,
3046429,3046517,2022-12-29_18-34-56-224662,3046520,88,
3051533,3051560,2022-12-29_18-35-01-382062,3051563,27,
3056642,3056663,2022-12-29_18-35-06-624147,3056666,21,
3061796,3061819,2022-12-29_18-35-11-898787,3061825,23,
3066894,3066945,2022-12-29_18-35-17-146963,3066948,51,
3072022,3077175,2022-12-29_18-35-22-550333,3077180,5153,
3077180,3077222,2022-12-29_18-35-27-671679,3077226,42,
3082323,3082346,2022-12-29_18-35-32-912472,3082350,23,
3087464,3087485,2022-12-29_18-35-38-167922,3087487,21,
3092580,3092634,2022-12-29_18-35-43-440277,3092639,54,
3097689,3097752,2022-12-29_18-35-48-670785,3097757,63,
3102788,3102809,2022-12-29_18-35-53-861610,3102812,21,
3107905,3107936,2022-12-29_18-35-59-106207,3107938,31,
3113058,3113079,2022-12-29_18-36-04-372230,3113082,21,
3118210,3118231,2022-12-29_18-36-09-645731,3118234,21,
3123373,3123444,2022-12-29_18-36-14-987144,3123448,71,
3128479,3128541,2022-12-29_18-36-20-204603,3128546,62,
3133592,3133626,2022-12-29_18-36-25-415678,3133629,34,
3138691,3138741,2022-12-29_18-36-30-647391,3138744,50,
3143808,3143848,2022-12-29_18-36-35-869205,3143851,40,
3148915,3148959,2022-12-29_18-36-41-099694,3148964,44,
3154019,3154139,2022-12-29_18-36-46-417226,3159143,120,
3159155,3159241,2022-12-29_18-36-51-638513,3159244,86,
3164260,3164281,2022-12-29_18-36-56-787287,3164284,21,
3169407,3169428,2022-12-29_18-37-02-058015,3169431,21,
3174532,3174553,2022-12-29_18-37-07-306441,3174556,21,
3179636,3179658,2022-12-29_18-37-12-535176,3179661,22,
3184792,3184813,2022-12-29_18-37-17-811313,3184815,21,
3189930,3189969,2022-12-29_18-37-23-082400,3189974,39,
3195058,3195080,2022-12-29_18-37-28-320231,3195082,22,
3200181,3200262,2022-12-29_18-37-33-626978,3200267,81,
3205311,3205346,2022-12-29_18-37-38-845389,3205349,35,
3210566,3210650,2022-12-29_18-37-44-272484,3210659,84,
3215668,3215689,2022-12-29_18-37-49-426685,3215692,21,
3220788,3220809,2022-12-29_18-37-54-668598,3220812,21,
3225912,3225932,2022-12-29_18-37-59-915776,3225936,20,
3231038,3231060,2022-12-29_18-38-05-169677,3231062,22,
3236169,3236190,2022-12-29_18-38-10-409197,3236193,21,
3241276,3241297,2022-12-29_18-38-15-642833,3241300,21,
3246392,3246413,2022-12-29_18-38-20-885627,3246416,21,
3251529,3251568,2022-12-29_18-38-26-161280,3251571,39,
3256678,3256697,2022-12-29_18-38-31-407820,3256700,19,
3261798,3261881,2022-12-29_18-38-36-710743,3261887,83,
3266939,3266960,2022-12-29_18-38-41-924552,3266964,21,
3272153,3272173,2022-12-29_18-38-47-264400,3272176,20,
3277260,3277279,2022-12-29_18-38-52-485857,3277282,19,
3282368,3282463,2022-12-29_18-38-57-789098,3282466,95,
3287476,3287497,2022-12-29_18-39-02-956871,3287500,21,
3292631,3292657,2022-12-29_18-39-08-237422,3292661,26,
3297743,3297801,2022-12-29_18-39-13-503195,3297804,58,
3302892,3302976,2022-12-29_18-39-18-792281,3302980,84,
3308063,3308085,2022-12-29_18-39-24-029327,3308088,22,
3313165,3313185,2022-12-29_18-39-29-256510,3313189,20,
3318273,3318294,2022-12-29_18-39-34-488996,3318297,21,
3323389,3323458,2022-12-29_18-39-39-773783,3323461,69,
3328519,3328542,2022-12-29_18-39-44-970741,3328545,23,
3333658,3333678,2022-12-29_18-39-50-233156,3333681,20,
3338805,3338879,2022-12-29_18-39-55-558929,3338884,74,
3343912,3343955,2022-12-29_18-40-00-767407,3343957,43,
3349054,3349083,2022-12-29_18-40-06-003126,3349088,29,
3354181,3354204,2022-12-29_18-40-11-248550,3354207,23,
3359298,3359388,2022-12-29_18-40-16-550026,3359393,90,
3364430,3364479,2022-12-29_18-40-21-772354,3364484,49,
3369559,3369579,2022-12-29_18-40-26-987853,3369582,20,
3374665,3374688,2022-12-29_18-40-32-216393,3374692,23,
3379777,3379798,2022-12-29_18-40-37-448757,3379801,21,
3384906,3384989,2022-12-29_18-40-42-763951,3384995,83,
3390016,3390038,2022-12-29_18-40-47-933593,3390042,22,
3395135,3395216,2022-12-29_18-40-53-213221,3395221,81,
3400249,3400295,2022-12-29_18-40-58-431068,3400300,46,
3405357,3405393,2022-12-29_18-41-03-653269,3405398,36,
3410455,3410476,2022-12-29_18-41-08-862532,3410479,21,
3415602,3415667,2022-12-29_18-41-14-175093,3415670,65,
