LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
4.178000,4132902.000,51056,3,GY,1,100,-1.617
4.217000,4132941.000,51072,2,GY,1,100,0.061
4.256000,4132980.000,51072,2,GY,1,100,-0.580
4.294667,4133018.667,51087,3,GY,1,100,1.526
4.333333,4133057.333,51087,3,GY,1,100,1.190
4.372000,4133096.000,51087,3,GY,1,100,0.977
4.406667,4133130.667,51104,3,GY,1,100,0.763
4.441333,4133165.333,51104,3,GY,1,100,-0.153
4.476000,4133200.000,51104,3,GY,1,100,-0.214
4.515000,4133239.000,51118,2,GY,1,100,1.526
4.554000,4133278.000,51118,2,GY,1,100,1.160
4.593000,4133317.000,51134,3,GY,1,100,-0.183
4.632000,4133356.000,51134,3,GY,1,100,3.143
4.671000,4133395.000,51134,3,GY,1,100,1.892
4.710000,4133434.000,51152,2,GY,1,100,0.092
4.749000,4133473.000,51152,2,GY,1,100,2.075
4.787667,4133511.667,51168,3,GY,1,100,0.031
4.826333,4133550.333,51168,3,GY,1,100,0.305
4.865000,4133589.000,51168,3,GY,1,100,0.366
4.904333,4133628.333,51183,3,GY,1,100,0.092
4.943667,4133667.667,51183,3,GY,1,100,1.892
4.983000,4133707.000,51183,3,GY,1,100,1.068
5.022500,4133746.500,51199,2,GY,1,100,0.000
5.062000,4133786.000,51199,2,GY,1,100,0.458
5.101000,4133825.000,51216,3,GY,1,100,1.343
5.140000,4133864.000,51216,3,GY,1,100,-0.214
5.179000,4133903.000,51216,3,GY,1,100,0.244
5.218000,4133942.000,51232,2,GY,1,100,0.031
5.257000,4133981.000,51232,2,GY,1,100,1.129
5.296000,4134020.000,51248,3,GY,1,100,0.763
5.335000,4134059.000,51248,3,GY,1,100,-0.916
5.374000,4134098.000,51248,3,GY,1,100,0.549
5.413000,4134137.000,51263,3,GY,1,100,0.854
5.452000,4134176.000,51263,3,GY,1,100,-0.122
5.491000,4134215.000,51263,3,GY,1,100,0.214
5.530000,4134254.000,51278,2,GY,1,100,-0.183
5.569000,4134293.000,51278,2,GY,1,100,-0.092
5.607667,4134331.667,51294,3,GY,1,100,-1.099
5.646333,4134370.333,51294,3,GY,1,100,-1.953
5.685000,4134409.000,51294,3,GY,1,100,-10.590
5.723500,4134447.500,51310,2,GY,1,100,-8.240
5.762000,4134486.000,51310,2,GY,1,100,5.219
5.801000,4134525.000,51326,3,GY,1,100,0.763
5.840000,4134564.000,51326,3,GY,1,100,-9.338
5.879000,4134603.000,51326,3,GY,1,100,-7.843
5.918000,4134642.000,51340,3,GY,1,100,-4.913
5.957000,4134681.000,51340,3,GY,1,100,-11.475
5.996000,4134720.000,51340,3,GY,1,100,-13.275
6.035000,4134759.000,51359,2,GY,1,100,-13.367
6.074000,4134798.000,51359,2,GY,1,100,-20.477
6.108333,4134832.333,51374,3,GY,1,100,-25.665
6.142667,4134866.667,51374,3,GY,1,100,-20.752
6.177000,4134901.000,51374,3,GY,1,100,-18.494
6.215667,4134939.667,51390,3,GY,1,100,-19.257
6.254333,4134978.333,51390,3,GY,1,100,-29.724
6.293000,4135017.000,51390,3,GY,1,100,-40.161
6.331500,4135055.500,51406,2,GY,1,100,-47.058
6.370000,4135094.000,51406,2,GY,1,100,-52.521
6.409000,4135133.000,51421,3,GY,1,100,-49.500
6.448000,4135172.000,51421,3,GY,1,100,-44.495
6.487000,4135211.000,51421,3,GY,1,100,-52.002
6.526333,4135250.333,51438,3,GY,1,100,-60.638
6.565667,4135289.667,51438,3,GY,1,100,-68.146
6.605000,4135329.000,51438,3,GY,1,100,-90.607
6.644500,4135368.500,51457,2,GY,1,100,-98.785
6.684000,4135408.000,51457,2,GY,1,100,-82.520
6.723000,4135447.000,51472,3,GY,1,100,-72.327
6.762000,4135486.000,51472,3,GY,1,100,-59.021
6.801000,4135525.000,51472,3,GY,1,100,-49.835
6.840000,4135564.000,51487,2,GY,1,100,-43.884
6.879000,4135603.000,51487,2,GY,1,100,-31.158
6.918000,4135642.000,51503,3,GY,1,100,-20.477
6.957000,4135681.000,51503,3,GY,1,100,-18.036
6.996000,4135720.000,51503,3,GY,1,100,-18.829
7.035000,4135759.000,51521,2,GY,1,100,-10.834
7.074000,4135798.000,51521,2,GY,1,100,4.974
7.113333,4135837.333,51536,3,GY,1,100,-2.167
7.152667,4135876.667,51536,3,GY,1,100,-21.515
7.192000,4135916.000,51536,3,GY,1,100,-52.307
7.231667,4135955.667,51551,3,GY,1,100,-25.452
7.271333,4135995.333,51551,3,GY,1,100,4.883
7.311000,4136035.000,51551,3,GY,1,100,27.100
7.350000,4136074.000,51567,2,GY,1,100,0.305
7.389000,4136113.000,51567,2,GY,1,100,-23.254
7.428000,4136152.000,51583,3,GY,1,100,-40.009
7.467000,4136191.000,51583,3,GY,1,100,-23.102
7.506000,4136230.000,51583,3,GY,1,100,-44.983
7.545000,4136269.000,51598,2,GY,1,100,-61.371
7.584000,4136308.000,51598,2,GY,1,100,-59.204
7.622667,4136346.667,51615,3,GY,1,100,-52.368
7.661333,4136385.333,51615,3,GY,1,100,10.101
7.700000,4136424.000,51615,3,GY,1,100,25.391
7.739333,4136463.333,51629,3,GY,1,100,10.803
7.778667,4136502.667,51629,3,GY,1,100,-13.824
7.818000,4136542.000,51629,3,GY,1,100,-0.580
7.857000,4136581.000,51645,2,GY,1,100,10.010
7.896000,4136620.000,51645,2,GY,1,100,16.815
7.930000,4136654.000,51661,3,GY,1,100,37.384
7.964000,4136688.000,51661,3,GY,1,100,43.549
7.998000,4136722.000,51661,3,GY,1,100,86.975
8.037000,4136761.000,51679,3,GY,1,100,53.802
8.076000,4136800.000,51679,3,GY,1,100,54.962
8.115000,4136839.000,51679,3,GY,1,100,115.295
8.154500,4136878.500,51693,2,GY,1,100,42.480
8.194000,4136918.000,51693,2,GY,1,100,-23.346
8.233667,4136957.667,51710,3,GY,1,100,-16.357
8.273333,4136997.333,51710,3,GY,1,100,-11.810
8.313000,4137037.000,51710,3,GY,1,100,-9.583
8.352000,4137076.000,51727,2,GY,1,100,-8.636
8.391000,4137115.000,51727,2,GY,1,100,19.348
8.430000,4137154.000,51743,3,GY,1,100,4.120
8.469000,4137193.000,51743,3,GY,1,100,3.754
8.508000,4137232.000,51743,3,GY,1,100,-5.157
8.546333,4137270.333,51759,3,GY,1,100,-4.242
8.584667,4137308.667,51759,3,GY,1,100,25.513
8.623000,4137347.000,51759,3,GY,1,100,38.940
8.662000,4137386.000,51774,2,GY,1,100,17.548
8.701000,4137425.000,51774,2,GY,1,100,-4.761
8.740667,4137464.667,51789,3,GY,1,100,22.064
8.780333,4137504.333,51789,3,GY,1,100,28.351
8.820000,4137544.000,51789,3,GY,1,100,11.017
8.860000,4137584.000,51805,2,GY,1,100,18.097
8.900000,4137624.000,51805,2,GY,1,100,8.148
8.939000,4137663.000,51823,3,GY,1,100,-2.899
8.978000,4137702.000,51823,3,GY,1,100,-2.167
9.017000,4137741.000,51823,3,GY,1,100,11.597
9.056000,4137780.000,51840,2,GY,1,100,11.566
9.095000,4137819.000,51840,2,GY,1,100,13.092
9.133667,4137857.667,51855,3,GY,1,100,7.690
9.172333,4137896.333,51855,3,GY,1,100,9.979
9.211000,4137935.000,51855,3,GY,1,100,12.146
9.249667,4137973.667,51872,3,GY,1,100,14.984
9.288333,4138012.333,51872,3,GY,1,100,8.881
9.327000,4138051.000,51872,3,GY,1,100,4.791
9.366000,4138090.000,51887,2,GY,1,100,8.820
9.405000,4138129.000,51887,2,GY,1,100,9.613
9.444667,4138168.667,51903,3,GY,1,100,13.458
9.484333,4138208.333,51903,3,GY,1,100,15.869
9.524000,4138248.000,51903,3,GY,1,100,18.494
9.558667,4138282.667,51918,3,GY,1,100,17.792
9.593333,4138317.333,51918,3,GY,1,100,22.766
9.628000,4138352.000,51918,3,GY,1,100,16.785
9.667000,4138391.000,51934,2,GY,1,100,10.712
9.706000,4138430.000,51934,2,GY,1,100,30.457
9.745000,4138469.000,51949,3,GY,1,100,23.560
9.784000,4138508.000,51949,3,GY,1,100,34.149
9.823000,4138547.000,51949,3,GY,1,100,57.251
9.862000,4138586.000,51966,2,GY,1,100,55.756
9.901000,4138625.000,51966,2,GY,1,100,63.507
9.939333,4138663.333,51982,3,GY,1,100,66.223
9.977667,4138701.667,51982,3,GY,1,100,47.119
10.016000,4138740.000,51982,3,GY,1,100,42.084
10.055000,4138779.000,51998,3,GY,1,100,58.411
10.094000,4138818.000,51998,3,GY,1,100,66.193
10.133000,4138857.000,51998,3,GY,1,100,51.361
10.172000,4138896.000,52013,2,GY,1,100,34.790
10.211000,4138935.000,52013,2,GY,1,100,31.769
10.250000,4138974.000,52030,3,GY,1,100,23.743
10.289000,4139013.000,52030,3,GY,1,100,24.261
10.328000,4139052.000,52030,3,GY,1,100,25.513
10.367000,4139091.000,52045,2,GY,1,100,19.714
10.406000,4139130.000,52045,2,GY,1,100,25.482
10.445000,4139169.000,52060,3,GY,1,100,24.445
10.484000,4139208.000,52060,3,GY,1,100,17.883
10.523000,4139247.000,52060,3,GY,1,100,26.947
10.561667,4139285.667,52076,3,GY,1,100,45.105
10.600333,4139324.333,52076,3,GY,1,100,19.257
10.639000,4139363.000,52076,3,GY,1,100,17.090
10.678000,4139402.000,52092,2,GY,1,100,22.369
10.717000,4139441.000,52092,2,GY,1,100,16.754
10.755667,4139479.667,52107,3,GY,1,100,12.634
10.794333,4139518.333,52107,3,GY,1,100,2.594
10.833000,4139557.000,52107,3,GY,1,100,0.641
10.872000,4139596.000,52123,2,GY,1,100,-1.465
10.911000,4139635.000,52123,2,GY,1,100,-4.974
10.950333,4139674.333,52142,3,GY,1,100,-6.958
10.989667,4139713.667,52142,3,GY,1,100,-19.409
11.029000,4139753.000,52142,3,GY,1,100,-17.639
11.068667,4139792.667,52158,3,GY,1,100,0.061
11.108333,4139832.333,52158,3,GY,1,100,5.768
11.148000,4139872.000,52158,3,GY,1,100,8.118
11.187000,4139911.000,52174,2,GY,1,100,2.197
11.226000,4139950.000,52174,2,GY,1,100,-28.046
11.265000,4139989.000,52190,3,GY,1,100,-63.904
11.304000,4140028.000,52190,3,GY,1,100,-96.344
11.343000,4140067.000,52190,3,GY,1,100,-102.661
11.377000,4140101.000,52204,3,GY,1,100,-80.292
11.411000,4140135.000,52204,3,GY,1,100,-67.230
11.445000,4140169.000,52204,3,GY,1,100,-65.369
11.485000,4140209.000,52221,2,GY,1,100,-51.727
11.525000,4140249.000,52221,2,GY,1,100,-27.618
11.564000,4140288.000,52236,3,GY,1,100,-10.315
11.603000,4140327.000,52236,3,GY,1,100,3.662
11.642000,4140366.000,52236,3,GY,1,100,-1.434
11.681000,4140405.000,52252,2,GY,1,100,-2.686
11.720000,4140444.000,52252,2,GY,1,100,14.587
11.759000,4140483.000,52266,3,GY,1,100,-23.407
11.798000,4140522.000,52266,3,GY,1,100,-22.369
11.837000,4140561.000,52266,3,GY,1,100,10.864
11.876000,4140600.000,52285,3,GY,1,100,20.905
11.915000,4140639.000,52285,3,GY,1,100,39.215
11.954000,4140678.000,52285,3,GY,1,100,36.407
11.993000,4140717.000,52300,2,GY,1,100,31.464
12.032000,4140756.000,52300,2,GY,1,100,24.597
12.071000,4140795.000,52316,3,GY,1,100,41.321
12.110000,4140834.000,52316,3,GY,1,100,67.902
12.149000,4140873.000,52316,3,GY,1,100,49.896
12.187000,4140911.000,52332,2,GY,1,100,40.161
12.225000,4140949.000,52332,2,GY,1,100,30.762
12.264000,4140988.000,52347,3,GY,1,100,24.841
12.303000,4141027.000,52347,3,GY,1,100,12.512
12.342000,4141066.000,52347,3,GY,1,100,-6.165
12.381000,4141105.000,52362,3,GY,1,100,-32.257
12.420000,4141144.000,52362,3,GY,1,100,-54.047
12.459000,4141183.000,52362,3,GY,1,100,-95.428
12.498000,4141222.000,52379,2,GY,1,100,-121.155
12.537000,4141261.000,52379,2,GY,1,100,-20.386
12.576000,4141300.000,52394,3,GY,1,100,-13.702
12.615000,4141339.000,52394,3,GY,1,100,0.336
12.654000,4141378.000,52394,3,GY,1,100,22.614
12.693000,4141417.000,52409,2,GY,1,100,-6.531
12.732000,4141456.000,52409,2,GY,1,100,-8.942
12.770333,4141494.333,52425,3,GY,1,100,13.550
12.808667,4141532.667,52425,3,GY,1,100,8.820
12.847000,4141571.000,52425,3,GY,1,100,5.249
12.886000,4141610.000,52443,3,GY,1,100,13.062
12.925000,4141649.000,52443,3,GY,1,100,-16.479
12.964000,4141688.000,52443,3,GY,1,100,-7.599
13.003000,4141727.000,52458,2,GY,1,100,5.280
13.042000,4141766.000,52458,2,GY,1,100,-15.076
13.081000,4141805.000,52474,3,GY,1,100,3.784
13.120000,4141844.000,52474,3,GY,1,100,4.639
13.159000,4141883.000,52474,3,GY,1,100,-4.944
13.193333,4141917.333,52489,3,GY,1,100,-6.409
13.227667,4141951.667,52489,3,GY,1,100,-1.617
13.262000,4141986.000,52489,3,GY,1,100,1.251
13.301000,4142025.000,52505,2,GY,1,100,-16.479
13.340000,4142064.000,52505,2,GY,1,100,-9.430
13.379000,4142103.000,52520,3,GY,1,100,1.770
13.418000,4142142.000,52520,3,GY,1,100,-4.700
13.457000,4142181.000,52520,3,GY,1,100,-4.517
13.496000,4142220.000,52537,3,GY,1,100,1.740
13.535000,4142259.000,52537,3,GY,1,100,10.376
13.574000,4142298.000,52537,3,GY,1,100,16.235
13.613000,4142337.000,52551,2,GY,1,100,-2.716
13.652000,4142376.000,52551,2,GY,1,100,2.686
13.692000,4142416.000,52567,3,GY,1,100,-4.486
13.732000,4142456.000,52567,3,GY,1,100,-8.759
13.772000,4142496.000,52567,3,GY,1,100,-2.441
13.811000,4142535.000,52583,2,GY,1,100,-5.890
13.850000,4142574.000,52583,2,GY,1,100,-8.606
13.889000,4142613.000,52601,3,GY,1,100,-5.615
13.928000,4142652.000,52601,3,GY,1,100,-9.613
13.967000,4142691.000,52601,3,GY,1,100,-7.721
14.006000,4142730.000,52616,2,GY,1,100,-11.322
14.045000,4142769.000,52616,2,GY,1,100,-3.510
14.084000,4142808.000,52632,3,GY,1,100,-1.556
14.123000,4142847.000,52632,3,GY,1,100,-1.678
14.162000,4142886.000,52632,3,GY,1,100,-2.533
14.200667,4142924.667,52648,3,GY,1,100,-2.808
14.239333,4142963.333,52648,3,GY,1,100,8.789
14.278000,4143002.000,52648,3,GY,1,100,9.430
14.318000,4143042.000,52665,2,GY,1,100,-10.071
14.358000,4143082.000,52665,2,GY,1,100,-4.639
14.397000,4143121.000,52684,3,GY,1,100,5.981
14.436000,4143160.000,52684,3,GY,1,100,5.615
14.475000,4143199.000,52684,3,GY,1,100,1.740
14.514000,4143238.000,52700,2,GY,1,100,5.096
14.553000,4143277.000,52700,2,GY,1,100,3.387
14.592000,4143316.000,52716,3,GY,1,100,4.730
14.631000,4143355.000,52716,3,GY,1,100,7.294
14.670000,4143394.000,52716,3,GY,1,100,5.157
14.709000,4143433.000,52733,2,GY,1,100,4.150
14.748000,4143472.000,52733,2,GY,1,100,2.289
14.787000,4143511.000,52752,3,GY,1,100,0.397
14.826000,4143550.000,52752,3,GY,1,100,2.167
14.865000,4143589.000,52752,3,GY,1,100,2.716
14.899333,4143623.333,52769,3,GY,1,100,2.075
14.933667,4143657.667,52769,3,GY,1,100,1.251
14.968000,4143692.000,52769,3,GY,1,100,0.702
15.006333,4143730.333,52784,3,GY,1,100,1.038
15.044667,4143768.667,52784,3,GY,1,100,0.885
15.083000,4143807.000,52784,3,GY,1,100,-0.671
15.122000,4143846.000,52802,2,GY,1,100,-5.188
15.161000,4143885.000,52802,2,GY,1,100,-4.059
15.200333,4143924.333,52818,3,GY,1,100,-3.174
15.239667,4143963.667,52818,3,GY,1,100,1.526
15.279000,4144003.000,52818,3,GY,1,100,5.127
15.319000,4144043.000,52835,2,GY,1,100,6.134
15.359000,4144083.000,52835,2,GY,1,100,5.157
15.398333,4144122.333,52851,3,GY,1,100,6.287
15.437667,4144161.667,52851,3,GY,1,100,6.775
15.477000,4144201.000,52851,3,GY,1,100,6.317
15.516000,4144240.000,52868,3,GY,1,100,6.287
15.555000,4144279.000,52868,3,GY,1,100,1.678
15.594000,4144318.000,52868,3,GY,1,100,1.221
15.632500,4144356.500,52884,2,GY,1,100,0.153
15.671000,4144395.000,52884,2,GY,1,100,-0.916
15.710000,4144434.000,52902,3,GY,1,100,0.000
15.749000,4144473.000,52902,3,GY,1,100,1.404
15.788000,4144512.000,52902,3,GY,1,100,4.089
15.827000,4144551.000,52919,2,GY,1,100,5.890
15.866000,4144590.000,52919,2,GY,1,100,3.876
15.906000,4144630.000,52936,3,GY,1,100,3.387
15.946000,4144670.000,52936,3,GY,1,100,-1.221
15.986000,4144710.000,52936,3,GY,1,100,-3.632
16.025000,4144749.000,52952,2,GY,1,100,-3.113
16.064000,4144788.000,52952,2,GY,1,100,-0.854
16.103000,4144827.000,52970,3,GY,1,100,-1.038
16.142000,4144866.000,52970,3,GY,1,100,-1.129
16.181000,4144905.000,52970,3,GY,1,100,-1.587
16.220000,4144944.000,52986,3,GY,1,100,0.458
16.259000,4144983.000,52986,3,GY,1,100,2.625
16.298000,4145022.000,52986,3,GY,1,100,2.472
16.337000,4145061.000,53002,2,GY,1,100,5.310
16.376000,4145100.000,53002,2,GY,1,100,6.561
16.414333,4145138.333,53019,3,GY,1,100,0.580
16.452667,4145176.667,53019,3,GY,1,100,0.854
16.491000,4145215.000,53019,3,GY,1,100,3.021
16.531000,4145255.000,53036,2,GY,1,100,2.380
16.571000,4145295.000,53036,2,GY,1,100,0.885
16.606000,4145330.000,53052,3,GY,1,100,-0.183
16.641000,4145365.000,53052,3,GY,1,100,1.495
16.676000,4145400.000,53052,3,GY,1,100,2.655
16.715000,4145439.000,53069,3,GY,1,100,1.709
16.754000,4145478.000,53069,3,GY,1,100,2.106
16.793000,4145517.000,53069,3,GY,1,100,1.770
16.832000,4145556.000,53087,2,GY,1,100,2.228
16.871000,4145595.000,53087,2,GY,1,100,0.977
16.910000,4145634.000,53104,3,GY,1,100,0.183
16.949000,4145673.000,53104,3,GY,1,100,2.136
16.988000,4145712.000,53104,3,GY,1,100,1.862
17.026333,4145750.333,53121,3,GY,1,100,2.045
17.064667,4145788.667,53121,3,GY,1,100,2.533
17.103000,4145827.000,53121,3,GY,1,100,-0.214
