LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
13.483000,4142207.000,52529,3,PG,1,100,9365
13.522000,4142246.000,52529,3,PG,1,100,9351
13.561000,4142285.000,52529,3,PG,1,100,9352
13.599500,4142323.500,52544,2,PG,1,100,9372
13.638000,4142362.000,52544,2,PG,1,100,9402
13.678000,4142402.000,52559,3,PG,1,100,9404
13.718000,4142442.000,52559,3,PG,1,100,9419
13.758000,4142482.000,52559,3,PG,1,100,9422
13.797333,4142521.333,52575,3,PG,1,100,9427
13.836667,4142560.667,52575,3,PG,1,100,9446
13.876000,4142600.000,52575,3,PG,1,100,9446
13.915000,4142639.000,52593,2,PG,1,100,9388
13.954000,4142678.000,52593,2,PG,1,100,9341
13.993000,4142717.000,52608,3,PG,1,100,9315
14.032000,4142756.000,52608,3,PG,1,100,9320
14.071000,4142795.000,52608,3,PG,1,100,9332
14.110000,4142834.000,52625,2,PG,1,100,9348
14.149000,4142873.000,52625,2,PG,1,100,9345
14.187333,4142911.333,52640,3,PG,1,100,9351
14.225667,4142949.667,52640,3,PG,1,100,9348
14.264000,4142988.000,52640,3,PG,1,100,9346
14.304000,4143028.000,52657,2,PG,1,100,9344
14.344000,4143068.000,52657,2,PG,1,100,9356
14.383333,4143107.333,52676,3,PG,1,100,9312
14.422667,4143146.667,52676,3,PG,1,100,9245
14.462000,4143186.000,52676,3,PG,1,100,9215
14.501000,4143225.000,52693,3,PG,1,100,9197
14.540000,4143264.000,52693,3,PG,1,100,9198
14.579000,4143303.000,52693,3,PG,1,100,9221
14.624500,4143348.500,52708,2,PG,1,100,9217
14.670000,4143394.000,52708,2,PG,1,100,9235
14.709000,4143433.000,52725,2,PG,1,100,9227
14.748000,4143472.000,52725,2,PG,1,100,9235
14.787000,4143511.000,52744,3,PG,1,100,9241
14.826000,4143550.000,52744,3,PG,1,100,9259
14.865000,4143589.000,52744,3,PG,1,100,9250
14.903667,4143627.667,52761,3,PG,1,100,9187
14.942333,4143666.333,52761,3,PG,1,100,9150
14.981000,4143705.000,52761,3,PG,1,100,9125
15.019000,4143743.000,52777,2,PG,1,100,9120
15.057000,4143781.000,52777,2,PG,1,100,9148
15.095667,4143819.667,52794,3,PG,1,100,9155
15.134333,4143858.333,52794,3,PG,1,100,9152
15.173000,4143897.000,52794,3,PG,1,100,9161
15.212500,4143936.500,52810,2,PG,1,100,9162
15.252000,4143976.000,52810,2,PG,1,100,9165
15.292000,4144016.000,52827,3,PG,1,100,9178
15.332000,4144056.000,52827,3,PG,1,100,9183
15.372000,4144096.000,52827,3,PG,1,100,9133
15.411333,4144135.333,52844,3,PG,1,100,9082
15.450667,4144174.667,52844,3,PG,1,100,9052
15.490000,4144214.000,52844,3,PG,1,100,9049
15.529000,4144253.000,52860,2,PG,1,100,9068
15.568000,4144292.000,52860,2,PG,1,100,9086
15.606333,4144330.333,52876,3,PG,1,100,9092
15.644667,4144368.667,52876,3,PG,1,100,9094
15.683000,4144407.000,52876,3,PG,1,100,9101
15.722000,4144446.000,52894,2,PG,1,100,9113
15.761000,4144485.000,52894,2,PG,1,100,9121
15.800333,4144524.333,52912,3,PG,1,100,9142
15.839667,4144563.667,52912,3,PG,1,100,9111
15.879000,4144603.000,52912,3,PG,1,100,9052
15.925500,4144649.500,52928,2,PG,1,100,9007
15.972000,4144696.000,52928,2,PG,1,100,8989
16.011333,4144735.333,52944,3,PG,1,100,9002
16.050667,4144774.667,52944,3,PG,1,100,9020
16.090000,4144814.000,52944,3,PG,1,100,9036
16.129000,4144853.000,52962,2,PG,1,100,9045
16.168000,4144892.000,52962,2,PG,1,100,9057
16.207000,4144931.000,52978,3,PG,1,100,9071
16.246000,4144970.000,52978,3,PG,1,100,9080
16.285000,4145009.000,52978,3,PG,1,100,9106
16.324000,4145048.000,52995,3,PG,1,100,9121
16.363000,4145087.000,52995,3,PG,1,100,9092
16.402000,4145126.000,52995,3,PG,1,100,9057
16.440000,4145164.000,53011,2,PG,1,100,9011
16.478000,4145202.000,53011,2,PG,1,100,9013
16.517667,4145241.667,53028,3,PG,1,100,9030
16.557333,4145281.333,53028,3,PG,1,100,9043
16.597000,4145321.000,53028,3,PG,1,100,9061
16.636500,4145360.500,53044,2,PG,1,100,9070
16.676000,4145400.000,53044,2,PG,1,100,9080
16.715000,4145439.000,53062,3,PG,1,100,9096
16.754000,4145478.000,53062,3,PG,1,100,9102
16.793000,4145517.000,53062,3,PG,1,100,9115
16.832000,4145556.000,53079,2,PG,1,100,9127
16.871000,4145595.000,53079,2,PG,1,100,9088
16.910000,4145634.000,53096,3,PG,1,100,9055
16.949000,4145673.000,53096,3,PG,1,100,9014
16.988000,4145712.000,53096,3,PG,1,100,9017
17.026333,4145750.333,53113,3,PG,1,100,9038
17.064667,4145788.667,53113,3,PG,1,100,9049
17.103000,4145827.000,53113,3,PG,1,100,9055
